X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	0.0	149.23266200215198	7.223845416842756	-145.5973171382743	4.358321587943395	26.799737971986126	2.2036355634104066	-40.40964583259133	1.270290395237586
-4.0	0.0	53.43198286280576	5.562539297224322	-135.94204229400674	5.775144450685223	11.091925587151282	1.6164938209679884	-34.39012000546797	1.2165042878417007
-3.0	0.0	-18.197330202369866	4.729345551942639	-152.92569702276882	5.692543389129756	0.6294118618068179	1.6809897902560618	-33.13219810554275	0.7886750205605096
-2.0	0.0	-67.70128544676248	4.307459661341704	-177.10235260257096	4.715755732701312	-6.87868162482648	1.289990573546064	-32.87175469062646	1.787672461176265
-1.0	0.0	-111.52202710686993	4.4153525527032595	-206.483475532006	5.1518819575661	-12.720774018056876	1.5288570973776834	-30.09316892901609	7.412399953868669
0.0	0.0	-142.36143856779597	6.304047854168719	-233.9228472102847	5.783776784804351	-17.77817599117227	2.5389929807050997	-30.62972922702742	1.5100549675548247
1.0	0.0	-171.12847432792535	16.91074138205584	-242.61860360824488	4.025590416456987	-23.303308152360984	1.638550351125171	-28.65215090883723	1.2096385881268077
2.0	0.0	-213.48134319031587	3.69896447892896	-251.96886450820867	4.383737876392777	-30.031408964836064	2.0624241425022007	-26.588081507007807	1.9540785348148444
3.0	0.0	-260.70504725069844	3.987377805491387	-257.1298587082466	3.9632624628535784	-39.11712507116797	1.6759047696179907	-23.234115508433092	1.540241270575813
4.0	0.0	-319.65709327611415	4.746808343898683	-245.5898295911869	4.659176022279383	-51.11968830595645	1.4743472288562234	-17.434465627407697	0.7636819468747054
5.0	0.0	-391.3932022622639	5.171555526553748	-269.1642277526187	2.69966211608024	-66.6359888433007	1.3173735529798065	-15.741833615862262	1.3270685672569231
