X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	0.0	137.79999999501166	3.0169919553532645	-244.188303510634	3.201775422624224	37.38483620995247	1.3273512920958823	-44.69686849039194	1.1917391938498119
-4.0	0.0	45.46758474715634	4.153745478307911	-195.6808815292618	5.160075158231472	18.728232825243722	4.656525182846093	-34.341074477268734	1.4167089854307635
-3.0	0.0	-22.48967943572333	4.596790331518182	-187.53064046693908	4.120112730113712	9.08164579049181	2.031710292115391	-28.802831010781293	1.108401238265328
-2.0	0.0	-68.45261526702025	4.9422223272279995	-185.3090692758214	5.85244010556034	0.8452870092321726	1.3260007328689	-25.579160830705014	1.3571916570335008
-1.0	0.0	-104.23064584709809	5.116627379672874	-181.7332052855904	4.362411827265603	-5.155657459190712	1.9715020807080879	-21.103174411101442	1.33959919517852
0.0	0.0	-130.99315701336047	3.992181692398848	-181.23333106785097	4.945404558230757	-10.745304194578818	1.5083746267277378	-16.640646882634044	1.0073090670093727
1.0	0.0	-166.17925099368827	2.95388717217595	-159.23491244366085	4.304730570174917	-16.34555294837789	1.8916477288475018	-11.245154720725422	1.0418368866596
2.0	0.0	-209.47994087151696	4.090561967955592	-135.51637728692594	3.1668286091389657	-24.162713257993264	1.4850813972566295	-4.201000558318818	1.015226399611897
3.0	0.0	-265.1275041088051	3.405268739141051	-99.89542689054183	4.774209379599939	-34.37594480051862	1.6687535958704454	4.323680127976381	0.9358625149252181
4.0	0.0	-346.71245453856795	4.76907681669996	-57.54313932793218	2.5404218978198636	-49.87272678781497	1.7282039690585493	12.352590163349857	1.2978370825426224
5.0	0.0	-457.4948091057747	4.424547790019246	-54.44287241339426	2.2890727407549734	-70.98147475382117	1.429579168914149	18.15829809285066	1.4450120225883403
