X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	0.0	117.93184512232104	5.431737433910507	-166.9436714886562	4.911910166559725	35.874658601083375	1.7906741444683199	-39.855371643593266	1.2082662293429656
-4.0	0.0	27.282169138820677	4.745799907241085	-112.00686761105509	4.420879761828441	19.52812964571359	2.0348577767303566	-28.769512549384732	1.472239455159314
-3.0	0.0	-42.80268953495639	6.128210465224064	-97.43722419378834	5.356901290974158	7.497687817572757	1.530041513833185	-22.634428811677168	1.0057882709770976
-2.0	0.0	-96.79012800361278	3.439344505898398	-96.31435926351504	5.7783885141510485	-1.6970399202591973	1.9790694211600777	-18.28309627406386	1.5912121624449542
-1.0	0.0	-139.33374752436345	5.350690775215317	-100.42838149113571	3.6640877853113767	-9.149763406241215	2.0107478794808773	-16.02137792036278	1.4471662658972135
0.0	0.0	-184.72724981264096	3.737462144879853	-107.23184510915029	3.9098912181876355	-16.724238169226336	1.432254003407675	-12.4291835054122	0.7651952577878932
1.0	0.0	-230.7666095671975	4.19451367743299	-111.05142324536477	5.218364653190042	-24.133143644572872	1.4519959314613091	-7.216771462627187	1.5469768188614452
2.0	0.0	-280.30909815858524	3.466654886934476	-99.66682133690968	4.07780685446204	-32.50429916606509	1.6917490117729954	-3.0442277062367924	1.0323034904125756
3.0	0.0	-348.19193985078846	4.354932027118753	-88.0429680441239	2.356844646495167	-44.45280711498529	1.454654711572677	2.468545388584116	1.4667054931274492
4.0	0.0	-433.69737719380333	4.289228820057701	-78.12509443075436	4.6237381290425805	-61.36765776496153	1.6993278371606326	7.4851165039575935	1.4905906102325646
5.0	0.0	-550.7495716316071	4.892892455019457	-96.7520692797561	4.56085275230836	-82.85522001383401	1.4960912205806987	9.688037662714725	0.8482719140099357
