X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	0.0	106.90689823856881	6.164119019640953	-179.17972203042402	3.1885723830132644	27.03718712300628	1.6688305576919877	-41.11314179086597	1.0518532848071194
-4.0	0.0	19.867398611493485	4.805559247490294	-140.28467132079732	3.1882277245712185	10.848997979555277	1.4021669618584918	-31.576425121807826	0.5979634839751017
-3.0	0.0	-42.498151752396545	3.5776512087671497	-132.94325344051157	3.319882292132805	0.781212042852868	1.6752537708418385	-27.482447739722076	1.7353812381216034
-2.0	0.0	-85.48995208540352	14.463892923067828	-141.84633684548646	3.5627767875761984	-8.49944124706656	1.9384056684976168	-25.32745285592697	1.0334271664282835
-1.0	0.0	-132.3246486326264	4.940991130459081	-152.2846128966366	3.176546869782687	-14.433757753329132	1.8886300248976637	-23.168225642269405	0.8352706414914514
0.0	0.0	-170.5324759564016	3.705561583168683	-160.8791761686243	3.8921271807920346	-20.980672815303027	1.6139107899177367	-21.038590484907512	1.4125237213422037
1.0	0.0	-211.0395352135106	4.331438894041864	-163.82612676792618	3.2481525549136623	-27.72621572666717	1.3721464240299865	-17.53542096866776	0.796600739960566
2.0	0.0	-260.94269379630964	3.7273260110013475	-160.53939296558386	3.9260602683825536	-36.56232613830072	1.6725138281075493	-12.756592103723328	1.1957700207076338
3.0	0.0	-326.3625189350032	4.657369468662218	-144.9637433115294	4.853637574515057	-48.03861990764136	1.7818378277311284	-7.740572727959852	1.6351473249271293
4.0	0.0	-410.64326702721564	3.4122862587257035	-138.55188334688586	4.646968241633551	-63.827840612000244	1.5158414246033467	-3.020007859013576	0.8373692118230077
5.0	0.0	-523.6330138039299	4.766856626848065	-162.22026392335798	4.604422013458647	-85.11833661854016	1.425737768503272	-0.6822099337271027	1.150348913990292
