X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	0.0	109.82147482143765	4.719649082682009	-200.25446328888552	4.118218740816448	42.107117845301154	1.5420923653037446	-42.637337091625085	1.0775794488774384
-4.0	0.0	8.241222097791166	4.81743269748054	-125.2518814426931	3.4492473101557666	23.047888369641967	1.5441986309813986	-27.502616844100377	0.7247325886633103
-3.0	0.0	-65.86945531725506	3.7821048266410755	-93.2277482047447	2.8517769847449963	9.095999960338045	1.5939977936491336	-18.51689642415922	1.203561062636555
-2.0	0.0	-128.1788627753226	4.484014463800595	-84.68025285074738	5.653537573094428	-2.135254423881982	1.5594189994893346	-13.204978185036	0.6871424586451194
-1.0	0.0	-180.82844932297647	4.037382784652845	-78.6128250953197	6.487319510577353	-11.817849266085934	1.6829032553181427	-9.692973691305912	0.8248865434520879
0.0	0.0	-234.4061343091316	3.9936935020765736	-75.66408678305415	4.955690812902926	-20.29961163883225	1.4093207518861852	-4.902530937780751	1.2195994566812662
1.0	0.0	-286.0356653208442	3.993568855633259	-61.088314587532956	4.428148714283832	-29.623239442398546	1.384165030646623	0.37732128452482105	1.1551128423942882
2.0	0.0	-352.8198847893658	5.739091024440742	-52.83943148029026	5.248178987818496	-40.696368285315856	1.5378227862663911	5.762234304476762	0.9686764876573343
3.0	0.0	-436.20113067033657	5.211542334496537	-41.702522111831996	3.322156952724834	-56.0104876074861	1.6410510355673833	11.11285855450721	1.590883638931977
4.0	0.0	-551.420778501376	7.056671320098508	-24.332906601708608	3.9486650105071903	-75.17097008671713	1.4182877276714299	15.763490309167729	1.2693826747627532
5.0	0.0	-708.0001974911532	3.695067119736577	-72.56442483351381	5.348455103656786	-102.01127689019845	1.5276666078298187	15.530164164160354	1.3201528965301996
