X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	0.0	174.47643546759937	4.412239012700132	58.351900379617014	4.19862544845049	24.690357334066956	1.6080139977508887	-13.548537498133106	1.0863849050432046
-4.0	0.0	62.70778720297307	4.226175272883124	94.31718583327485	3.143139475941055	8.733997682830251	1.40236111416398	-4.984012284397569	0.9673762487526587
-3.0	0.0	-17.960394565729434	4.619743110137823	100.60741479002296	3.3742068621641614	-2.646307310191595	1.4285294155572459	-0.005395539752366851	1.8426388675306065
-2.0	0.0	-96.18075438864325	5.48655182042702	93.45289768426997	3.1060970381021002	-13.087852101769139	1.305965833424679	2.7469406674222507	0.946757028142059
-1.0	0.0	-151.02263539695807	15.454529397735211	86.83442000971012	2.500635976470632	-21.04912746646739	1.7297188282128364	5.1734752439662275	1.0421442189947012
0.0	0.0	-220.08773094309063	3.607762219131428	75.73902910256166	3.289349007213573	-29.602393686362916	1.5235657794211348	6.283085229838228	0.9282893026062791
1.0	0.0	-283.2645228836695	7.0949654702279945	69.01333378260878	5.585425161163523	-38.8140864829429	1.5928275441356152	10.495725629538347	1.2093821552825783
2.0	0.0	-363.92788251645334	5.5606707797801365	67.51835910982919	4.3743038261239535	-51.15923033977607	1.7203150725593164	13.449922843466842	0.8487318111011992
3.0	0.0	-454.4928988614848	5.0996572455387374	62.314655348085886	3.389688217125074	-65.17544923802087	1.719622660837728	16.5856223205718	1.3088639280340821
4.0	0.0	-576.0438330418248	5.8526649581468995	58.06883881783758	4.465226294950463	-76.43240486440547	17.472083197679794	19.25134503030081	1.2087185444598965
5.0	0.0	-738.2337892225612	4.31781416135189	-1.8178143133386084	3.333867542582668	-112.12088629151664	2.0180290608740945	17.349861809953808	0.9466419676570287
