X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
------------------------------------------------------------------------------------------------------------------------------------------------------------------
-1.	0.	-1500.	1.21851e-11	2.33987e-6	-1.50994e-11
0.	0.	-1500.	-3.2893e-11	2.33996e-6	-1.47736e-11
1.	0.	-1500.	2.44973e-12	2.33988e-6	5.05855e-12
-1.	0.	-1499.9	-5.44149e-13	2.3437e-6	-3.04003e-11
0.	0.	-1499.9	4.32913e-12	2.34379e-6	9.68137e-12
1.	0.	-1499.9	7.86138e-12	2.3437e-6	-4.28941e-12
-1.	0.	-1499.8	9.62413e-12	2.34753e-6	-2.46026e-12
0.	0.	-1499.8	-1.67093e-11	2.34762e-6	4.22292e-12
1.	0.	-1499.8	1.12231e-11	2.34752e-6	-2.87733e-14
-1.	0.	-1499.7	-2.4192e-12	2.35137e-6	1.07417e-11
0.	0.	-1499.7	-5.80488e-12	2.35145e-6	-2.88339e-11
1.	0.	-1499.7	3.28336e-12	2.35136e-6	-1.31859e-11
-1.	0.	-1499.6	-2.87452e-11	2.35521e-6	1.57964e-12
0.	0.	-1499.6	-2.63652e-11	2.35529e-6	8.67537e-12
1.	0.	-1499.6	8.69078e-12	2.35521e-6	6.3405e-12
-1.	0.	-1499.5	-2.42832e-11	2.35905e-6	-4.46635e-12
0.	0.	-1499.5	-1.60403e-12	2.35915e-6	1.98712e-11
1.	0.	-1499.5	-2.8505e-11	2.35906e-6	-1.34563e-11
-1.	0.	-1499.4	-1.50005e-12	2.36292e-6	1.64839e-11
0.	0.	-1499.4	4.11968e-11	2.36301e-6	-4.07874e-12
1.	0.	-1499.4	-1.65013e-11	2.36292e-6	-2.32782e-12
-1.	0.	-1499.3	2.98093e-12	2.36679e-6	-1.842e-12
0.	0.	-1499.3	8.21275e-12	2.36687e-6	9.0861e-12
1.	0.	-1499.3	1.24393e-11	2.36677e-6	-1.16928e-11
-1.	0.	-1499.2	-1.2234e-11	2.37065e-6	1.24932e-11
0.	0.	-1499.2	-1.25057e-11	2.37075e-6	-8.11874e-12
1.	0.	-1499.2	-3.65011e-11	2.37066e-6	2.2719e-11
-1.	0.	-1499.1	1.14154e-11	2.37455e-6	-5.12781e-12
0.	0.	-1499.1	-1.89585e-11	2.37463e-6	-8.97791e-12
1.	0.	-1499.1	-1.34435e-11	2.37455e-6	-1.1715e-11
