X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-5	0	-900	4.07269e-05	1.35657e-05	-3.23987e-06
-4	0	-900	4.40768e-05	1.32561e-05	-2.75e-06
-3	0	-900	3.36656e-05	1.34277e-05	-4.74933e-06
-2	0	-900	3.88352e-05	1.39867e-05	-3.54663e-06
-1	0	-900	3.45151e-05	1.37817e-05	-4.35295e-06
0	0	-900	3.27889e-05	1.50756e-05	-4.9873e-06
1	0	-900	3.27334e-05	1.34973e-05	-4.31154e-06
2	0	-900	2.8831e-05	1.44798e-05	-5.93147e-06
3	0	-900	3.29388e-05	1.41534e-05	-4.69913e-06
4	0	-900	3.22624e-05	1.49286e-05	-5.33096e-06
5	0	-900	2.82162e-05	1.4624e-05	-6.69525e-06
-5	0	-899.5	4.15255e-05	1.37381e-05	-3.12777e-06
-4	0	-899.5	4.19193e-05	1.37064e-05	-3.31903e-06
-3	0	-899.5	3.4306e-05	1.31613e-05	-4.41145e-06
-2	0	-899.5	3.95291e-05	1.39754e-05	-3.57063e-06
-1	0	-899.5	3.64754e-05	1.35623e-05	-4.01632e-06
0	0	-899.5	3.14779e-05	1.49111e-05	-5.31059e-06
1	0	-899.5	3.31469e-05	1.42234e-05	-4.64735e-06
2	0	-899.5	2.97729e-05	1.51892e-05	-6.17856e-06
3	0	-899.5	3.06039e-05	1.38514e-05	-5.13675e-06
4	0	-899.5	3.1036e-05	1.42256e-05	-5.5096e-06
5	0	-899.5	2.83298e-05	1.48961e-05	-6.83138e-06
-5	0	-899	4.40063e-05	1.42187e-05	-2.89262e-06
-4	0	-899	4.70426e-05	1.39465e-05	-2.60712e-06
-3	0	-899	3.44546e-05	1.30345e-05	-4.05854e-06
-2	0	-899	4.05421e-05	1.41895e-05	-3.43996e-06
-1	0	-899	3.54758e-05	1.38405e-05	-4.11662e-06
0	0	-899	3.15442e-05	1.44687e-05	-5.3132e-06
1	0	-899	3.31646e-05	1.45628e-05	-4.77096e-06
2	0	-899	2.89241e-05	1.47876e-05	-6.08859e-06
3	0	-899	3.02886e-05	1.35258e-05	-5.31909e-06
4	0	-899	3.07468e-05	1.42173e-05	-5.83756e-06
5	0	-899	2.91485e-05	1.51887e-05	-6.6426e-06
-5	0	-898.5	4.52615e-05	1.36853e-05	-2.64921e-06
-4	0	-898.5	4.22209e-05	1.36744e-05	-3.1262e-06
-3	0	-898.5	3.37013e-05	1.38112e-05	-4.67946e-06
-2	0	-898.5	3.74084e-05	1.37843e-05	-3.79943e-06
-1	0	-898.5	3.52451e-05	1.38463e-05	-4.2625e-06
0	0	-898.5	3.20752e-05	1.45717e-05	-5.08574e-06
1	0	-898.5	3.57443e-05	1.43789e-05	-4.00215e-06
