X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-5	0	-900	2.10281e-05	1.63489e-05	-8.04478e-06
-4	0	-900	1.86268e-05	1.597e-05	-9.49241e-06
-3	0	-900	1.86068e-05	1.52557e-05	-1.02214e-05
-2	0	-900	2.15202e-05	1.58587e-05	-9.42275e-06
-1	0	-900	2.79178e-05	1.60156e-05	-6.21993e-06
0	0	-900	2.45892e-05	1.53544e-05	-7.19576e-06
1	0	-900	2.66094e-05	1.46285e-05	-6.15494e-06
2	0	-900	2.22939e-05	1.57505e-05	-9.20979e-06
3	0	-900	2.44225e-05	1.67465e-05	-8.70075e-06
4	0	-900	2.58307e-05	1.56439e-05	-7.28098e-06
5	0	-900	2.55315e-05	1.50498e-05	-7.32177e-06
-5	0	-899.5	2.08264e-05	1.59619e-05	-7.97801e-06
-4	0	-899.5	1.72719e-05	1.60721e-05	-9.53219e-06
-3	0	-899.5	1.90318e-05	1.56303e-05	-9.66299e-06
-2	0	-899.5	2.23221e-05	1.60558e-05	-8.76552e-06
-1	0	-899.5	2.81341e-05	1.55916e-05	-5.82139e-06
0	0	-899.5	2.51281e-05	1.52486e-05	-6.65831e-06
1	0	-899.5	2.63009e-05	1.49971e-05	-6.73624e-06
2	0	-899.5	2.20579e-05	1.61931e-05	-9.7253e-06
3	0	-899.5	2.30345e-05	1.51706e-05	-8.63498e-06
4	0	-899.5	2.5945e-05	1.57053e-05	-7.18797e-06
5	0	-899.5	2.42985e-05	1.48555e-05	-7.89226e-06
-5	0	-899	2.07327e-05	1.63365e-05	-8.30083e-06
-4	0	-899	1.79747e-05	1.64852e-05	-9.94093e-06
-3	0	-899	1.89908e-05	1.57768e-05	-9.59928e-06
-2	0	-899	2.18024e-05	1.62139e-05	-9.07329e-06
-1	0	-899	2.94344e-05	1.52986e-05	-5.10178e-06
0	0	-899	2.55798e-05	1.5465e-05	-6.81943e-06
1	0	-899	2.5465e-05	1.50844e-05	-7.02372e-06
2	0	-899	2.24519e-05	1.61144e-05	-9.01521e-06
3	0	-899	2.38477e-05	1.56433e-05	-8.11069e-06
4	0	-899	2.40737e-05	1.57253e-05	-8.17933e-06
5	0	-899	2.43427e-05	1.5237e-05	-7.83664e-06
-5	0	-898.5	2.03025e-05	1.62277e-05	-8.58477e-06
-4	0	-898.5	1.74049e-05	1.5972e-05	-9.67951e-06
-3	0	-898.5	1.94731e-05	1.57156e-05	-9.4215e-06
-2	0	-898.5	2.18872e-05	1.57095e-05	-9.23488e-06
-1	0	-898.5	2.83841e-05	1.56298e-05	-5.65098e-06
0	0	-898.5	2.61621e-05	1.58229e-05	-6.43335e-06
1	0	-898.5	2.5969e-05	1.47185e-05	-6.56106e-06
2	0	-898.5	2.28659e-05	1.57775e-05	-8.35632e-06
3	0	-898.5	2.44385e-05	1.60154e-05	-8.15994e-06
4	0	-898.5	2.43642e-05	1.58334e-05	-7.8286e-06
5	0	-898.5	2.43995e-05	1.49499e-05	-7.51304e-06
-5	0	-898	2.05071e-05	1.61113e-05	-8.68397e-06
-4	0	-898	1.70694e-05	1.65556e-05	-1.0101e-05
-3	0	-898	1.89865e-05	1.57296e-05	-9.65923e-06
-2	0	-898	2.14951e-05	1.605e-05	-9.12928e-06
-1	0	-898	2.65631e-05	1.47974e-05	-6.25408e-06
0	0	-898	2.53994e-05	1.55087e-05	-6.80408e-06
1	0	-898	2.55814e-05	1.47421e-05	-6.65877e-06
2	0	-898	2.29011e-05	1.60327e-05	-8.25717e-06
3	0	-898	2.42318e-05	1.55259e-05	-8.39836e-06
4	0	-898	2.56277e-05	1.60417e-05	-7.24295e-06
5	0	-898	2.40421e-05	1.51127e-05	-8.13027e-06
-5	0	-897.5	2.00549e-05	1.59702e-05	-9.27866e-06
-4	0	-897.5	1.77776e-05	1.64208e-05	-9.75065e-06
-3	0	-897.5	1.92192e-05	1.58146e-05	-9.59854e-06
-2	0	-897.5	2.20672e-05	1.57859e-05	-9.01024e-06
-1	0	-897.5	2.76839e-05	1.54602e-05	-5.7926e-06
0	0	-897.5	2.54108e-05	1.58108e-05	-7.09448e-06
1	0	-897.5	2.49561e-05	1.45219e-05	-7.26348e-06
2	0	-897.5	2.21341e-05	1.54843e-05	-8.84765e-06
3	0	-897.5	2.36853e-05	1.58627e-05	-8.69397e-06
4	0	-897.5	2.4785e-05	1.58749e-05	-7.68877e-06
5	0	-897.5	2.37872e-05	1.56053e-05	-7.70635e-06
-5	0	-897	1.98818e-05	1.63685e-05	-9.39891e-06
-4	0	-897	1.75677e-05	1.62594e-05	-1.05714e-05
-3	0	-897	1.94929e-05	1.597e-05	-9.59389e-06
-2	0	-897	2.16108e-05	1.58302e-05	-8.96767e-06
-1	0	-897	2.77446e-05	1.52426e-05	-6.09082e-06
0	0	-897	2.50698e-05	1.5726e-05	-7.38711e-06
1	0	-897	2.56196e-05	1.49647e-05	-7.29022e-06
2	0	-897	2.18218e-05	1.59242e-05	-9.31816e-06
3	0	-897	2.35878e-05	1.59415e-05	-8.60699e-06
4	0	-897	2.41613e-05	1.53117e-05	-8.52327e-06
5	0	-897	2.41822e-05	1.49785e-05	-7.4621e-06
-5	0	-896.5	2.00443e-05	1.58206e-05	-8.7801e-06
-4	0	-896.5	1.69581e-05	1.58724e-05	-1.05614e-05
-3	0	-896.5	1.9173e-05	1.6029e-05	-9.6136e-06
-2	0	-896.5	2.15283e-05	1.60876e-05	-9.14318e-06
-1	0	-896.5	2.81685e-05	1.59901e-05	-6.09003e-06
0	0	-896.5	2.41479e-05	1.51684e-05	-7.26931e-06
1	0	-896.5	2.56957e-05	1.51403e-05	-7.10588e-06
2	0	-896.5	2.18186e-05	1.60554e-05	-9.61979e-06
3	0	-896.5	2.41783e-05	1.64257e-05	-8.52946e-06
4	0	-896.5	2.48181e-05	1.58636e-05	-8.26585e-06
5	0	-896.5	2.446e-05	1.4903e-05	-7.6984e-06
-5	0	-896	2.02104e-05	1.62928e-05	-8.90228e-06
-4	0	-896	1.76632e-05	1.64206e-05	-1.00368e-05
-3	0	-896	1.89119e-05	1.54838e-05	-9.99855e-06
-2	0	-896	2.1986e-05	1.6486e-05	-9.57289e-06
-1	0	-896	2.90625e-05	1.58607e-05	-5.70165e-06
0	0	-896	2.47045e-05	1.55236e-05	-7.44917e-06
1	0	-896	2.45605e-05	1.51194e-05	-7.50168e-06
2	0	-896	2.18376e-05	1.57067e-05	-9.38315e-06
3	0	-896	2.34994e-05	1.61404e-05	-9.17277e-06
4	0	-896	2.44774e-05	1.55263e-05	-8.33587e-06
5	0	-896	2.44367e-05	1.49671e-05	-7.99209e-06
-5	0	-895.5	2.01148e-05	1.65826e-05	-8.67256e-06
-4	0	-895.5	1.73569e-05	1.64e-05	-1.01406e-05
-3	0	-895.5	1.89061e-05	1.55277e-05	-1.00752e-05
-2	0	-895.5	2.14535e-05	1.6386e-05	-9.54685e-06
-1	0	-895.5	2.86928e-05	1.57293e-05	-5.59595e-06
0	0	-895.5	2.40607e-05	1.5163e-05	-7.3853e-06
1	0	-895.5	2.41878e-05	1.46328e-05	-7.70504e-06
2	0	-895.5	2.16117e-05	1.59675e-05	-9.72533e-06
3	0	-895.5	2.36765e-05	1.62896e-05	-8.81078e-06
4	0	-895.5	2.43753e-05	1.54027e-05	-8.26859e-06
5	0	-895.5	2.43005e-05	1.4952e-05	-7.9356e-06
-5	0	-895	1.9439e-05	1.57035e-05	-8.90388e-06
-4	0	-895	1.7949e-05	1.58786e-05	-1.05171e-05
-3	0	-895	1.88331e-05	1.57914e-05	-1.01582e-05
-2	0	-895	2.17312e-05	1.64038e-05	-9.32045e-06
-1	0	-895	2.72018e-05	1.55972e-05	-6.07113e-06
0	0	-895	2.4999e-05	1.54858e-05	-7.00627e-06
1	0	-895	2.55314e-05	1.48273e-05	-7.03005e-06
2	0	-895	2.14812e-05	1.5844e-05	-9.76797e-06
3	0	-895	2.41835e-05	1.63168e-05	-8.35764e-06
4	0	-895	2.49059e-05	1.57956e-05	-8.91007e-06
5	0	-895	2.35306e-05	1.50466e-05	-8.31838e-06
-5	0	-894.5	1.8347e-05	1.55129e-05	-9.30186e-06
-4	0	-894.5	1.81741e-05	1.60457e-05	-1.04407e-05
-3	0	-894.5	1.83646e-05	1.57738e-05	-1.02539e-05
-2	0	-894.5	2.23353e-05	1.6586e-05	-9.49114e-06
-1	0	-894.5	2.72747e-05	1.57289e-05	-6.18234e-06
0	0	-894.5	2.39587e-05	1.52071e-05	-7.63783e-06
1	0	-894.5	2.48241e-05	1.49115e-05	-7.40382e-06
2	0	-894.5	2.20367e-05	1.64569e-05	-9.69745e-06
3	0	-894.5	2.34447e-05	1.58039e-05	-9.24868e-06
4	0	-894.5	2.46955e-05	1.60271e-05	-8.69237e-06
5	0	-894.5	2.37792e-05	1.42577e-05	-7.97967e-06
-5	0	-894	1.97253e-05	1.64421e-05	-9.20099e-06
-4	0	-894	1.79295e-05	1.5738e-05	-9.82473e-06
-3	0	-894	1.83876e-05	1.56884e-05	-9.8381e-06
-2	0	-894	2.14239e-05	1.6134e-05	-9.39841e-06
-1	0	-894	2.65168e-05	1.49265e-05	-6.24306e-06
0	0	-894	2.4092e-05	1.50315e-05	-7.34242e-06
1	0	-894	2.56362e-05	1.55297e-05	-7.33325e-06
2	0	-894	2.12917e-05	1.59497e-05	-1.04338e-05
3	0	-894	2.40438e-05	1.65862e-05	-9.27447e-06
4	0	-894	2.37987e-05	1.55463e-05	-8.33782e-06
5	0	-894	2.40525e-05	1.53188e-05	-8.21664e-06
-5	0	-893.5	2.00957e-05	1.5747e-05	-9.06677e-06
-4	0	-893.5	1.73806e-05	1.64503e-05	-1.03282e-05
-3	0	-893.5	1.82238e-05	1.61394e-05	-9.93939e-06
-2	0	-893.5	2.12026e-05	1.62631e-05	-9.90868e-06
-1	0	-893.5	2.7643e-05	1.54307e-05	-5.77244e-06
0	0	-893.5	2.40159e-05	1.5204e-05	-7.48031e-06
1	0	-893.5	2.51424e-05	1.53072e-05	-7.16909e-06
2	0	-893.5	2.19566e-05	1.62104e-05	-9.82567e-06
3	0	-893.5	2.3456e-05	1.62513e-05	-9.07917e-06
4	0	-893.5	2.37961e-05	1.55845e-05	-8.66833e-06
5	0	-893.5	2.46895e-05	1.56527e-05	-8.02485e-06
-5	0	-893	1.96203e-05	1.62668e-05	-9.08668e-06
-4	0	-893	1.70426e-05	1.58959e-05	-1.05585e-05
-3	0	-893	1.81526e-05	1.60753e-05	-1.00441e-05
-2	0	-893	2.12179e-05	1.6263e-05	-1.01348e-05
-1	0	-893	2.79151e-05	1.60133e-05	-6.00351e-06
0	0	-893	2.45749e-05	1.53064e-05	-7.35028e-06
1	0	-893	2.55581e-05	1.49876e-05	-7.24481e-06
2	0	-893	2.21846e-05	1.66087e-05	-1.01933e-05
3	0	-893	2.39001e-05	1.63167e-05	-8.65219e-06
4	0	-893	2.3649e-05	1.59157e-05	-8.59527e-06
5	0	-893	2.44099e-05	1.48668e-05	-8.13289e-06
-5	0	-892.5	1.96409e-05	1.58029e-05	-9.02773e-06
-4	0	-892.5	1.70135e-05	1.5706e-05	-1.00787e-05
-3	0	-892.5	1.82339e-05	1.62214e-05	-1.02567e-05
-2	0	-892.5	2.12356e-05	1.64092e-05	-9.64473e-06
-1	0	-892.5	2.73228e-05	1.58168e-05	-6.43428e-06
0	0	-892.5	2.40655e-05	1.55996e-05	-7.57622e-06
1	0	-892.5	2.55182e-05	1.51431e-05	-7.49886e-06
2	0	-892.5	2.12053e-05	1.61662e-05	-9.85899e-06
3	0	-892.5	2.3838e-05	1.61616e-05	-8.86603e-06
4	0	-892.5	2.3342e-05	1.53703e-05	-8.98645e-06
5	0	-892.5	2.37113e-05	1.46559e-05	-8.41825e-06
-5	0	-892	1.97954e-05	1.60785e-05	-9.11329e-06
-4	0	-892	1.74062e-05	1.55973e-05	-1.00202e-05
-3	0	-892	1.82191e-05	1.63209e-05	-1.02671e-05
-2	0	-892	2.12849e-05	1.69341e-05	-9.62282e-06
-1	0	-892	2.60823e-05	1.55586e-05	-6.42804e-06
0	0	-892	2.44641e-05	1.63289e-05	-7.69712e-06
1	0	-892	2.50915e-05	1.48467e-05	-7.78301e-06
2	0	-892	2.13592e-05	1.61755e-05	-9.66282e-06
3	0	-892	2.32348e-05	1.57511e-05	-8.79096e-06
4	0	-892	2.42567e-05	1.57459e-05	-8.90693e-06
5	0	-892	2.28089e-05	1.49053e-05	-8.51025e-06
-5	0	-891.5	1.92524e-05	1.59584e-05	-9.14749e-06
-4	0	-891.5	1.73742e-05	1.61836e-05	-1.06142e-05
-3	0	-891.5	1.8651e-05	1.59316e-05	-1.03437e-05
-2	0	-891.5	2.13686e-05	1.65322e-05	-9.85773e-06
-1	0	-891.5	2.55136e-05	1.5588e-05	-6.75275e-06
0	0	-891.5	2.45682e-05	1.59714e-05	-7.83948e-06
1	0	-891.5	2.52561e-05	1.58052e-05	-7.72857e-06
2	0	-891.5	2.12424e-05	1.58937e-05	-9.90763e-06
3	0	-891.5	2.35679e-05	1.59767e-05	-9.08839e-06
4	0	-891.5	2.3935e-05	1.60088e-05	-8.80884e-06
5	0	-891.5	2.29502e-05	1.50604e-05	-9.1244e-06
-5	0	-891	1.94184e-05	1.61051e-05	-9.35991e-06
-4	0	-891	1.74847e-05	1.62742e-05	-1.04703e-05
-3	0	-891	1.88565e-05	1.62512e-05	-1.02296e-05
-2	0	-891	2.15908e-05	1.67027e-05	-9.9863e-06
-1	0	-891	2.75615e-05	1.57642e-05	-6.19329e-06
0	0	-891	2.43648e-05	1.53387e-05	-7.47255e-06
1	0	-891	2.4235e-05	1.51103e-05	-7.84123e-06
2	0	-891	2.19085e-05	1.68935e-05	-9.70679e-06
3	0	-891	2.33297e-05	1.59532e-05	-8.94288e-06
4	0	-891	2.41918e-05	1.63667e-05	-8.30697e-06
5	0	-891	2.33186e-05	1.49201e-05	-9.03935e-06
-5	0	-890.5	1.92799e-05	1.61867e-05	-9.46276e-06
-4	0	-890.5	1.71355e-05	1.60164e-05	-1.02382e-05
-3	0	-890.5	1.8165e-05	1.5732e-05	-1.01979e-05
-2	0	-890.5	2.10563e-05	1.61106e-05	-9.91288e-06
-1	0	-890.5	2.59978e-05	1.54094e-05	-6.96602e-06
0	0	-890.5	2.35875e-05	1.56287e-05	-7.78067e-06
1	0	-890.5	2.44434e-05	1.49642e-05	-7.31908e-06
2	0	-890.5	2.17403e-05	1.65328e-05	-9.91684e-06
3	0	-890.5	2.38425e-05	1.60061e-05	-8.5911e-06
4	0	-890.5	2.4058e-05	1.60529e-05	-8.80807e-06
5	0	-890.5	2.31584e-05	1.45127e-05	-9.06903e-06
-5	0	-890	1.87741e-05	1.68105e-05	-9.32389e-06
-4	0	-890	1.70187e-05	1.62919e-05	-1.07524e-05
-3	0	-890	1.84642e-05	1.66261e-05	-9.86721e-06
-2	0	-890	2.11062e-05	1.6582e-05	-1.0485e-05
-1	0	-890	2.55512e-05	1.54068e-05	-6.90649e-06
0	0	-890	2.34725e-05	1.57572e-05	-8.00282e-06
1	0	-890	2.51607e-05	1.56263e-05	-7.30762e-06
2	0	-890	2.10849e-05	1.61046e-05	-1.03928e-05
3	0	-890	2.28652e-05	1.62258e-05	-9.55321e-06
4	0	-890	2.39704e-05	1.58481e-05	-8.64976e-06
5	0	-890	2.27025e-05	1.45889e-05	-8.86538e-06
-5	0	-889.5	1.94747e-05	1.67462e-05	-9.06243e-06
-4	0	-889.5	1.68996e-05	1.62001e-05	-1.08902e-05
-3	0	-889.5	1.81842e-05	1.65786e-05	-1.06303e-05
-2	0	-889.5	2.12561e-05	1.63715e-05	-9.9753e-06
-1	0	-889.5	2.64331e-05	1.56267e-05	-6.39165e-06
0	0	-889.5	2.39384e-05	1.59681e-05	-7.80277e-06
1	0	-889.5	2.45801e-05	1.5365e-05	-8.22538e-06
2	0	-889.5	2.10734e-05	1.633e-05	-1.06426e-05
3	0	-889.5	2.28306e-05	1.57598e-05	-8.86169e-06
4	0	-889.5	2.37058e-05	1.5324e-05	-9.09711e-06
5	0	-889.5	2.27124e-05	1.47352e-05	-9.17592e-06
-5	0	-889	1.91205e-05	1.65877e-05	-9.64268e-06
-4	0	-889	1.65796e-05	1.62066e-05	-1.09917e-05
-3	0	-889	1.78689e-05	1.61364e-05	-1.03526e-05
