X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-5	0	-900	9.19307e-06	1.3967e-05	4.35315e-06
-4	0	-900	7.32094e-06	1.46572e-05	3.28007e-06
-3	0	-900	7.40071e-06	1.48412e-05	2.44662e-06
-2	0	-900	9.57784e-06	1.40834e-05	4.10851e-06
-1	0	-900	7.12099e-06	1.49966e-05	2.19257e-06
0	0	-900	8.43527e-06	1.44441e-05	4.13143e-06
1	0	-900	8.28666e-06	1.36667e-05	2.32462e-06
2	0	-900	8.58483e-06	1.32642e-05	3.16604e-06
3	0	-900	9.09095e-06	1.43409e-05	2.34743e-06
4	0	-900	8.5382e-06	1.3706e-05	2.87588e-06
5	0	-900	6.79135e-06	1.44456e-05	8.26704e-07
-5	0	-899.5	9.68046e-06	1.45848e-05	3.78675e-06
-4	0	-899.5	7.72941e-06	1.40949e-05	3.21051e-06
-3	0	-899.5	7.30997e-06	1.47943e-05	2.01461e-06
-2	0	-899.5	9.84734e-06	1.42157e-05	4.18728e-06
-1	0	-899.5	7.49997e-06	1.49064e-05	3.27494e-06
0	0	-899.5	8.45268e-06	1.38112e-05	2.80147e-06
1	0	-899.5	8.09839e-06	1.3398e-05	2.89244e-06
2	0	-899.5	8.17238e-06	1.32284e-05	2.54735e-06
3	0	-899.5	9.14683e-06	1.36378e-05	2.13968e-06
4	0	-899.5	8.03848e-06	1.3465e-05	2.1964e-06
5	0	-899.5	6.34356e-06	1.40881e-05	1.04793e-06
-5	0	-899	9.54781e-06	1.42564e-05	4.27768e-06
-4	0	-899	7.86052e-06	1.41421e-05	3.00854e-06
-3	0	-899	6.27841e-06	1.43871e-05	2.38804e-06
-2	0	-899	9.9203e-06	1.42864e-05	4.56994e-06
-1	0	-899	7.43149e-06	1.48271e-05	3.33326e-06
0	0	-899	9.827e-06	1.35271e-05	3.59889e-06
1	0	-899	8.10175e-06	1.30703e-05	2.57863e-06
2	0	-899	8.17332e-06	1.31871e-05	2.79474e-06
3	0	-899	8.12696e-06	1.34358e-05	1.83945e-06
4	0	-899	9.14137e-06	1.36767e-05	3.17855e-06
5	0	-899	6.60384e-06	1.41645e-05	9.53836e-07
-5	0	-898.5	9.4777e-06	1.42365e-05	3.91395e-06
-4	0	-898.5	7.58919e-06	1.38134e-05	3.1595e-06
-3	0	-898.5	6.64982e-06	1.45427e-05	2.3001e-06
-2	0	-898.5	1.02081e-05	1.41951e-05	3.64229e-06
-1	0	-898.5	7.70395e-06	1.47333e-05	3.22158e-06
0	0	-898.5	8.59842e-06	1.42276e-05	3.64328e-06
1	0	-898.5	8.43025e-06	1.37353e-05	2.14967e-06
2	0	-898.5	8.52755e-06	1.35332e-05	2.2868e-06
3	0	-898.5	8.29003e-06	1.33189e-05	1.92109e-06
4	0	-898.5	9.00139e-06	1.34157e-05	2.60917e-06
5	0	-898.5	6.53656e-06	1.41911e-05	6.59782e-07
-5	0	-898	9.53181e-06	1.37791e-05	3.6163e-06
-4	0	-898	7.56786e-06	1.44291e-05	2.78901e-06
-3	0	-898	6.99124e-06	1.41239e-05	2.72337e-06
-2	0	-898	1.00203e-05	1.44706e-05	4.26512e-06
-1	0	-898	7.43984e-06	1.44607e-05	2.98028e-06
0	0	-898	9.09439e-06	1.4019e-05	3.68855e-06
1	0	-898	8.61839e-06	1.35817e-05	1.9357e-06
2	0	-898	7.97192e-06	1.33507e-05	1.91866e-06
3	0	-898	8.43467e-06	1.28971e-05	1.85339e-06
4	0	-898	9.14421e-06	1.37879e-05	2.36738e-06
5	0	-898	6.80836e-06	1.393e-05	1.00136e-06
-5	0	-897.5	9.05287e-06	1.44266e-05	4.26797e-06
-4	0	-897.5	7.64102e-06	1.45169e-05	3.14219e-06
-3	0	-897.5	6.7417e-06	1.40536e-05	2.55537e-06
-2	0	-897.5	9.66346e-06	1.46488e-05	4.31517e-06
