fieldmap_name:     	FFCorrector Model01
timestamp:         	2021-07-14_14-30-17
filename:          	2021-07-14_FFCorrector_Model01_Sim_CH_CV_X=-12_12mm_Z=-200_200mm_Ich=10A_Icv=0A.txt
MagNet_file:       	2021-06-10_FFCorrector_Model01_Sim_CH_CV.mn
nr_magnets:        	1

magnet_name:       	FFCorrector
gap[mm]:           	
control_gap[mm]:   	--
magnet_length[mm]: 	
current_main[A]:   	--
NI_main[A.esp]:    	--
current_ch[A]:     	10
NI_ch[A.esp]:      	1300
current_cv[A]:     	0
NI_cv[A.esp]:      	0
center_pos_z[mm]:  	0
center_pos_x[mm]:  	0
rotation[deg]:     	0

X[mm]	Y[mm]	Z[mm]	Bx	By	Bz [T]
------------------------------------------------------------------------------------------------------------------------------------------------------------------
-12	0	-200	5.46585033309202E-08	1.25831228798605E-04	-7.35791693529567E-08
-11	0	-200	5.6043364146698E-08	1.25887342199559E-04	-7.15241838493449E-08
-10	0	-200	5.80196896493631E-08	1.25934779921897E-04	-6.93120003223268E-08
-9	0	-200	6.00949697113813E-08	1.2598336329465E-04	-6.97764771773075E-08
-8	0	-200	6.05657259297638E-08	1.26025303816397E-04	-7.10416760655779E-08
-7	0	-200	6.14518226001087E-08	1.26062952456974E-04	-7.12566542309219E-08
-6	0	-200	6.20589047023225E-08	1.26093509799699E-04	-7.15782977070955E-08
-5	0	-200	6.33136054558688E-08	1.26123544588854E-04	-7.01286453672547E-08
-4	0	-200	6.37165816699922E-08	1.2614572795617E-04	-6.85759171116936E-08
-3	0	-200	6.41380628332148E-08	1.26161746780874E-04	-6.82764574138302E-08
-2	0	-200	6.49261033123812E-08	1.26175108403311E-04	-6.9373094914781E-08
-1	0	-200	6.5796095501783E-08	1.26182952099752E-04	-6.48305586391081E-08
0	0	-200	6.62054396153318E-08	1.26185037871461E-04	-6.53413549901364E-08
1	0	-200	6.81797195063515E-08	1.2618195082898E-04	-6.52545502320492E-08
2	0	-200	6.81746802956359E-08	1.26174834695048E-04	-6.56993173548128E-08
3	0	-200	6.8993839360662E-08	1.26164289328608E-04	-6.44199263094749E-08
4	0	-200	6.88458261294196E-08	1.26143283069588E-04	-6.4370700569885E-08
5	0	-200	6.94747815039333E-08	1.26122751615285E-04	-6.4979740928365E-08
6	0	-200	7.03332994472528E-08	1.26095339637789E-04	-6.21725956134976E-08
7	0	-200	6.92592142136956E-08	1.26065950336925E-04	-6.24905414340931E-08
8	0	-200	7.22676793178911E-08	1.26028128126532E-04	-6.37910242764741E-08
9	0	-200	7.28000857459795E-08	1.25982928149387E-04	-6.37305536353852E-08
10	0	-200	7.45267011018605E-08	1.25933384576264E-04	-6.38792310737233E-08
11	0	-200	7.64505147455092E-08	1.25883927216559E-04	-6.20055508338263E-08
12	0	-200	7.66741788263674E-08	1.25831651487202E-04	-6.09018560115364E-08
-12	0	-199	5.5077612355203E-08	1.26685546234151E-04	-7.30298142139252E-08
-11	0	-199	5.70321423426044E-08	1.26743838167823E-04	-7.34085034467072E-08
-10	0	-199	5.70998599566362E-08	1.26796095229301E-04	-7.28310116241139E-08
-9	0	-199	5.99952745012429E-08	1.26843581105043E-04	-7.17782776966859E-08
-8	0	-199	6.05335217340946E-08	1.2688624000658E-04	-7.20709498885719E-08
-7	0	-199	6.14503827407039E-08	1.26923557589909E-04	-6.91874432982142E-08
-6	0	-199	6.25349538434418E-08	1.26955707159517E-04	-6.91826899310717E-08
-5	0	-199	6.37142674765651E-08	1.26982773547945E-04	-6.82519800227385E-08
-4	0	-199	6.49450963038167E-08	1.27005532500463E-04	-6.90172907549188E-08
-3	0	-199	6.4506613783261E-08	1.2702307975949E-04	-6.79538463437398E-08
-2	0	-199	6.67795810534332E-08	1.27033508344046E-04	-6.52139417754437E-08
-1	0	-199	6.82653994400884E-08	1.27044736910578E-04	-6.47461505938303E-08
0	0	-199	6.66274485534556E-08	1.27044950900716E-04	-6.58772749530928E-08
1	0	-199	6.77116980133396E-08	1.27042996327565E-04	-6.58875074968387E-08
2	0	-199	6.87373633967301E-08	1.27035516159141E-04	-6.55416999511518E-08
3	0	-199	6.98314255662058E-08	1.27023119396174E-04	-6.52638689918429E-08
4	0	-199	6.88977895600368E-08	1.27005530158892E-04	-6.56218390367825E-08
5	0	-199	6.99669537496333E-08	1.26983491500311E-04	-6.40120140817304E-08
6	0	-199	6.99426533850504E-08	1.26955490670542E-04	-6.38846343837E-08
7	0	-199	7.18773702569014E-08	1.26922625823468E-04	-6.16818956523061E-08
8	0	-199	7.21880558631924E-08	1.26885661914983E-04	-6.2221599846738E-08
9	0	-199	7.36135100268907E-08	1.26842550200637E-04	-6.29951656218256E-08
10	0	-199	7.67358266033705E-08	1.2679644167522E-04	-6.0605694955824E-08
11	0	-199	7.4655444411171E-08	1.2674394006463E-04	-6.19004030489127E-08
12	0	-199	7.6121744255001E-08	1.26682113752131E-04	-5.86053651612932E-08
-12	0	-198	5.55927392621705E-08	1.27558106182309E-04	-7.41912072600807E-08
-11	0	-198	5.89195801462653E-08	1.27612594716578E-04	-7.20818707309526E-08
-10	0	-198	5.91963597337019E-08	1.2766570903095E-04	-7.28004471034105E-08
-9	0	-198	6.1992591675538E-08	1.27713193997589E-04	-7.00083321798528E-08
-8	0	-198	6.29395886681404E-08	1.27757019662595E-04	-7.29233026680297E-08
-7	0	-198	6.39441485427116E-08	1.27797207985916E-04	-6.68972695700743E-08
-6	0	-198	6.43664326431765E-08	1.27825277187976E-04	-6.90707224991676E-08
-5	0	-198	6.52499116626354E-08	1.2785542903804E-04	-7.04212480441703E-08
-4	0	-198	6.45140344607517E-08	1.27878307002483E-04	-6.92820886146861E-08
-3	0	-198	6.64538523946933E-08	1.27896582998342E-04	-6.87737876233428E-08
-2	0	-198	6.51895276268482E-08	1.27908677629617E-04	-6.65486844415442E-08
-1	0	-198	6.73295198588378E-08	1.2791694694984E-04	-6.54892669307891E-08
0	0	-198	6.76504602236464E-08	1.27920152336067E-04	-6.66451253795708E-08
1	0	-198	6.92365867695584E-08	1.27916735062805E-04	-6.60384821810782E-08
2	0	-198	6.79219957147667E-08	1.27908973465535E-04	-6.58220454546011E-08
3	0	-198	6.97653797221979E-08	1.27896567104906E-04	-6.55957741406308E-08
4	0	-198	6.92757423324399E-08	1.27878992102801E-04	-6.49966726425566E-08
5	0	-198	7.05192293294421E-08	1.27856200782223E-04	-6.42982917035576E-08
6	0	-198	7.0959272029942E-08	1.27827270471227E-04	-6.44386701876855E-08
7	0	-198	7.23935205456114E-08	1.27796657748693E-04	-6.54782561406089E-08
8	0	-198	7.33578436557638E-08	1.27756864289965E-04	-6.56062009843149E-08
9	0	-198	7.44697299465237E-08	1.27714651900949E-04	-6.22103240605167E-08
10	0	-198	7.59864550504129E-08	1.27665724768574E-04	-6.01371792965324E-08
11	0	-198	7.82122421279525E-08	1.27613015310899E-04	-5.90931696008078E-08
12	0	-198	7.73934334652102E-08	1.27551396065315E-04	-5.95003383575801E-08
-12	0	-197	5.40794598229796E-08	1.28433903407564E-04	-7.46515702081856E-08
-11	0	-197	5.70960975552347E-08	1.28493588648047E-04	-7.3860088966649E-08
-10	0	-197	6.00735721319103E-08	1.28547480685772E-04	-7.27071441669144E-08
-9	0	-197	6.07684768905307E-08	1.28596124197051E-04	-7.26082372372675E-08
-8	0	-197	6.36285810165344E-08	1.286406578022E-04	-7.17249312906742E-08
-7	0	-197	6.2816922791243E-08	1.28679392233687E-04	-6.97546069893882E-08
-6	0	-197	6.44002224340449E-08	1.28712276766659E-04	-7.08454986619521E-08
-5	0	-197	6.45868776656429E-08	1.28741349226272E-04	-7.03979674386229E-08
-4	0	-197	6.59857886830292E-08	1.28763868790111E-04	-7.07910767792026E-08
-3	0	-197	6.39480739629388E-08	1.28782934369858E-04	-6.98740229063711E-08
-2	0	-197	6.66465103974862E-08	1.28794890525616E-04	-6.60508716258207E-08
-1	0	-197	6.64254312953698E-08	1.2880300606334E-04	-6.77598083226728E-08
0	0	-197	6.95204236036474E-08	1.28806073595251E-04	-6.78198364008688E-08
1	0	-197	6.90047243033101E-08	1.28803529176496E-04	-6.52496380984894E-08
2	0	-197	6.98052233381467E-08	1.28797552274127E-04	-6.89415083688108E-08
3	0	-197	6.95639087727433E-08	1.28782661461735E-04	-6.52016039554648E-08
4	0	-197	7.09406313324773E-08	1.28764834543358E-04	-6.4251146332988E-08
5	0	-197	7.30211166819333E-08	1.2874137816359E-04	-6.42323519311379E-08
6	0	-197	7.11131737413996E-08	1.28712756363913E-04	-6.41345529274297E-08
7	0	-197	7.28028898933901E-08	1.286801460226E-04	-6.30685694929905E-08
8	0	-197	7.03302494748739E-08	1.28640955355164E-04	-6.24462871916815E-08
9	0	-197	7.44620208224748E-08	1.28597538509215E-04	-6.12080024159139E-08
10	0	-197	7.6932859715924E-08	1.28547805610017E-04	-6.06966602667812E-08
11	0	-197	7.65619943727214E-08	1.28493316818994E-04	-6.24903025759093E-08
12	0	-197	7.83045145207222E-08	1.28435555698099E-04	-6.05224365582458E-08
-12	0	-196	5.81024235026237E-08	1.29328414854275E-04	-7.55046757852748E-08
-11	0	-196	5.87793604773556E-08	1.29387110511785E-04	-7.46702246856704E-08
-10	0	-196	6.06481112504169E-08	1.29441552998383E-04	-7.33388113031433E-08
-9	0	-196	6.24215627299227E-08	1.29491659724746E-04	-7.28519675204534E-08
-8	0	-196	6.31398733335854E-08	1.29536870294144E-04	-7.22382948020432E-08
