X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	0.0	135.28802809426344	4.481090200604608	57.02234220122801	4.932990901568896	39.04529800119219	1.7952330523565205	-10.798056410357443	1.2621420094936528
-4.0	0.0	65.66678881932306	3.147823827923962	113.36251108592603	3.359520497740921	26.71848470857372	1.4792401250177016	1.9769086450902182	0.5965107265210077
-3.0	0.0	27.16690400094814	4.871389673060765	136.23287659729797	3.851917564800176	18.699770758427356	1.3832375872422664	8.24456736096425	1.2565592813637252
-2.0	0.0	2.109401947149975	6.638249472161135	142.2465387388102	2.9202349252476205	15.331976789748207	1.560111347569248	11.858751664364037	1.1344950315161644
-1.0	0.0	-10.64679122788334	3.864886773943607	146.44711294303184	5.2155369047550755	12.374564732007485	1.3804555913277767	16.207299613066628	0.9577924060728192
0.0	0.0	-25.936688738881116	4.798751176822178	143.52745280785686	3.839640404374038	9.929194120712843	1.6540870144779776	19.258029352682218	1.3177930372308708
1.0	0.0	-38.40765963725751	3.0306295947612347	155.52767521581868	4.231567138125982	8.396596306553164	1.6587949056108653	24.61015647013819	0.8101171746746638
2.0	0.0	-60.19286125308624	3.6161311341009927	169.01373166156338	4.919439525501966	3.851032162923414	1.5017666608050746	30.084251117288765	1.0375949799298492
3.0	0.0	-98.03230577628283	3.247709103813749	191.27784538836195	3.4465814915467083	-3.348622219897169	1.2809786992666918	36.44832946313505	0.8750456715536197
4.0	0.0	-160.22038225451172	3.6230293605608312	219.45991553029563	4.2227812016987	-13.765937460340384	1.5751257980891826	43.41033049986969	0.9944221668030953
5.0	0.0	-254.7634155813039	3.917378821133296	210.1872991805577	2.573341068430876	-31.917451486991354	1.3204897347563196	47.499974528184296	0.7193470502187705
