X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	0.0	74.91515220509996	5.785880266430102	20.707971502497898	3.7270112277178202	24.597695492057063	1.4921560547951382	-16.273929970234793	1.2102827219051857
-4.0	0.0	27.347943421501697	3.7420441021276494	60.064324397932545	4.474682032434762	15.617632823934546	1.5599687222686554	-5.73715609469896	0.9439142314403396
-3.0	0.0	0.39673981132904057	3.838663328154432	68.7179766387865	3.2996525734525126	9.906113244248361	1.5782920510730414	-1.2691234961633193	0.825145720824521
-2.0	0.0	-13.159167855123831	4.208007266169435	62.66251176029643	5.294158930117492	6.86155395330414	1.340941567683038	0.40508252249256355	1.1529752112922507
-1.0	0.0	-20.760537077453037	2.9490438474217147	57.96016308737534	4.3874597778986	5.383883145930072	1.2946728739449291	2.708914508398352	0.8839609519206444
0.0	0.0	-25.955218750083915	4.0557262132703755	45.972570505167084	3.5827108281143043	3.0447866102237273	1.2987812299263173	5.183230771628755	0.9250585568899343
1.0	0.0	-35.065435737392136	3.4870368341788214	49.61166436431677	4.449065309160311	1.3881636862207316	1.3359955409452486	8.577619072640871	0.9135577549454955
2.0	0.0	-53.84769587696533	6.272324859546791	59.580431088550434	6.040029208735674	-2.842036683918556	1.7170588263508417	12.738780905219397	0.9075646112459758
3.0	0.0	-91.38925466823298	3.2832324793051857	71.51746355806753	1.9655604855081033	-10.13681677307413	1.4755571236275025	18.639858563449778	1.0163289174802002
4.0	0.0	-143.69489689112268	15.825850428618706	84.28718210047543	4.012425420877065	-21.888534504316407	1.470736370553928	23.039565923831397	1.1471596212215374
5.0	0.0	-238.67823725357025	3.9466399200901026	50.93599685256567	3.789669476851208	-38.6817830904079	1.4988038051217099	24.29412932076667	0.9776015254930941
