X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	0.0	91.09515984025704	4.059925525410449	36.102032893465555	3.3976194556973347	35.23837184859816	1.4108738075977885	-15.627857463436273	0.7567911207851633
-4.0	0.0	40.18279479466456	11.838474947990008	94.08616635427329	2.84184713383746	24.166611608140457	1.3627964435554623	-3.1017988223347897	1.191207222336768
-3.0	0.0	3.9780144174182155	3.9945383858714694	105.5366515665934	3.7892291633823736	17.49919600007297	1.586904793447214	2.384916731610714	0.8452443406681518
-2.0	0.0	-13.658998112708371	5.360754483907435	106.00619239828751	6.686611736446914	12.759883670373219	1.6667836938033778	6.306132163260428	1.020474385912562
-1.0	0.0	-24.878124546898473	4.681266562552842	109.92011151787207	3.373788145500338	10.318195156534252	1.808622971886337	9.429109957421206	1.2809590274629818
0.0	0.0	-37.81791335222258	5.612242718282859	103.98366656061359	4.810349228013044	9.18107365355605	1.5077055521170428	12.861037219179435	1.0061629811039372
1.0	0.0	-48.478793736466415	5.551062991635401	108.64961519958716	4.0838702633587705	6.268479976453577	1.3837114920314932	16.79284643123898	0.9959040138088963
2.0	0.0	-70.55800863418386	4.775897448135746	116.33571608177219	5.67232128458471	1.3331157728319627	1.5700713211930402	21.833713951500382	1.2204283404511111
3.0	0.0	-108.14418427174164	4.362426459627486	126.73469915445143	4.040760257720284	-6.485537638357955	1.4143236317354666	26.982696668341088	1.0755210043360306
4.0	0.0	-167.8442965887864	4.730110324560152	145.79972251288655	5.794749633000644	-19.415564813602725	2.0708730331767815	33.053188572199495	1.219962831027231
5.0	0.0	-261.36449433944506	4.733874071204033	116.70262489835889	4.942381232663451	-37.05203382685162	1.5064850885702679	34.36094870662889	0.9863443128614342
