X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	0.0	150.44501757211063	3.8879914315937936	248.07244717180518	5.911631475550392	23.123137038676564	1.438822168180296	8.957395281504592	2.60502649087116
-4.0	0.0	77.08092821521997	4.075164664004308	288.9514146873774	3.787245922063451	13.066287471739548	1.4284435436278993	19.945401354189606	0.8759931998958825
-3.0	0.0	28.05060048504959	4.919636764803011	297.9086641832783	2.6823934459057424	6.451816154950875	1.460199239977466	24.559615280183596	0.9679696793402773
-2.0	0.0	-7.0338935913396465	3.9205057821393003	297.82149273482867	3.7739147615045177	1.138116133220777	1.4449828763533246	26.4583205391847	1.038594351436433
-1.0	0.0	-37.93564069836792	3.9245591740253465	293.7522881048719	5.092404205414655	-1.9189296343795184	1.454541174408963	29.39098721065221	1.1164855546474854
0.0	0.0	-67.61566886898966	4.201243791880093	284.3963344381227	4.921090244243993	-4.937544362749644	1.6611039664184597	32.02441319823849	0.5881435182069303
1.0	0.0	-106.35426084497827	5.41232281899092	280.9949269085244	4.257875507060113	-9.50663485430387	1.8550460041325347	34.64583842088989	1.2574490146853339
2.0	0.0	-151.75518998161593	4.844562778103353	277.05219674305687	5.641717295458869	-17.085187737551216	1.3655875246653681	38.188222288452906	0.7743506075391092
3.0	0.0	-217.7594154109138	4.3194148680643725	272.0067633129327	3.6765670882923036	-27.407994626225868	1.8271497358873374	41.276582639158086	1.0625924229795867
4.0	0.0	-314.08083027928126	4.782844592705858	270.22745216061634	3.431056057749313	-43.45130687498507	1.401397423927166	44.45532971894256	0.8626768053215852
5.0	0.0	-449.9501234991725	5.33079193585968	210.51359518829125	5.11423786837117	-66.37792185427637	1.601523543631591	42.37424973256936	0.9575388187249418
