X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	0.0	85.82090677054669	4.190824048967412	-13.01820573547049	3.5450136119220432	42.56886408561608	1.400970776441331	-21.275675945727095	0.8886660010869706
-4.0	0.0	19.00851353185353	4.671216312433101	64.27815742445661	5.003126165823374	28.09606999611607	1.6480003495322353	-3.785004026349661	1.5546556430228786
-3.0	0.0	-18.816427950124687	3.6508742380048202	102.45420250874986	3.3259555922433774	19.21534374718051	1.3163169614968278	4.309512768742402	0.9459749056665275
-2.0	0.0	-44.2967769452774	4.8371202272564	117.01710925208752	4.573717976061427	13.37939750155046	1.9962558471129839	9.110728267574276	2.2183869407245664
-1.0	0.0	-62.466788182686564	5.0744053899362545	130.57051763720366	4.2915201293016505	9.481637537980847	1.378250559067944	14.544727861204809	1.0000571662728144
0.0	0.0	-82.19682303300145	4.1962910000300395	132.84140083894957	3.825296082012267	5.346776855739927	1.3973245260677438	18.299165599876183	1.1782551257093419
1.0	0.0	-106.0847890522003	4.37714513996147	147.70452312915594	4.093559312658052	0.861543166303382	1.3369403839222822	24.17017911685851	1.5303156394320319
2.0	0.0	-140.96615453616317	4.436493513126946	162.9527445816888	6.395117013594943	-6.476402335141952	1.564956726998079	30.09711530319998	1.248197647670613
3.0	0.0	-191.56737195031354	4.827608869233863	177.11761608120116	4.2667096561199545	-17.20257541348576	1.4497783184597157	35.32941662673069	1.1752882735423165
4.0	0.0	-279.98427100615885	5.442875744250378	190.78886713460219	3.755092576803793	-32.28996367834101	1.3087685140409528	40.02341716288198	1.3717605286438923
5.0	0.0	-413.9120669913218	3.8465141333670285	150.26801457297483	2.889785912301159	-55.87259618676614	1.8191551663610193	39.65536040876393	0.840006125763377
