X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	0.0	166.03953719589865	3.7200285367830905	63.05171907235993	4.335654970216431	39.026667565477425	1.3987811286687335	-12.117912139644583	0.7094448579178656
-4.0	0.0	87.92991534757773	3.1754128790313283	130.79291220709183	5.854111681392748	24.698177199868283	1.5852042288356925	1.5515989805722386	1.2125436378705512
-3.0	0.0	39.195567896424556	3.5759624284542233	151.89501016298024	4.274869417314701	15.946372881437004	1.4784511064403125	8.567161064400162	1.5041622649920339
-2.0	0.0	1.840216921115425	5.644564265524609	154.6457641734062	3.463977863760709	10.54912257730071	1.6630775558662108	10.159686290095902	1.1998835108142392
-1.0	0.0	-26.28126206019408	4.775282213101123	149.48628630564266	4.382878006055216	5.948312560495464	1.3949002306863902	13.968651275708234	1.2935121366774256
0.0	0.0	-49.22631997759324	3.943017879318605	135.16667594028354	3.3450074544389237	2.5564879295665848	1.5163519639416252	14.65582570971466	1.1645475777302472
1.0	0.0	-76.52766292408438	3.889018781184692	120.5524003639394	4.0278174991804985	-2.5890690795380475	1.3613021652181536	16.113007121703802	0.9516573214465364
2.0	0.0	-111.47022013765354	3.4250262705668435	106.33352286173154	6.531308413422308	-8.018026851299636	1.5932391773397092	18.39988492962999	1.1529882887743303
3.0	0.0	-159.92448183644254	3.180361418471167	89.46878291616412	4.024894288497377	-16.462873729265606	1.6019893495291582	19.356736483556737	1.2020139834557118
4.0	0.0	-231.91150454293532	4.5267992348287285	73.86866320825057	4.2498564169949935	-29.26376173027686	1.4197408998409626	20.840554140516208	0.9747012242509577
5.0	0.0	-330.4592345625304	3.6877357974009657	11.344190217310373	3.5297938242370246	-47.41322267774215	1.6214196114238695	17.78130238486702	1.4394513248559206
