X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-5	0	-900	1.66121e-05	1.39261e-05	-9.57505e-06
-4	0	-900	2.62927e-05	1.33983e-05	-6.11962e-06
-3	0	-900	2.31777e-05	1.36288e-05	-6.66468e-06
-2	0	-900	1.81127e-05	1.30913e-05	-1.02171e-05
-1	0	-900	2.04369e-05	1.27913e-05	-8.29063e-06
0	0	-900	1.86388e-05	1.19878e-05	-8.97881e-06
1	0	-900	2.18606e-05	1.31343e-05	-8.2268e-06
2	0	-900	2.15898e-05	1.20302e-05	-8.30883e-06
3	0	-900	2.37263e-05	1.28735e-05	-6.98355e-06
4	0	-900	1.85563e-05	1.26116e-05	-9.31623e-06
5	0	-900	1.77762e-05	1.3715e-05	-9.72673e-06
-5	0	-899.5	1.70846e-05	1.3897e-05	-8.65252e-06
-4	0	-899.5	2.70728e-05	1.38322e-05	-5.5582e-06
-3	0	-899.5	2.28773e-05	1.39837e-05	-7.1745e-06
-2	0	-899.5	1.76568e-05	1.30189e-05	-9.82803e-06
-1	0	-899.5	2.05352e-05	1.24924e-05	-8.37751e-06
0	0	-899.5	1.92895e-05	1.21116e-05	-9.03969e-06
1	0	-899.5	2.16037e-05	1.30136e-05	-7.89796e-06
2	0	-899.5	2.25633e-05	1.24698e-05	-7.27698e-06
3	0	-899.5	2.28613e-05	1.24986e-05	-7.1402e-06
4	0	-899.5	1.84453e-05	1.23244e-05	-9.98641e-06
5	0	-899.5	1.74603e-05	1.31613e-05	-1.01742e-05
-5	0	-899	1.70331e-05	1.40784e-05	-9.36557e-06
-4	0	-899	2.62419e-05	1.36591e-05	-5.67641e-06
-3	0	-899	2.17966e-05	1.36201e-05	-7.54838e-06
-2	0	-899	1.72285e-05	1.24557e-05	-1.00617e-05
-1	0	-899	2.05173e-05	1.28735e-05	-8.52108e-06
0	0	-899	1.93225e-05	1.16459e-05	-8.79308e-06
1	0	-899	2.16589e-05	1.31221e-05	-7.92937e-06
2	0	-899	2.2868e-05	1.28185e-05	-7.37383e-06
3	0	-899	2.33204e-05	1.26925e-05	-7.05124e-06
4	0	-899	1.84283e-05	1.25771e-05	-9.53918e-06
5	0	-899	1.78147e-05	1.3528e-05	-1.025e-05
-5	0	-898.5	1.72942e-05	1.38617e-05	-9.37625e-06
-4	0	-898.5	2.57089e-05	1.33637e-05	-6.18278e-06
-3	0	-898.5	2.31395e-05	1.34881e-05	-6.55224e-06
-2	0	-898.5	1.80973e-05	1.33411e-05	-9.87119e-06
-1	0	-898.5	2.02005e-05	1.25359e-05	-8.50502e-06
0	0	-898.5	1.91037e-05	1.22994e-05	-8.46013e-06
1	0	-898.5	2.09982e-05	1.28117e-05	-8.07589e-06
2	0	-898.5	2.23018e-05	1.17511e-05	-7.99768e-06
3	0	-898.5	2.30613e-05	1.28621e-05	-7.34316e-06
4	0	-898.5	1.80766e-05	1.26909e-05	-9.09737e-06
5	0	-898.5	1.81048e-05	1.35312e-05	-9.43142e-06
-5	0	-898	1.60553e-05	1.35478e-05	-9.91042e-06
-4	0	-898	2.4938e-05	1.25749e-05	-6.54182e-06
-3	0	-898	2.16919e-05	1.34998e-05	-7.6303e-06
-2	0	-898	1.80037e-05	1.2866e-05	-1.00654e-05
-1	0	-898	2.05661e-05	1.2999e-05	-8.27871e-06
0	0	-898	1.86115e-05	1.17246e-05	-8.92253e-06
1	0	-898	2.16457e-05	1.26595e-05	-8.04474e-06
2	0	-898	2.16493e-05	1.21826e-05	-7.67656e-06
3	0	-898	2.21734e-05	1.24869e-05	-7.95861e-06
4	0	-898	1.88299e-05	1.2729e-05	-9.21596e-06
5	0	-898	1.76411e-05	1.34722e-05	-9.62578e-06
-5	0	-897.5	1.67864e-05	1.40055e-05	-9.31495e-06
-4	0	-897.5	2.50559e-05	1.27336e-05	-5.94982e-06
-3	0	-897.5	2.13323e-05	1.36351e-05	-7.52621e-06
-2	0	-897.5	1.89951e-05	1.33057e-05	-9.72005e-06
-1	0	-897.5	2.0331e-05	1.30748e-05	-8.53078e-06
0	0	-897.5	1.84792e-05	1.16987e-05	-9.21771e-06
1	0	-897.5	2.12459e-05	1.2765e-05	-8.17483e-06
2	0	-897.5	2.27912e-05	1.28449e-05	-7.51347e-06
3	0	-897.5	2.17736e-05	1.25749e-05	-7.58525e-06
4	0	-897.5	1.84487e-05	1.24683e-05	-9.5231e-06
5	0	-897.5	1.80539e-05	1.36098e-05	-1.00529e-05
-5	0	-897	1.67407e-05	1.38821e-05	-9.73651e-06
-4	0	-897	2.55566e-05	1.27659e-05	-5.78894e-06
-3	0	-897	2.08857e-05	1.31981e-05	-7.69328e-06
-2	0	-897	1.75872e-05	1.33611e-05	-1.01153e-05
-1	0	-897	2.02395e-05	1.28317e-05	-8.47394e-06
0	0	-897	1.87502e-05	1.1824e-05	-8.90906e-06
1	0	-897	2.11349e-05	1.26156e-05	-8.59355e-06
2	0	-897	2.23903e-05	1.25595e-05	-7.82074e-06
3	0	-897	2.1715e-05	1.23196e-05	-7.91596e-06
4	0	-897	1.85305e-05	1.23045e-05	-9.52503e-06
5	0	-897	1.88044e-05	1.35866e-05	-9.99288e-06
-5	0	-896.5	1.64835e-05	1.39287e-05	-1.0105e-05
-4	0	-896.5	2.50275e-05	1.30965e-05	-6.25249e-06
-3	0	-896.5	2.11353e-05	1.31132e-05	-7.57539e-06
-2	0	-896.5	1.72742e-05	1.28222e-05	-1.03723e-05
-1	0	-896.5	1.95278e-05	1.26152e-05	-9.28658e-06
0	0	-896.5	1.87677e-05	1.25449e-05	-9.38239e-06
1	0	-896.5	2.12558e-05	1.28908e-05	-8.33676e-06
2	0	-896.5	2.21365e-05	1.27682e-05	-7.56459e-06
3	0	-896.5	2.16985e-05	1.23376e-05	-8.25794e-06
4	0	-896.5	1.83796e-05	1.23543e-05	-9.35727e-06
5	0	-896.5	1.80761e-05	1.37921e-05	-1.04041e-05
-5	0	-896	1.64052e-05	1.40611e-05	-9.49832e-06
-4	0	-896	2.57453e-05	1.30354e-05	-6.146e-06
-3	0	-896	2.13866e-05	1.31983e-05	-7.55618e-06
