X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-5	0	-900	1.66207e-05	1.43825e-05	-1.03967e-05
-4	0	-900	1.52211e-05	1.47392e-05	-1.11739e-05
-3	0	-900	2.00134e-05	1.42255e-05	-8.62267e-06
-2	0	-900	2.04014e-05	1.35082e-05	-7.94812e-06
-1	0	-900	1.75762e-05	1.47899e-05	-9.92038e-06
0	0	-900	1.71818e-05	1.43739e-05	-1.07594e-05
1	0	-900	1.6538e-05	1.41194e-05	-1.02305e-05
2	0	-900	2.03478e-05	1.42494e-05	-8.5508e-06
3	0	-900	2.25694e-05	1.53825e-05	-8.15253e-06
4	0	-900	1.67204e-05	1.31822e-05	-1.01764e-05
5	0	-900	1.80088e-05	1.45407e-05	-1.03705e-05
-5	0	-899.5	1.65491e-05	1.46522e-05	-1.03391e-05
-4	0	-899.5	1.63359e-05	1.47686e-05	-1.02751e-05
-3	0	-899.5	1.9426e-05	1.4003e-05	-8.32769e-06
-2	0	-899.5	1.96739e-05	1.43136e-05	-8.51428e-06
-1	0	-899.5	1.75832e-05	1.48454e-05	-1.04739e-05
0	0	-899.5	1.65787e-05	1.37235e-05	-1.05116e-05
1	0	-899.5	1.71207e-05	1.46263e-05	-1.00925e-05
2	0	-899.5	2.04914e-05	1.41232e-05	-8.79675e-06
3	0	-899.5	2.28241e-05	1.54997e-05	-8.06504e-06
4	0	-899.5	1.67264e-05	1.37185e-05	-9.99687e-06
5	0	-899.5	1.81486e-05	1.43384e-05	-9.80189e-06
-5	0	-899	1.5963e-05	1.42943e-05	-1.09988e-05
-4	0	-899	1.65965e-05	1.51675e-05	-9.96647e-06
-3	0	-899	2.03007e-05	1.41848e-05	-8.55177e-06
-2	0	-899	1.89129e-05	1.40874e-05	-9.35343e-06
-1	0	-899	1.73632e-05	1.45175e-05	-1.04155e-05
0	0	-899	1.66495e-05	1.35043e-05	-1.04289e-05
1	0	-899	1.68514e-05	1.44118e-05	-1.05239e-05
2	0	-899	1.975e-05	1.36454e-05	-8.75534e-06
3	0	-899	2.35137e-05	1.51802e-05	-7.96777e-06
4	0	-899	1.64781e-05	1.34484e-05	-1.11144e-05
5	0	-899	1.78795e-05	1.4588e-05	-1.00815e-05
-5	0	-898.5	1.67558e-05	1.45847e-05	-1.07479e-05
-4	0	-898.5	1.53516e-05	1.43493e-05	-1.05573e-05
-3	0	-898.5	2.02286e-05	1.40058e-05	-8.50674e-06
-2	0	-898.5	1.93127e-05	1.43045e-05	-9.08263e-06
-1	0	-898.5	1.69941e-05	1.42387e-05	-1.09786e-05
0	0	-898.5	1.6893e-05	1.37092e-05	-1.00506e-05
1	0	-898.5	1.66773e-05	1.40129e-05	-1.04723e-05
2	0	-898.5	2.02096e-05	1.37045e-05	-8.56103e-06
3	0	-898.5	2.19927e-05	1.51951e-05	-8.28929e-06
4	0	-898.5	1.67283e-05	1.31991e-05	-1.04023e-05
5	0	-898.5	1.73154e-05	1.40631e-05	-1.07191e-05
-5	0	-898	1.69141e-05	1.44909e-05	-1.05493e-05
-4	0	-898	1.56208e-05	1.46697e-05	-1.06989e-05
-3	0	-898	1.99467e-05	1.40293e-05	-8.25032e-06
-2	0	-898	1.90589e-05	1.43659e-05	-9.26066e-06
-1	0	-898	1.67857e-05	1.42859e-05	-1.02988e-05
0	0	-898	1.70524e-05	1.42569e-05	-1.0889e-05
1	0	-898	1.65518e-05	1.44909e-05	-1.10378e-05
2	0	-898	1.99102e-05	1.37247e-05	-8.42347e-06
3	0	-898	2.29191e-05	1.53358e-05	-7.90658e-06
4	0	-898	1.70137e-05	1.37209e-05	-9.97932e-06
5	0	-898	1.78895e-05	1.42689e-05	-1.0383e-05
-5	0	-897.5	1.57506e-05	1.42764e-05	-1.10554e-05
-4	0	-897.5	1.52625e-05	1.49093e-05	-1.08265e-05
-3	0	-897.5	1.96905e-05	1.41026e-05	-8.37132e-06
-2	0	-897.5	1.92387e-05	1.44276e-05	-8.93834e-06
-1	0	-897.5	1.70986e-05	1.39842e-05	-1.05622e-05
0	0	-897.5	1.65747e-05	1.35652e-05	-1.07073e-05
1	0	-897.5	1.6716e-05	1.4679e-05	-1.05319e-05
2	0	-897.5	2.02414e-05	1.36428e-05	-9.3181e-06
3	0	-897.5	2.26947e-05	1.53445e-05	-8.2874e-06
4	0	-897.5	1.75976e-05	1.41024e-05	-1.02456e-05
5	0	-897.5	1.78118e-05	1.38819e-05	-1.03467e-05
-5	0	-897	1.6089e-05	1.45552e-05	-1.07444e-05
-4	0	-897	1.59492e-05	1.53605e-05	-1.11271e-05
-3	0	-897	2.00198e-05	1.42167e-05	-8.54509e-06
-2	0	-897	1.98472e-05	1.43423e-05	-8.43653e-06
-1	0	-897	1.63827e-05	1.43449e-05	-1.06647e-05
0	0	-897	1.74261e-05	1.39988e-05	-1.08719e-05
1	0	-897	1.67103e-05	1.46782e-05	-1.04787e-05
2	0	-897	1.94077e-05	1.34489e-05	-9.37345e-06
3	0	-897	2.21028e-05	1.46531e-05	-8.53118e-06
4	0	-897	1.68095e-05	1.35246e-05	-1.03299e-05
5	0	-897	1.8498e-05	1.41021e-05	-1.01768e-05
-5	0	-896.5	1.60634e-05	1.42647e-05	-1.05671e-05
-4	0	-896.5	1.49572e-05	1.46538e-05	-1.13299e-05
-3	0	-896.5	1.99591e-05	1.44739e-05	-9.28023e-06
-2	0	-896.5	1.95602e-05	1.40609e-05	-8.7142e-06
-1	0	-896.5	1.66001e-05	1.38521e-05	-1.02809e-05
0	0	-896.5	1.68195e-05	1.41777e-05	-1.08481e-05
1	0	-896.5	1.66591e-05	1.4845e-05	-1.0619e-05
2	0	-896.5	2.00472e-05	1.40238e-05	-8.99397e-06
3	0	-896.5	2.26156e-05	1.49228e-05	-7.85213e-06
4	0	-896.5	1.73608e-05	1.3832e-05	-1.04063e-05
5	0	-896.5	1.8153e-05	1.4125e-05	-1.05577e-05
-5	0	-896	1.61532e-05	1.46548e-05	-1.05266e-05
-4	0	-896	1.52181e-05	1.45544e-05	-1.11821e-05
-3	0	-896	1.91716e-05	1.46465e-05	-9.38503e-06
-2	0	-896	1.98065e-05	1.44159e-05	-8.71484e-06
-1	0	-896	1.65746e-05	1.42771e-05	-1.11447e-05
0	0	-896	1.64965e-05	1.40692e-05	-1.06231e-05
1	0	-896	1.63021e-05	1.42469e-05	-1.11867e-05
2	0	-896	2.02256e-05	1.41729e-05	-8.65281e-06
3	0	-896	2.21171e-05	1.54415e-05	-8.24476e-06
4	0	-896	1.71232e-05	1.41603e-05	-1.07865e-05
