X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-5	0	-900	-4.33819e-06	-4.30619e-06	-8.93175e-06
-4	0	-900	-3.78704e-06	-2.9299e-06	-8.26627e-06
-3	0	-900	-2.55119e-06	-3.70862e-06	-7.61258e-06
-2	0	-900	1.21816e-06	-4.04069e-06	-6.69533e-06
-1	0	-900	3.5348e-06	-4.605e-06	-5.34912e-06
0	0	-900	2.95799e-07	-3.62004e-06	-6.2725e-06
1	0	-900	-4.27259e-07	-3.49407e-06	-6.84849e-06
2	0	-900	1.6441e-06	-3.38218e-06	-5.36864e-06
3	0	-900	1.23702e-06	-2.89257e-06	-5.07683e-06
4	0	-900	6.01076e-07	-3.89517e-06	-6.91263e-06
5	0	-900	-2.3453e-06	-3.16353e-06	-7.68549e-06
-5	0	-899.5	-4.93252e-06	-3.79116e-06	-9.0976e-06
-4	0	-899.5	-4.92247e-06	-2.40532e-06	-8.36363e-06
-3	0	-899.5	-2.70611e-06	-3.58838e-06	-7.71192e-06
-2	0	-899.5	2.78839e-07	-3.91272e-06	-6.89602e-06
-1	0	-899.5	3.62127e-06	-4.42925e-06	-5.36796e-06
0	0	-899.5	-4.49351e-07	-4.02417e-06	-6.64403e-06
1	0	-899.5	-1.35211e-07	-3.55502e-06	-6.70312e-06
2	0	-899.5	1.54901e-06	-4.02098e-06	-5.347e-06
3	0	-899.5	1.36865e-06	-2.37429e-06	-5.7013e-06
4	0	-899.5	2.52399e-07	-4.53961e-06	-6.30521e-06
5	0	-899.5	-1.8097e-06	-3.18721e-06	-7.15042e-06
-5	0	-899	-6.66846e-06	-3.18223e-06	-9.32493e-06
-4	0	-899	-3.83236e-06	-2.90631e-06	-8.05385e-06
-3	0	-899	-3.80086e-06	-3.34544e-06	-7.80679e-06
-2	0	-899	3.34343e-08	-3.47658e-06	-6.93442e-06
-1	0	-899	3.10336e-06	-5.42618e-06	-5.08611e-06
0	0	-899	-1.94229e-07	-3.80432e-06	-6.37624e-06
1	0	-899	3.07937e-08	-3.98345e-06	-7.33115e-06
2	0	-899	9.57763e-07	-3.45233e-06	-5.71775e-06
3	0	-899	1.66516e-06	-2.71759e-06	-5.44919e-06
4	0	-899	6.65605e-07	-4.2401e-06	-6.06373e-06
5	0	-899	-1.95667e-06	-2.68025e-06	-7.13518e-06
-5	0	-898.5	-6.3166e-06	-2.95374e-06	-8.88769e-06
-4	0	-898.5	-3.7893e-06	-2.97653e-06	-8.02792e-06
-3	0	-898.5	-3.19446e-06	-3.65905e-06	-8.31417e-06
-2	0	-898.5	-2.00364e-07	-3.50566e-06	-7.24725e-06
-1	0	-898.5	2.64112e-06	-4.92774e-06	-4.9664e-06
0	0	-898.5	-3.5461e-07	-3.24195e-06	-6.56581e-06
1	0	-898.5	-6.2245e-07	-3.71082e-06	-7.25551e-06
2	0	-898.5	8.58265e-07	-3.29729e-06	-5.53131e-06
3	0	-898.5	8.03881e-07	-2.63508e-06	-5.77286e-06
4	0	-898.5	7.0237e-07	-4.53975e-06	-6.34452e-06
5	0	-898.5	-2.35371e-06	-2.90007e-06	-7.35238e-06
-5	0	-898	-3.8688e-06	-3.6478e-06	-8.38763e-06
-4	0	-898	-4.08366e-06	-2.73346e-06	-8.4039e-06
-3	0	-898	-2.82478e-06	-3.97514e-06	-7.89159e-06
-2	0	-898	1.14412e-06	-4.10043e-06	-6.68916e-06
-1	0	-898	3.09537e-06	-4.31006e-06	-4.99699e-06
0	0	-898	4.64127e-07	-3.67263e-06	-6.18453e-06
1	0	-898	-1.24994e-06	-3.66722e-06	-7.67805e-06
2	0	-898	5.85974e-07	-2.80768e-06	-5.08416e-06
3	0	-898	1.36532e-06	-2.91377e-06	-5.74628e-06
4	0	-898	3.08373e-07	-3.94128e-06	-6.51532e-06
5	0	-898	-1.67502e-06	-3.27833e-06	-7.50023e-06
-5	0	-897.5	-5.41483e-06	-3.50686e-06	-8.97488e-06
