X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-5	0	-900	7.44457e-07	-3.01632e-06	-6.8729e-06
-4	0	-900	-2.14099e-06	-2.31468e-06	-7.62722e-06
-3	0	-900	-2.35529e-06	-2.25296e-06	-7.3235e-06
-2	0	-900	2.15751e-06	-2.78715e-06	-6.3071e-06
-1	0	-900	1.58077e-06	-2.86378e-06	-6.58196e-06
0	0	-900	-1.57384e-06	-2.31417e-06	-6.87482e-06
1	0	-900	-4.57295e-07	-3.20085e-06	-7.13362e-06
2	0	-900	1.67357e-06	-2.52118e-06	-6.18202e-06
3	0	-900	-3.62051e-06	-1.64896e-06	-7.41085e-06
4	0	-900	-2.01144e-06	-1.9156e-06	-7.35184e-06
5	0	-900	1.33e-07	-3.01439e-06	-8.96367e-06
-5	0	-899.5	-6.58615e-07	-2.61212e-06	-6.65898e-06
-4	0	-899.5	-3.8056e-06	-2.08015e-06	-7.99377e-06
-3	0	-899.5	-3.8089e-06	-1.869e-06	-7.34532e-06
-2	0	-899.5	3.22841e-07	-2.26291e-06	-6.5299e-06
-1	0	-899.5	-4.51581e-08	-2.61821e-06	-6.70354e-06
0	0	-899.5	-3.18119e-06	-1.93033e-06	-6.72376e-06
1	0	-899.5	-1.43642e-06	-2.52433e-06	-7.48176e-06
2	0	-899.5	4.35038e-07	-2.37521e-06	-7.15615e-06
3	0	-899.5	-1.69226e-06	-1.94176e-06	-7.51297e-06
4	0	-899.5	-1.61286e-06	-2.0094e-06	-7.73143e-06
5	0	-899.5	-6.70811e-08	-2.96476e-06	-8.99286e-06
-5	0	-899	5.74741e-07	-3.00215e-06	-6.72599e-06
-4	0	-899	-2.67017e-06	-2.31763e-06	-7.71714e-06
-3	0	-899	-2.38741e-06	-2.06217e-06	-6.90157e-06
-2	0	-899	1.05842e-06	-2.45175e-06	-6.09164e-06
-1	0	-899	6.6217e-07	-2.64465e-06	-6.86163e-06
0	0	-899	-3.57785e-06	-1.96604e-06	-7.7998e-06
1	0	-899	-1.05298e-06	-3.00288e-06	-7.74346e-06
