X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-5	0	-900	2.70487e-05	1.60866e-05	-6.66861e-06
-4	0	-900	3.20653e-05	1.43365e-05	-4.78514e-06
-3	0	-900	2.86554e-05	1.56651e-05	-5.91652e-06
-2	0	-900	3.28223e-05	1.53176e-05	-4.92412e-06
-1	0	-900	3.23545e-05	1.38042e-05	-4.63997e-06
0	0	-900	2.61387e-05	1.57589e-05	-6.44979e-06
1	0	-900	2.55733e-05	1.5232e-05	-7.7027e-06
2	0	-900	2.82695e-05	1.55248e-05	-6.35802e-06
3	0	-900	3.57567e-05	1.42674e-05	-4.17628e-06
4	0	-900	3.68973e-05	1.63923e-05	-4.00837e-06
5	0	-900	2.83182e-05	1.48369e-05	-5.89973e-06
-5	0	-899.5	2.71217e-05	1.61718e-05	-6.50386e-06
-4	0	-899.5	3.26904e-05	1.4384e-05	-4.49281e-06
-3	0	-899.5	2.92866e-05	1.59728e-05	-5.69169e-06
-2	0	-899.5	3.32445e-05	1.51331e-05	-4.68498e-06
-1	0	-899.5	3.33381e-05	1.40383e-05	-4.33911e-06
0	0	-899.5	2.44982e-05	1.51111e-05	-6.87487e-06
1	0	-899.5	2.48275e-05	1.53631e-05	-7.58225e-06
2	0	-899.5	2.81402e-05	1.57329e-05	-6.56657e-06
3	0	-899.5	3.73619e-05	1.42378e-05	-3.74225e-06
4	0	-899.5	3.24622e-05	1.5965e-05	-4.9818e-06
5	0	-899.5	2.70714e-05	1.55045e-05	-6.6141e-06
-5	0	-899	2.71888e-05	1.59816e-05	-6.38447e-06
-4	0	-899	3.26593e-05	1.38686e-05	-4.2462e-06
-3	0	-899	2.93115e-05	1.59467e-05	-5.77221e-06
-2	0	-899	3.47304e-05	1.55142e-05	-4.26352e-06
-1	0	-899	3.34311e-05	1.43958e-05	-4.54622e-06
0	0	-899	2.49247e-05	1.55507e-05	-6.88368e-06
1	0	-899	2.50535e-05	1.54098e-05	-7.77235e-06
2	0	-899	2.82777e-05	1.53842e-05	-6.23148e-06
3	0	-899	3.79243e-05	1.43019e-05	-3.70584e-06
4	0	-899	3.58267e-05	1.53851e-05	-4.07507e-06
5	0	-899	2.6877e-05	1.55979e-05	-6.74022e-06
-5	0	-898.5	2.68955e-05	1.58116e-05	-6.44866e-06
-4	0	-898.5	3.12655e-05	1.40472e-05	-4.68735e-06
-3	0	-898.5	3.02731e-05	1.61521e-05	-5.49832e-06
-2	0	-898.5	3.51467e-05	1.57131e-05	-4.36859e-06
-1	0	-898.5	3.30824e-05	1.42292e-05	-4.4863e-06
0	0	-898.5	2.58194e-05	1.55564e-05	-6.77311e-06
1	0	-898.5	2.44245e-05	1.54716e-05	-8.50664e-06
2	0	-898.5	2.82617e-05	1.53928e-05	-6.232e-06
3	0	-898.5	3.86664e-05	1.50621e-05	-3.78481e-06
4	0	-898.5	3.68337e-05	1.5892e-05	-3.94651e-06
5	0	-898.5	2.72682e-05	1.5469e-05	-7.04338e-06
-5	0	-898	2.6675e-05	1.6002e-05	-6.72582e-06
-4	0	-898	3.15924e-05	1.40235e-05	-4.5682e-06
-3	0	-898	2.85239e-05	1.60492e-05	-6.24727e-06
-2	0	-898	3.41341e-05	1.60062e-05	-4.87037e-06
-1	0	-898	3.4623e-05	1.36608e-05	-3.98135e-06
0	0	-898	2.50807e-05	1.61569e-05	-7.25096e-06
1	0	-898	2.4964e-05	1.51666e-05	-7.59626e-06
2	0	-898	3.0076e-05	1.59412e-05	-5.63196e-06
3	0	-898	3.53987e-05	1.44867e-05	-4.26229e-06
4	0	-898	3.60769e-05	1.5939e-05	-4.1544e-06
5	0	-898	2.78761e-05	1.5305e-05	-6.36942e-06
-5	0	-897.5	2.65291e-05	1.60602e-05	-7.07429e-06
-4	0	-897.5	3.19421e-05	1.40703e-05	-4.59476e-06
