X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-5	0	-900	3.35198e-05	1.31636e-05	-4.4783e-06
-4	0	-900	4.69598e-05	1.29745e-05	-2.30715e-06
-3	0	-900	4.39364e-05	1.37293e-05	-2.75839e-06
-2	0	-900	3.07778e-05	1.4542e-05	-5.27002e-06
-1	0	-900	2.70685e-05	1.34021e-05	-5.97534e-06
0	0	-900	2.71907e-05	1.39994e-05	-7.22233e-06
1	0	-900	3.36263e-05	1.41642e-05	-4.43981e-06
2	0	-900	2.95411e-05	1.41139e-05	-5.94431e-06
3	0	-900	2.9025e-05	1.30986e-05	-5.88641e-06
4	0	-900	3.51577e-05	1.24047e-05	-3.79625e-06
5	0	-900	2.88498e-05	1.34936e-05	-5.4913e-06
-5	0	-899.5	3.34856e-05	1.29174e-05	-4.55099e-06
-4	0	-899.5	4.60664e-05	1.30559e-05	-2.47577e-06
-3	0	-899.5	4.60049e-05	1.38671e-05	-2.62831e-06
-2	0	-899.5	3.16011e-05	1.40409e-05	-4.94625e-06
-1	0	-899.5	2.83552e-05	1.3323e-05	-5.35991e-06
0	0	-899.5	2.68748e-05	1.31237e-05	-6.67734e-06
1	0	-899.5	3.26543e-05	1.39302e-05	-4.70113e-06
2	0	-899.5	2.87939e-05	1.33287e-05	-6.13065e-06
3	0	-899.5	2.93932e-05	1.35582e-05	-6.33023e-06
4	0	-899.5	3.35873e-05	1.30086e-05	-4.40694e-06
5	0	-899.5	2.98624e-05	1.36433e-05	-5.66879e-06
-5	0	-899	3.52718e-05	1.30639e-05	-3.90246e-06
-4	0	-899	4.09487e-05	1.35388e-05	-3.249e-06
-3	0	-899	3.95292e-05	1.35823e-05	-3.48081e-06
-2	0	-899	3.09446e-05	1.4071e-05	-5.26124e-06
-1	0	-899	2.78866e-05	1.39534e-05	-5.5394e-06
0	0	-899	2.6844e-05	1.31798e-05	-6.82564e-06
1	0	-899	3.13941e-05	1.33092e-05	-4.84243e-06
2	0	-899	2.9312e-05	1.3927e-05	-5.63174e-06
3	0	-899	2.86484e-05	1.34787e-05	-6.54009e-06
4	0	-899	3.24586e-05	1.26857e-05	-4.69867e-06
5	0	-899	3.16756e-05	1.34558e-05	-4.7572e-06
-5	0	-898.5	3.47943e-05	1.34887e-05	-4.24273e-06
-4	0	-898.5	3.99761e-05	1.35711e-05	-3.36444e-06
-3	0	-898.5	4.70507e-05	1.38993e-05	-2.54135e-06
-2	0	-898.5	2.98277e-05	1.40501e-05	-5.52034e-06
-1	0	-898.5	2.79015e-05	1.33349e-05	-5.77642e-06
0	0	-898.5	2.63139e-05	1.35433e-05	-6.70148e-06
1	0	-898.5	3.07015e-05	1.345e-05	-5.27314e-06
2	0	-898.5	2.95057e-05	1.37772e-05	-5.78568e-06
3	0	-898.5	2.92016e-05	1.30509e-05	-5.57421e-06
4	0	-898.5	3.18565e-05	1.31952e-05	-5.13918e-06
5	0	-898.5	3.02019e-05	1.37512e-05	-5.44146e-06
-5	0	-898	3.59195e-05	1.32685e-05	-3.99316e-06
-4	0	-898	4.15492e-05	1.36239e-05	-3.09874e-06
-3	0	-898	4.10462e-05	1.37694e-05	-3.2404e-06
-2	0	-898	3.01875e-05	1.40606e-05	-5.43974e-06
-1	0	-898	2.72897e-05	1.33059e-05	-5.92828e-06
0	0	-898	2.73423e-05	1.32991e-05	-6.8867e-06
1	0	-898	3.06135e-05	1.32797e-05	-5.19967e-06
2	0	-898	2.83908e-05	1.37273e-05	-6.27139e-06
3	0	-898	2.98852e-05	1.35116e-05	-5.91413e-06
4	0	-898	3.36277e-05	1.32804e-05	-4.63787e-06
5	0	-898	3.02909e-05	1.38479e-05	-5.66577e-06
-5	0	-897.5	3.78538e-05	1.34046e-05	-3.63396e-06
-4	0	-897.5	4.18472e-05	1.34479e-05	-3.08021e-06
-3	0	-897.5	4.01707e-05	1.38581e-05	-3.37827e-06
-2	0	-897.5	3.01139e-05	1.42314e-05	-5.37821e-06
-1	0	-897.5	2.72775e-05	1.29626e-05	-5.92647e-06
