fieldmap_name:     	FFCorrector Model03
timestamp:         	2021-11-10_15-06-54
filename:          	2021-11-10_FFCorrector_Model03_Sim_CH_CV_X=-12_12mm_Z=-200_200mm_Ich=0A_Icv=10A.txt
MagNet_file:       	2021-11-10_FFCorrector_Model03_Sim_CH_CV.mn
nr_magnets:        	1

magnet_name:       	FFCorrector
gap[mm]:           	38
control_gap[mm]:   	--
magnet_length[mm]: 	
current_main[A]:   	--
NI_main[A.esp]:    	--
current_ch[A]:     	0
NI_ch[A.esp]:      	0
current_cv[A]:     	10
NI_cv[A.esp]:      	1600
center_pos_z[mm]:  	0
center_pos_x[mm]:  	0
rotation[deg]:     	0

X[mm]	Y[mm]	Z[mm]	Bx	By	Bz [T]
------------------------------------------------------------------------------------------------------------------------------------------------------------------
-12	0	-200	1.16856225527241E-04	3.98772416384784E-08	-8.25884317145541E-06
-11	0	-200	1.16911079658912E-04	4.03162194306848E-08	-7.568594980951E-06
-10	0	-200	1.16961141015583E-04	4.01237571320377E-08	-6.87817846118464E-06
-9	0	-200	1.17005964646016E-04	4.04120809306135E-08	-6.18922496379794E-06
-8	0	-200	1.17045597960632E-04	4.06523725040213E-08	-5.50023246040306E-06
-7	0	-200	1.17080736131635E-04	4.03487487796049E-08	-4.81203974835752E-06
-6	0	-200	1.17110864034859E-04	4.03045282152901E-08	-4.1245570158221E-06
-5	0	-200	1.17136842015506E-04	4.08325533536468E-08	-3.43714816449103E-06
-4	0	-200	1.1715797680099E-04	4.03396790150616E-08	-2.75008138143966E-06
-3	0	-200	1.1717462955998E-04	4.06503983418492E-08	-2.06292581548857E-06
-2	0	-200	1.17186261212273E-04	4.07577634550209E-08	-1.37592309276735E-06
-1	0	-200	1.17193127886805E-04	4.05767297258488E-08	-6.89055171426692E-07
0	0	-200	1.17195592826096E-04	4.07656930532095E-08	-2.24889656691935E-09
1	0	-200	1.17192950250891E-04	4.08924604288876E-08	6.84727983815512E-07
2	0	-200	1.17185803422512E-04	4.12147924018343E-08	1.37164192635187E-06
3	0	-200	1.17173994304319E-04	4.08072652776115E-08	2.05834676567064E-06
4	0	-200	1.17157443604812E-04	4.09110751550589E-08	2.74543312300582E-06
5	0	-200	1.17136136883082E-04	4.08339681312246E-08	3.43258950120012E-06
6	0	-200	1.17110023660028E-04	4.12525887834055E-08	4.11968020120368E-06
7	0	-200	1.17079216558232E-04	4.10133825358878E-08	4.80786710372336E-06
8	0	-200	1.1704432223482E-04	4.13319987143371E-08	5.49592576291774E-06
9	0	-200	1.17004283952603E-04	4.08565794218477E-08	6.18329705647365E-06
10	0	-200	1.16959713797008E-04	4.1886123399014E-08	6.87104092331077E-06
11	0	-200	1.16909843140832E-04	4.14666899243232E-08	7.56326077321053E-06
12	0	-200	1.16855140607092E-04	4.16945730082444E-08	8.25270344007398E-06
-12	0	-199	1.17550024735993E-04	4.00310741500974E-08	-8.36262524576485E-06
-11	0	-199	1.17605755904229E-04	4.05116204512585E-08	-7.66343269308366E-06
-10	0	-199	1.17654340291532E-04	4.03781913913579E-08	-6.96416090740134E-06
-9	0	-199	1.17699320545498E-04	4.07833206251326E-08	-6.26556145351633E-06
-8	0	-199	1.17738012671093E-04	4.09283519293088E-08	-5.5695971968852E-06
-7	0	-199	1.17772818212157E-04	4.08384331910414E-08	-4.87220272764507E-06
-6	0	-199	1.17802690544682E-04	4.07749348570034E-08	-4.17585061700089E-06
-5	0	-199	1.17828317253486E-04	4.06126722822964E-08	-3.47978979376191E-06
-4	0	-199	1.17849521229562E-04	4.08889183797708E-08	-2.78418048810542E-06
-3	0	-199	1.17866077358772E-04	4.12299446368886E-08	-2.08817048627867E-06
-2	0	-199	1.17877464941309E-04	4.09187377002247E-08	-1.39252565363478E-06
-1	0	-199	1.17884224632857E-04	4.09696853435406E-08	-6.97497407929654E-07
0	0	-199	1.17886287574136E-04	4.10078984318962E-08	-2.05031214293302E-09
1	0	-199	1.17883976196482E-04	4.10453875392395E-08	6.92965996024997E-07
2	0	-199	1.17876688043878E-04	4.13196807314654E-08	1.38875204199165E-06
3	0	-199	1.17865200277559E-04	4.10084397979534E-08	2.08412575632591E-06
4	0	-199	1.17848982882157E-04	4.10925124362095E-08	2.7796879382557E-06
5	0	-199	1.17827648110084E-04	4.11838523101425E-08	3.47549943786809E-06
6	0	-199	1.17802019678398E-04	4.1484932439568E-08	4.17156833070636E-06
7	0	-199	1.17771613516802E-04	4.12853217710688E-08	4.86734384265752E-06
8	0	-199	1.17736977179871E-04	4.12955990877386E-08	5.56449095271976E-06
9	0	-199	1.17697624283128E-04	4.12183082884416E-08	6.26179056571235E-06
10	0	-199	1.17653164948696E-04	4.10053824761388E-08	6.95895720851356E-06
11	0	-199	1.17604589461056E-04	4.13198500994121E-08	7.65858981114497E-06
12	0	-199	1.17550905381525E-04	4.16359421570711E-08	8.35763820201307E-06
-12	0	-198	1.18254701514538E-04	4.1280039178133E-08	-8.46676044501209E-06
-11	0	-198	1.18309626744655E-04	4.05994291984531E-08	-7.75810325196192E-06
-10	0	-198	1.1835780510174E-04	4.08598592480008E-08	-7.05053205737449E-06
-9	0	-198	1.18401338706834E-04	4.11016177590738E-08	-6.34460832123124E-06
-8	0	-198	1.18439609132272E-04	4.10167243109079E-08	-5.63807177764756E-06
-7	0	-198	1.18473979099664E-04	4.18311354044865E-08	-4.93171260112943E-06
-6	0	-198	1.18503255988557E-04	4.08828733892454E-08	-4.22778563485436E-06
-5	0	-198	1.18528591274677E-04	4.09336624691725E-08	-3.52310039317093E-06
-4	0	-198	1.18549555757155E-04	4.10781165786284E-08	-2.8186284210466E-06
-3	0	-198	1.18565799639561E-04	4.13502685009262E-08	-2.11398136478759E-06
-2	0	-198	1.18577333831103E-04	4.13593393021326E-08	-1.40998355175361E-06
-1	0	-198	1.18583825788689E-04	4.13664114810473E-08	-7.05980356577384E-07
0	0	-198	1.1858610919169E-04	4.1323571949433E-08	-2.31889117314543E-09
1	0	-198	1.18583404795727E-04	4.14106601497918E-08	7.01728438716087E-07
2	0	-198	1.18576260350591E-04	4.14143355227043E-08	1.40564975585865E-06
