X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	0.0	137.97346171060713	3.137017094249314	29.025520078538776	4.5836591996956635	27.400054886152354	1.4161950441681583	-15.357197027620803	0.8318149869521752
-4.0	0.0	84.85886713609204	4.014121571811999	54.42027271758988	4.233685037490276	17.670514855046633	1.6642695812428612	-7.576205280036047	1.043829482040192
-3.0	0.0	55.87794390197299	4.303763185420977	52.825406139421204	3.622459427535492	12.168750888677849	1.556519350875188	-4.478348330922122	0.8896351027447353
-2.0	0.0	37.64030729302924	4.396973820400077	39.94975695842027	2.75516038743288	8.78597540262225	3.9242639778112327	-2.62511345215303	0.752028898474808
-1.0	0.0	34.027561538820535	3.4145427532208417	29.979681320576148	5.83999508965889	8.738335971143432	1.2726087907864096	-0.7879208521248745	0.927183151453117
0.0	0.0	30.655968665440255	3.6371099074643194	14.267766982481119	3.644565575778857	8.325481710119343	1.5138473999799573	1.332313383262543	1.0714236820705225
1.0	0.0	19.566380498731217	5.783929947835553	12.753215240877264	4.119384749701524	5.966016788864323	1.3607372543977916	4.140784589630137	0.8821134371799201
2.0	0.0	10.69175455346058	4.227104142697687	20.49902163310022	4.392751543520352	2.7457265636155532	1.6774507584530305	7.6238320138439395	1.3452766012392898
3.0	0.0	-13.641990734735515	3.271972221184839	27.16200420208926	4.022327579257225	-3.024987080332525	1.4439942945870994	13.19486935242244	1.0216596518431584
4.0	0.0	-57.02683566172228	4.581768345579467	27.70219281249732	4.009458791369673	-11.240158218186032	3.1985202612715646	17.483819678040508	1.0408306592885792
5.0	0.0	-112.26570185229703	4.376798558155569	9.302402212054718	2.4859140316858537	-26.072295424495916	1.33305943204154	18.801126891863046	1.1392146100274283
