X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	0.0	84.16910475823065	5.336694547369991	18.430477426132793	5.458808849664378	34.72831406740337	1.3446372597753282	-16.180412491024068	1.4639210042690063
-4.0	0.0	32.48202587414668	3.927836211868534	81.56479323342855	4.022364084374896	23.281379625664616	1.6150778016681584	-3.1797830032658227	0.8840986652951559
-3.0	0.0	1.7074594514951829	4.010406589900875	106.6064439147924	7.862746291172866	16.534284398221512	1.382233187786952	4.7878519950772835	1.0143520971718938
-2.0	0.0	-16.627697998619208	5.060881219993675	117.9981108795332	4.939561624285994	11.883744975242912	1.3504748555078607	10.202597831553621	0.9968803421068633
-1.0	0.0	-32.2383727595115	4.371873811230003	125.07378859805178	2.95533977737867	8.283469287642887	1.3020060466403394	14.232266733994752	0.9995634663053011
0.0	0.0	-50.85568289520393	4.8375443953607	126.61036884651473	4.508335094458062	5.3126731208214215	1.5687183896016486	19.18462787474473	1.4923736832481942
1.0	0.0	-71.82256300487242	5.903900704157579	138.83706840394504	5.345082097259425	0.3389213391034607	1.4580240178772812	23.208388292821326	1.1482292288444904
2.0	0.0	-106.49032052816345	4.48606334424567	153.94773779930264	2.996673014090989	-6.509737995172469	1.382986446469799	28.994420262447996	0.7800820716629843
3.0	0.0	-160.43810693715085	4.228129979285236	163.9040912748123	3.576348471221227	-17.00669088041407	1.5987227790077008	33.57808414965315	1.0645260105673775
4.0	0.0	-244.53468007749862	3.393283633506053	162.0583977243395	4.380403805350461	-32.53800223268768	1.4969407776778223	36.59527529361623	1.0193548975976598
5.0	0.0	-363.9680958007658	5.279411084426108	106.45076935704981	2.9128165591931703	-54.6176414331603	1.6447676876418182	34.67754353480056	0.9491560131478859
