X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	0.0	139.79683244098413	5.704639436489858	0.1908820992230616	5.218067047157716	40.03423332802927	10.29629461037411	-18.528066327836555	1.749412463643706
-4.0	0.0	70.59013354307287	5.237902483252531	75.72544959092967	7.118366324274673	29.988545901640677	1.625990570020811	-3.649810767791665	0.9557300446872738
-3.0	0.0	27.460371810582174	4.565870819181947	114.73850745308727	4.7796113692555	21.212831868856057	1.8756628079201771	5.530128271442334	1.5274172004894577
-2.0	0.0	-0.7014203911252082	3.7044854745857903	118.9025060025428	4.355538821404241	14.676505095291237	1.5314038697736883	10.89477814166464	1.5580531783252347
-1.0	0.0	-21.344967260962715	6.059744434964969	135.1108362862626	4.01906960794643	11.54938622932571	1.5456065303028321	16.88269591463507	1.1852264996420439
0.0	0.0	-39.29226660943269	12.848974001034133	131.9313326579574	19.468194444959003	7.426245208296656	1.7084783284603724	19.715932328030497	1.1548191219209176
1.0	0.0	-54.51469400150942	4.874209799930163	154.54291433573155	7.315263717168182	3.4380562107246306	1.5604633594054624	25.315529928747196	1.4888201470658937
2.0	0.0	-84.30808449470129	3.3725790859409153	165.57162450180604	4.865876455381537	-1.8103101647681947	1.8403636900647526	30.121705592068327	1.8057288504387627
3.0	0.0	-133.02761114598354	4.860842197125842	190.36215316495984	7.5961145659531395	-11.264105075807656	1.8636972948719484	37.00513420503884	2.024371398580476
4.0	0.0	-205.77120951127858	4.16319139363156	201.28978259652447	4.84948623264712	-24.703816142616652	1.6934265159336543	41.578090755427525	0.8211319958661906
5.0	0.0	-313.7310503904955	4.273522381830174	182.28078850691162	4.258366926433794	-43.98693530847678	1.752807012742593	43.934167876139675	1.352739133032473
