X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	0.0	178.15007475503063	2.9228935334782062	-7.512141391102896	6.424277734776541	44.59550581197791	1.6910123765999279	-16.701911967993865	1.023607693313352
-4.0	0.0	122.67583864199712	3.3022733690005333	63.11748478281075	6.906214194572134	31.535541367427047	1.4134825790316818	-3.780618705037506	1.5932048700678934
-3.0	0.0	92.04767506756322	3.334700430354889	84.90483106806047	4.040192210674992	24.639455716077656	1.4532544757056958	3.9807134760889142	0.8715219292288625
-2.0	0.0	75.09994245259864	4.461780135311475	91.94375040410264	3.766347913125762	20.58500199232027	1.4463765889776554	6.5887641077511	1.34970881081093
-1.0	0.0	63.974917565468516	3.6044271344283065	93.63008788039848	7.198201249517609	17.923594570570433	1.4169608794379895	9.837448224679006	0.8355431712743245
0.0	0.0	57.06286481849678	3.304954064364855	87.66573738317986	8.031705508931994	16.225375707697356	1.3981748524139994	12.531029872178724	1.385295418719564
1.0	0.0	44.71931792395423	3.1838259666379556	91.73877489903742	5.131799293406077	13.356632084783664	1.5677296546844737	16.640625761142406	0.9576880031186039
2.0	0.0	23.69005022193388	4.5434286697158495	98.09728928904511	5.990395667950903	9.240881706985409	1.4712537995219694	21.04894761376587	2.2508682436463032
3.0	0.0	-9.220563496722225	4.330131282028827	110.27742126831401	4.301258433131522	2.3804733726514526	1.376802712253435	26.293138024667172	0.8385284028078338
4.0	0.0	-58.11429772089376	3.0820445786700965	108.96318386329041	6.185564415274109	-8.082242545036712	1.3323976547040006	29.377354887913143	0.7960831093278589
5.0	0.0	-120.7442785270043	8.95472439566473	90.74562334419527	5.374867786444261	-22.815678298292415	1.372322305192116	31.565082756918727	1.154185253562265
