X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	-1.0	258.0841045735822	5.449184065372661	75.77317617857346	4.338495712662	60.97877522008883	1.4978801550974727	1.9959127020294927	1.0252285003574064
-4.0	-1.0	157.0857825323078	4.7552716735836835	104.57844987345743	7.704095268938927	40.994368355131094	1.4088957265926798	6.770183949622951	1.0640748152302721
-3.0	-1.0	102.60170538657546	4.295654385445223	105.94209600145001	2.9071011122963113	30.473084151568177	1.4937134573538597	9.217568638639241	1.548461813209914
-2.0	-1.0	73.7944214670774	5.678097653946747	102.81566305027911	6.1712465690603615	25.572902902307284	1.4981724565741035	9.048919040560385	0.5633618425439348
-1.0	-1.0	61.76402187815391	4.221092304716704	95.58297489817913	3.9460469329091956	23.213711197766685	1.8009597593647517	10.400996668641582	1.3993025208347407
0.0	-1.0	51.97276523344219	4.480571696884537	92.41167386843314	8.320336539441186	20.96908657254567	1.588908475864108	13.852279826380144	1.8132341750014005
1.0	-1.0	41.626791733281976	7.1786170986426585	94.32642655089067	5.5927762536563455	19.206917675987228	3.410456280070229	17.940769832550476	1.3771884744882859
2.0	-1.0	27.2311129357821	3.4018773979433607	101.24338048879288	5.184888529208034	15.071264638433915	1.3414670064825154	20.529306002195412	1.7007001218787554
3.0	-1.0	3.6500244783846485	3.883991629645281	114.25796039069186	5.133216611076226	9.46025127409617	1.5572800027559377	29.548881055592123	1.5511202120756344
4.0	-1.0	-42.360480709735576	7.659199398295061	132.29623366773853	8.430533648954183	0.7561587741912889	1.6250317314481852	38.6832519734979	1.1370743632741778
5.0	-1.0	-129.7338415941254	4.799918953548971	145.37191891753955	4.434507823472718	-15.937434072097739	1.559592178243563	47.092342313369834	1.6349775669931577
-5.0	0.0	179.89617291135875	3.0978103913098143	-37.38813653205848	5.668194657933616	45.91370239957735	1.3268739496689712	-20.53085670783806	1.0576358947033895
-4.0	0.0	129.8750631519592	3.3446742735529456	36.844343701821714	4.9008048828254696	33.934363659137844	1.5028039350056643	-6.260384085997599	1.2957670974910829
-3.0	0.0	96.71418632325184	3.7627491635104597	70.43977618585937	4.695358123638779	26.48382859093162	1.5766410648452296	1.0444821038435854	1.323817903842758
-2.0	0.0	82.50923686343695	3.97201024250815	82.45364954070479	4.385046271414519	22.429469490630915	1.3529429442019623	6.2042252193126055	1.2177491058757908
-1.0	0.0	72.02614724430374	5.184249274474761	84.97904804501304	4.4502287991236	19.35240346013151	1.4357324432619891	8.770030224932313	1.2966479816846328
0.0	0.0	61.92853711610327	3.965900249521535	74.71208090740876	7.440778489569209	17.40679798056566	1.5857635106268557	11.256226614900498	1.9041729483146617
1.0	0.0	50.39702007709282	3.9773612032815877	80.9854700476409	6.19575276543017	14.590210464235513	1.5098995944490416	14.651478935640913	0.8567327566381283
2.0	0.0	32.405756763899035	4.724291460555014	81.60091558573131	5.233512239640283	10.302233750601475	1.488994503316377	17.534988772984033	2.1281660163412166
3.0	0.0	0.16531157615435862	4.621329420002685	80.53944123149803	6.189286296975234	3.656015076918843	1.3987383435933973	19.950382495644163	0.7373507527076398
4.0	0.0	-43.881241237075685	3.969462197553884	76.54381139389851	6.508476557700629	-5.989267628299629	1.3642414201544826	24.995704813091976	1.8753288239506416
5.0	0.0	-97.65075280638071	4.421606397935008	61.73773905404287	4.402383136511114	-20.12195202122386	1.5363901302866971	27.68198480429047	1.1945715905913201
-5.0	1.0	58.69567963399965	3.935650596250732	-65.50150530440087	4.156625455832604	24.90042929488668	1.428702529955916	-28.55922881618991	0.9503597970047659
-4.0	1.0	68.79071926541256	3.7919904064487646	20.559018452430927	5.402949877252954	22.680899809671377	1.7445788361687322	-11.760404651824956	1.3309101562812886
-3.0	1.0	68.1871937431088	3.8467037551674923	57.43769188470781	3.418913710870565	20.64770976021008	1.6632196932290977	-1.929069023989782	1.0926128926878118
-2.0	1.0	64.54768167635271	4.0499258067171935	68.53008287762279	5.010365920916254	18.727518121866865	1.5243316609690816	1.7393937139406774	1.4705894921181322
-1.0	1.0	64.9231374460449	3.424252113567169	75.27850735603603	4.636639818591777	16.847690954780127	1.7105163228037346	6.591041946035476	0.6706224832277424
0.0	1.0	56.74319353283122	4.607614363147127	70.8673396122271	6.536875355488513	15.35560224144576	1.3452657245795545	9.196700253908762	1.3765667241366135
1.0	1.0	45.51015011955378	5.836612868617609	61.30796106160797	6.411349805303937	11.914964212259457	1.504311723692854	11.219794540066584	1.5524521768584598
2.0	1.0	24.324581574118152	4.835582375914197	54.527728627022135	5.638884349436152	7.600360193641282	1.9083601669002082	12.239604573782414	1.2349546249545282
3.0	1.0	-6.566239529491412	3.9626411453303874	40.9328387071262	6.166481094669608	0.9636893219834788	1.6320579677839366	12.468418028482606	1.909268222274435
4.0	1.0	-48.33757093309484	3.8824180472376515	32.35661876221707	3.9279581346605816	-7.4837228777952784	1.353164129260005	14.959385625079376	0.7521386067305105
5.0	1.0	-86.8774956129714	5.248343443340729	29.744433021212465	6.9894823039665255	-18.407514020668135	1.475348001924197	13.91568573905806	1.7417753142248333
