X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	0.0	91.08890804683594	5.900955560141654	-9.163506439479796	4.565999427568934	38.49220655378597	1.742788503880112	-18.36371626436628	1.010127546432047
-4.0	0.0	36.58512041320938	3.2622633298109	63.215068487002824	4.532942497677757	26.179980201000767	1.533867119112486	-3.9174977187755884	0.5813347442735317
-3.0	0.0	3.1837662247196215	3.683828193840966	94.54681170210092	5.543940926377288	17.2755053639296	4.193883462700987	3.1422467885200835	1.0840726107342513
-2.0	0.0	-20.933701109533278	4.02564440766966	109.60754580510158	4.820816550220351	12.320829365506679	1.6449619068623527	9.458001556507398	1.0094650135653975
-1.0	0.0	-40.419951550883845	4.309108304585939	117.78214401695243	4.908334540609989	8.326990771530674	1.5216715001886425	14.151805020676589	1.2617739514181685
0.0	0.0	-59.43230441612757	5.317429744076581	126.10551313729535	3.740984181203366	5.031577181580391	1.5127803188702638	18.464928676684387	0.9730839682624395
1.0	0.0	-83.25225733522615	4.422680679308471	142.06973246136732	4.630566879637214	-0.4690483921350011	1.4226645306934587	24.433604089434525	0.8425828498068054
2.0	0.0	-119.46470810009038	3.7585721435264388	159.94310877978674	2.9703286000011784	-7.917313880704605	1.3945324341899645	29.909268457764203	0.8310913862202806
3.0	0.0	-182.79222204736718	3.9029327289539264	173.18604695944688	2.6684922706196073	-18.891042836726953	1.3743782431298637	35.26329355700098	1.2325255483391706
4.0	0.0	-272.8498513109296	3.566612835732658	172.0884980229457	4.882504931496281	-35.594469709125434	1.4836314040525291	38.73702429744741	0.875273085409212
5.0	0.0	-403.15413819103804	5.520633008599344	115.2497825171846	2.569423576841347	-59.51180086876281	1.4155698583552154	34.56904839913122	1.2221580983027323
