X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	0.0	79.98490322061282	6.700174168242556	192.29474392578297	2.9947989826842374	22.076786849357052	1.7158056603406093	3.827939455946014	0.9907993916946998
-4.0	0.0	77.03178442545094	4.625735024364955	235.3378731613224	4.265842447517955	11.291222882528688	1.5861594716611487	12.83994473604208	0.8911686563560335
-3.0	0.0	32.804389206427956	3.642461993425664	250.31946748269718	3.94710923307405	4.773411955941003	1.4133184537944068	18.925640996240034	1.087173117724572
-2.0	0.0	-1.557156092005236	3.1644955480791026	248.63749942599205	3.5409178319278163	0.5964170981090762	1.5433734804976085	22.023789000747527	1.2129232407270618
-1.0	0.0	-29.08085213930515	3.915407238939579	238.35531731246172	3.6652079085964147	-2.6504769362709646	1.5598048301322358	24.04607711900458	0.9851194843766328
0.0	0.0	-59.71045372367092	5.020951107772832	225.36205647378958	3.2182225079914244	-6.452061973601343	1.859569153083353	25.590177495173222	0.6960577038688291
1.0	0.0	-92.92199485063648	3.57948260702002	216.82987918228142	3.7463711009976803	-11.226156961005053	1.4352597898755564	24.925541571586482	6.267493890995953
2.0	0.0	-138.80825296204648	4.322952708962246	210.36931114627023	2.812153491611495	-16.786055613594744	3.3611520479605543	30.285699356827763	0.7046192371544688
3.0	0.0	-201.2601129355505	4.648987052688726	195.27474054575174	3.1837099227129086	-28.783597301494517	1.5254751251426535	32.22500272423038	0.9674828291561363
4.0	0.0	-290.97952456372036	3.9554912532404107	165.69925028275063	4.024735314984715	-43.925576631991255	1.4673533078509176	32.742976439946524	1.1195742214072597
5.0	0.0	-411.14480242593964	3.6318925189092357	82.4380598044587	4.3239755029639975	-65.4299324694377	1.3628973348088034	25.775974482295958	1.2739245310910132
