X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	-1.0	165.03640177702306	5.135630533085353	349.17366850592833	5.631151303303497	27.418932544487713	1.4546741036520183	26.235369712707367	1.0728430695301512
-4.0	-1.0	77.95523568944989	3.659884540384488	348.18334446824565	5.219512960223721	13.57893828251035	1.4938183525185122	28.173211010404387	1.6376778304350863
-3.0	-1.0	22.383065363256343	4.077676631908442	332.36236952853284	3.7119981880056785	6.377922626780045	1.9196027171575425	30.792990573610556	0.8607938373907389
-2.0	-1.0	-12.215824987392722	4.044660807905968	317.0232245550675	4.936912948282159	2.2553363804140436	1.5192614384276637	29.64072871881293	1.2031082610553998
-1.0	-1.0	-43.41184071154244	2.977586515902636	315.29258388818624	5.243350318180833	-0.4646087082739846	1.3571724251348258	31.802528976118932	1.252840413132733
0.0	-1.0	-67.58262709780449	4.211439106957162	310.3628716092743	7.841599176961695	-2.7631968451400777	1.4805110315203818	34.05265278712165	1.1884869623476677
1.0	-1.0	-96.86758477071045	4.226002499633585	311.5203956780964	7.687334198119295	-6.779596165298234	1.9514204814881482	39.99062417859554	1.0818371155081248
2.0	-1.0	-141.15143515918916	3.7938560846184033	332.86998959882254	7.129998355694376	-12.935186889310442	1.4902646166957214	47.65354416580545	1.667082612679715
3.0	-1.0	-207.84481345880158	3.803159657385224	358.05247498865765	4.409695503060515	-23.256305751676877	1.4962037909745014	55.46348608693562	1.4017358166654597
4.0	-1.0	-319.1072096931568	3.1360766127522215	387.01596179369267	3.7852623604996287	-41.299774718314616	1.3739956604342534	65.2451717980821	0.9227217392740766
5.0	-1.0	-517.7387020907469	3.4520462372482137	410.1085547530973	8.879345347000994	-72.59309645072459	1.6099656497757744	75.54888946251248	1.4430714565599145
-5.0	0.0	137.3980637270455	3.75111606766716	250.57796425648388	5.32777534280325	17.951126238777164	1.434584857157291	12.142366181471559	0.6760454184217808
-4.0	0.0	71.46011548460002	15.822752733637687	285.70258889882757	5.290504920664619	9.367889695872085	1.3148836523636984	19.097754002781972	0.6813346859946728
-3.0	0.0	33.662717530706814	3.9281161025500952	290.3007214524615	6.329252110374378	3.14346295698873	1.4875246605234973	25.07201399573163	1.0753790686493714
-2.0	0.0	-0.13851815484481714	4.044831939637035	289.2518912842989	4.836353094236452	-0.09859881870918523	1.5802002546016054	25.84056226940771	1.4818513401410929
-1.0	0.0	-28.4472063644402	5.696073306581902	286.4712768258269	4.711707298461931	-4.095880215822119	1.462243278836351	29.19694615228614	0.6440352232908138
0.0	0.0	-57.86752424120086	4.015227911433653	276.55709249518577	5.137365886741347	-6.270105216392215	1.4903179437371161	30.50531765376233	1.7306006094411908
1.0	0.0	-94.94242701266907	4.184920092528017	274.923416939851	6.6270941900946445	-11.934957964899258	1.426235291449023	34.83376380606583	1.7564937997570258
2.0	0.0	-140.2077859624457	3.404012619384758	277.3567516700771	5.5756110165752295	-19.484254877521394	1.6781739873463526	38.52592650934322	0.817476876005217
3.0	0.0	-212.09542201226247	3.1629037051118556	268.8850168806028	4.259713000711093	-30.265083294432866	1.417713926544708	39.389175334167774	1.403795854698778
4.0	0.0	-309.55417327407696	3.522097187141293	249.73340908831912	5.312546883471358	-46.692072414624334	1.4032500111811048	43.24478807348294	1.113997110253265
5.0	0.0	-446.51406401118396	4.696495931902625	183.9414597735351	6.053686672514566	-70.74099564946545	1.616169690951574	38.76597040360881	1.9834325963518782
-5.0	1.0	64.22023274029138	3.523325258074108	197.93157317248566	7.576099726162343	5.37163924640523	1.4356946538136244	4.18118554346308	1.0406616753319637
-4.0	1.0	40.91154638632689	5.569831090856816	242.20939002971204	8.351119595233524	2.444403771401779	1.4936767295195934	14.99226518064091	1.0695656561783242
-3.0	1.0	18.77154214095383	4.398754249942876	259.7780798337144	5.980383285489774	-0.7104411506920477	1.7829862070441813	20.42473931944432	0.7369792840223062
-2.0	1.0	-5.160851549335499	4.1673668863538404	265.699369087989	4.102197778861565	-2.722686939096607	1.7767581709372706	23.558439935386122	0.9338780487266645
-1.0	1.0	-31.733428617113997	3.248649473876557	257.8660891677857	5.4525253525047015	-5.27566659509617	1.344662391941358	26.443204075503914	0.8178066695240259
0.0	1.0	-59.1274203740814	4.3245368306659735	245.2756990434378	7.690315716331331	-8.697562180657513	1.4689699938463012	27.892507955683765	0.6687869903695486
1.0	1.0	-97.05431783725246	3.126711424009718	228.86722975088878	4.901008481982658	-14.165603982280766	1.6153899138606067	28.9725378190061	1.3206577484361242
2.0	1.0	-143.25610135212474	3.865140732953858	210.7176010056075	4.904383857421064	-21.460125555114935	1.406774537305706	29.01353558401917	1.1911582050891814
3.0	1.0	-206.35947558463297	4.38147058909836	197.13143263389873	4.749522140255206	-30.736133500197596	1.4407707711915196	29.33438751799659	1.6315858362019153
4.0	1.0	-282.48905490872164	4.102058805860101	156.1710083434727	5.109125549480001	-43.84924921838669	1.2817123641870098	26.799076949819685	1.2862882751390763
5.0	1.0	-353.34495052037215	3.469931097019357	91.48329232653461	6.072954890406958	-58.76291494883869	1.3851967699992633	18.709133318983	1.354016887454598
