X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	0.0	57.61751492777685	20.210339834507348	5.517685724168998	10.01142798160578	35.936788408156545	1.3493104684906783	-10.0305454228396	1.6300745604615
-4.0	0.0	83.26471718171429	3.4191508034762848	82.23582638731882	3.845088406228699	24.177980359409148	1.475734975945044	0.5207684627636138	0.8946913475848449
-3.0	0.0	53.12451865273795	4.879160102413381	96.19538147076516	2.510288713087637	18.165792444050666	1.4143305434830278	5.212943507414771	0.8852129193522404
-2.0	0.0	35.21631285016973	4.151320959492403	99.26188222403303	4.845944475753996	14.17917640917699	1.4919081152902858	7.435046511150757	0.9640232589746298
-1.0	0.0	24.60776065604487	3.6212549426284446	94.47913907339994	4.537198692512087	12.48376082040518	1.4768948995808484	10.38463430536022	0.7808219448677525
0.0	0.0	18.064024403084883	4.5719009833919815	94.57622954465467	4.369131603504747	10.042960441545963	1.5094620048630931	13.787595392443018	0.8354258084096613
1.0	0.0	5.14367243369105	4.051643311270558	103.70421888989692	3.3489457669592952	7.862844815937107	1.3528330897430847	17.93003615064765	0.8697542796349851
2.0	0.0	-17.793611496658617	4.647801222172354	122.71734882414448	4.4899561797087175	3.0453041177387767	1.5343279564110515	23.376517100572652	1.5371060047985907
3.0	0.0	-56.62391007047134	4.506058524665329	139.10131780359447	3.3065292738032843	-4.135435133132249	1.4633628829618355	29.594516753305598	0.8523482551482493
4.0	0.0	-115.32855156817126	18.557749666591615	158.47561396613455	4.988904744003031	-17.31075362354745	1.3877074383099	35.24560607304044	0.7709924058524897
5.0	0.0	-211.50034270104265	3.350146717076481	134.08930390891945	3.8903420104847504	-35.066509388782535	1.4550635391450417	36.45448322933796	0.7531505361487646
