X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	-1.0	169.78301173184846	3.881400520512283	137.66624924569277	5.294698303881083	46.62562740215847	1.6062129606899542	8.40744953238226	1.5533331468478748
-4.0	-1.0	84.18130157645895	3.730599417960193	145.25806768478057	5.669169677277285	29.27773523840138	1.592268988008254	10.81688414516711	1.0297827505098736
-3.0	-1.0	39.149509450123226	4.89364500834378	125.52587864034454	5.807987665690058	21.22985453167219	1.4744671078072928	10.143294195682616	1.1490741461630638
-2.0	-1.0	20.604747783706312	4.391589982702181	109.64873720285941	5.553598644957549	16.938755347201074	1.6830525183512848	10.21895864633853	1.079825054666837
-1.0	-1.0	15.03384521488817	4.184562421437677	101.31449695602439	3.1691386320888464	16.845388939304442	1.4561698358896549	11.824511475937975	1.14435435183912
0.0	-1.0	19.188104025703446	4.003463986141746	98.91737454988466	6.4099950150569445	15.27444017415122	1.3957882248299172	15.932797213021539	1.301826823553561
1.0	-1.0	16.528148396302527	4.450120799703482	119.08053796236966	5.108055483152423	14.819537751352502	1.4756926221406237	21.36698906797185	0.9798595284148037
2.0	-1.0	7.271342023186332	6.296097777376973	149.39002133282895	3.6281969966922603	11.668589321210117	1.3597744659638784	28.826816353701467	1.8599879757920166
3.0	-1.0	-27.3956152787527	3.8770863274048435	195.51784218024434	4.696398581675597	5.390479493066254	1.4062093908316011	39.671540441749436	1.3959633609802267
4.0	-1.0	-99.00221501112368	4.146925236752016	247.67011555551315	7.686362036639356	-7.255366229549123	1.5764626681611595	52.4526914101864	1.4710474403324436
5.0	-1.0	-237.34300154791626	3.9982686278913966	287.57303516695515	3.1623021365701223	-31.22904273613784	1.951007931943986	63.398346538423404	2.156887067352608
-5.0	0.0	136.67981993119542	3.4158034293341712	38.198917333057594	7.947366484809143	36.33474206590559	2.095943203673636	-9.884692541802535	1.2251358878880305
-4.0	0.0	84.02729428085573	5.203329404666975	89.82262684799817	4.888598401843364	25.37849720399614	1.3163008291796228	0.31357162628065355	1.2371636093805884
-3.0	0.0	52.83692545839646	3.603818955020815	97.30353337681385	3.659399379618049	18.334182059898144	1.5201630821691132	4.355099637201024	1.8235555123593077
-2.0	0.0	34.738481572873624	3.141012280581184	98.11513557330628	3.892217186082429	15.219869755129116	1.7839865150023957	6.709859503595988	1.1181752378366614
-1.0	0.0	27.860266349156642	3.803008346000326	95.99160703039726	6.241119461960382	12.679177893367225	1.6738176264920643	10.925110461851979	1.6232555264308317
0.0	0.0	21.16664846112551	3.6771904145336567	93.38418298009839	8.420079345793631	10.54957393304723	1.4031746032595087	14.158560181609129	1.764138071964919
1.0	0.0	7.986415192868277	3.1256825756728377	108.32050024692418	5.726278702013014	7.872116985593059	1.6683851110297476	18.956560010764004	1.4928639978276221
2.0	0.0	-13.282764834410823	4.611635287179287	124.22746432672228	4.099955479094848	3.8632306605322158	1.6113246953909832	23.213051806683165	1.5560938208105919
3.0	0.0	-55.73535452392116	5.657556777898449	142.29226850968712	5.566622435713466	-4.3086373520801935	1.6534335995111278	29.405498749031455	1.7947066599810702
4.0	0.0	-113.44651278741067	15.664440611885873	155.3725777083753	7.584218848135827	-16.789345631748176	1.7190779546437842	35.871349753213046	1.3996891454864637
5.0	0.0	-210.2036313305521	5.074239162088544	129.702171746106	5.284271195743061	-35.294152304042946	1.6717175398766788	37.240760259566734	1.0949431566369823
-5.0	1.0	53.80643033307971	4.2926663416483954	3.4720821240067425	5.93251673195224	20.385825500312926	1.46274811310973	-18.66370346806485	1.515271347720901
-4.0	1.0	45.824645902922676	3.4399949413440387	62.347961026733984	5.872446749414841	17.190940898932272	1.858206109245231	-6.196738362835446	1.4521782947969446
-3.0	1.0	36.55769462507242	4.502898967681295	82.51256472042552	3.0562463543913774	14.21015740485237	1.4088112523039955	1.0794212216292918	1.3155885265316203
-2.0	1.0	29.199400734409895	4.710610448040349	85.91207251193234	5.481950864950571	12.485301677610375	1.5232303407131675	4.346903218355231	1.34347588459643
-1.0	1.0	17.406281503007726	5.963875334537424	87.50214186493675	3.5919289913935883	10.18047716741719	1.417831142151581	7.6794054456360845	0.8836836139476735
0.0	1.0	7.904866248223137	3.6358730308498135	76.55256254192325	5.056515560522988	6.061050906795695	1.3870200633153686	11.976749922773854	1.5196469630765712
1.0	1.0	-8.744849340483391	3.9443729965581866	83.12679226915907	4.835593070651765	4.683408056478481	1.4054931508386563	13.317120091795246	1.8535842565933474
2.0	1.0	-35.61046216284073	5.178678600353932	85.25654212644848	5.681866755896883	-0.8560378691223229	1.5450443262567704	16.627497215916485	1.4641140834750057
3.0	1.0	-78.55074881413105	5.567965316957569	95.59256077627737	3.7873725538453837	-9.092572476992698	1.4628825659753404	20.615702255911778	2.0277471521879638
4.0	1.0	-128.71932789510464	3.6420324771421115	95.75274850331704	4.9847473934269475	-19.17355750841948	1.3839500189259037	23.280433411744514	1.0302095712578256
5.0	1.0	-177.9493972343045	5.373337754359443	75.18167156061169	5.721738540907456	-30.709390057979384	1.8296723477401824	22.369190012940976	1.8089128355299997
