X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	0.0	73.9256236996862	34.28656929430198	12.89498930459059	23.310364126220787	33.08029238051257	1.7075811387434643	-10.020951475620432	1.397567681663831
-4.0	0.0	42.72536589386101	12.458973991705582	64.13567802005883	20.636794213502	21.132057214727773	1.5502839432234605	1.6314437316097439	0.791129296235466
-3.0	0.0	50.94148410562711	4.6109594496693465	150.07290182171656	4.163117524691339	13.591956801901528	1.4629982351875044	7.309592717185401	1.2103347948184335
-2.0	0.0	20.094774892662382	3.9610312354808284	151.99627611627588	3.4506543322821597	8.564631048306541	1.3438527846687882	11.45413528059748	1.2737073372383831
-1.0	0.0	-4.4903964714814215	4.019452418379177	141.9034575716864	4.232744404101337	4.152456474564739	2.891175723357054	12.15151032144066	0.9831251594691385
0.0	0.0	-24.38723974122307	3.151645774654735	126.08660125888088	4.9678114099248	1.192972074342443	1.7537124974687457	14.323803046195136	0.8224736533259343
1.0	0.0	-53.60581633477734	4.162721491873438	113.87927779910028	4.799915696964021	-2.8180716366252483	1.6883059778451839	16.256184840912915	0.9213102936096715
2.0	0.0	-90.07485688191106	4.366043227744876	81.94316172971378	17.70007887177068	-9.123068215172522	1.3006846510196246	17.35283853630459	1.1678861500406061
3.0	0.0	-138.80567198808873	4.233422955173057	87.80756112186816	2.566585155028753	-16.261317445967332	3.9814055554586125	19.538151163773737	1.0603553358233653
4.0	0.0	-211.3825867807967	3.1123110092396518	60.31302450467839	3.03803260504271	-30.550865520756922	1.4306283317543764	19.617769524629615	0.9326642151924588
5.0	0.0	-301.78355730906566	4.012959493951636	-6.57587413009466	6.337512424878368	-48.49505158424517	1.3952650150001042	15.3184555871147	0.8820741457306761
