X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	0.0	109.67488140594882	4.121377035561145	-4.313826479870833	9.788097880044289	39.14200230675262	1.4050389449683924	-12.914992864462533	0.7795798399366765
-4.0	0.0	22.744871065268033	12.512701338293168	41.027639953317454	13.03642858287697	26.053642215559965	1.5891508337411153	0.3377601938754905	0.8516458144182596
-3.0	0.0	5.095752567899811	4.6504307577161255	55.7546700298241	10.139834387989225	18.51028207317093	1.5228355425481985	8.42817875889804	1.4076913699944265
-2.0	0.0	-7.421702164542939	6.892150835282074	63.61116201078873	21.086328232751093	13.35715710766817	1.563694115336982	13.140372889590997	0.9406800551118859
-1.0	0.0	-13.230656884667615	5.4081611481493725	63.0029123104447	23.64370573902303	9.983660067840823	1.3789183035755948	17.747543097499825	0.8906418884521073
0.0	0.0	-23.880329920501733	5.363122459662679	60.140903500538755	28.184104804947395	5.864264901028127	1.624848577740517	20.921861787124094	0.9625059131209011
1.0	0.0	-32.404038801047754	9.620795886568027	84.28175404708918	24.73932674197915	1.8215754145338816	1.4221847827964906	27.57422454374513	0.8851098174942537
2.0	0.0	-55.76755504427647	11.288811114176228	99.32869037628903	34.48485361244161	-4.70180605255213	1.434904700082789	32.613519885879725	1.358793135097284
3.0	0.0	-73.060695271026	19.736964712036876	112.01690979556065	19.57237022137166	-14.909172489260293	1.4877118821145456	38.90538620553166	1.1656608373315385
4.0	0.0	-237.3875402183977	5.254692968055368	211.58643434155545	2.399235125010852	-30.5503587907772	1.7235968356767994	43.558172021993315	0.6716575148373035
5.0	0.0	-356.34345993381635	2.709425096178576	175.3208892343403	3.4366617327658755	-52.172273733038985	1.5932535868258322	43.69436005532022	0.9435712674075626
