X [mm]	Y [mm]	I1x [G.cm]	I1x_std [G.cm]	I1y [G.cm]	I1y_std [G.cm]	I2x [kG.cm^2]	I2x_std [kG.cm^2]	I2y [kG.cm^2]	I2y_std [kG.cm^2]
-5.0	0.0	93.84922661468505	4.2442041936566035	54.353657843481336	5.294234672731139	28.93903717184002	1.5821983034991225	-13.787000522045108	0.899168433975378
-4.0	0.0	43.82489171852546	4.63737206657315	92.90693688573013	4.043775352981753	19.571702209337754	1.3494501600520694	-5.486854381814293	1.3124031466930413
-3.0	0.0	15.071335314141978	4.437262756299463	92.27258137416526	6.35250633455411	13.976358844546697	1.4679238185506853	-0.163274622359405	1.2185473897825267
-2.0	0.0	-0.1305563846672191	3.6061162378207707	97.55127434624794	5.593617639526288	11.03889825516927	1.5245953669511916	4.066940943691752	1.5181687527503225
-1.0	0.0	-8.655557180897162	4.695354606984834	99.67261279424264	4.677783238078949	9.615923790548973	1.8586584882392576	7.9649591551767145	1.1994847224321328
0.0	0.0	-17.77962696546666	4.54225860921761	112.62915649971693	5.5763701757475195	7.2116731516075845	1.4074113883429729	13.32591627428774	1.4864145748257571
1.0	0.0	-31.963175303098975	4.250081430334551	129.8386747674527	7.3950428370415775	4.279925130823282	1.2945492024159226	20.575111889992545	1.150771027224476
2.0	0.0	-57.158541970773285	17.502870617517388	170.8485001610875	4.250054723035793	-1.4152835163104478	1.3300921668410117	29.125129488206518	1.0425962753866278
3.0	0.0	-114.18602472597487	3.742729103376734	206.03782052371315	5.0713739728726654	-11.721527150097055	1.4574571636344233	37.19813921604385	1.1608014705641272
4.0	0.0	-202.77658500325177	4.348897137845363	224.84243308321973	4.669722519771273	-27.83535970299751	1.6361781599248646	44.925102600952016	1.2278541332523567
5.0	0.0	-333.40733904263	5.505872434953907	202.6162206296566	4.297389261031397	-51.31252064928348	1.521193569464556	45.92583879215502	1.3056557853935047
