X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-5	0	-900	8.73224e-06	6.59039e-06	-1.04955e-05
-4	0	-900	1.17636e-05	7.66643e-06	-8.35762e-06
-3	0	-900	1.14608e-05	6.67092e-06	-7.33819e-06
-2	0	-900	1.19527e-05	7.13687e-06	-7.93257e-06
-1	0	-900	1.44178e-05	7.56536e-06	-6.56251e-06
0	0	-900	1.1796e-05	6.40956e-06	-8.91232e-06
1	0	-900	1.19286e-05	7.53128e-06	-8.27854e-06
2	0	-900	1.24561e-05	6.47221e-06	-7.18925e-06
3	0	-900	1.32101e-05	6.71553e-06	-6.14759e-06
4	0	-900	1.21012e-05	6.17935e-06	-7.5825e-06
5	0	-900	1.15873e-05	5.49364e-06	-9.95896e-06
-5	0	-899.5	8.81928e-06	6.0574e-06	-1.07905e-05
-4	0	-899.5	1.17388e-05	7.81581e-06	-8.6949e-06
-3	0	-899.5	1.1923e-05	7.10439e-06	-7.63654e-06
-2	0	-899.5	1.24618e-05	7.35955e-06	-7.0729e-06
-1	0	-899.5	1.35134e-05	7.01713e-06	-6.89642e-06
0	0	-899.5	1.18683e-05	6.85258e-06	-8.5638e-06
1	0	-899.5	1.18674e-05	7.40623e-06	-8.27147e-06
2	0	-899.5	1.20165e-05	6.13273e-06	-7.41594e-06
3	0	-899.5	1.42002e-05	6.90057e-06	-6.52629e-06
4	0	-899.5	1.26223e-05	6.56623e-06	-7.71396e-06
5	0	-899.5	1.15949e-05	5.94793e-06	-9.42365e-06
-5	0	-899	8.52005e-06	6.1454e-06	-1.04081e-05
-4	0	-899	1.19903e-05	7.46715e-06	-8.23754e-06
-3	0	-899	1.23393e-05	6.98181e-06	-7.28662e-06
-2	0	-899	1.2141e-05	7.25971e-06	-7.3309e-06
-1	0	-899	1.37311e-05	6.91151e-06	-7.28496e-06
0	0	-899	1.16685e-05	6.62668e-06	-9.12058e-06
1	0	-899	1.11924e-05	6.76145e-06	-8.49728e-06
2	0	-899	1.21594e-05	5.79869e-06	-7.60788e-06
3	0	-899	1.36668e-05	6.29992e-06	-6.36763e-06
4	0	-899	1.29514e-05	6.23166e-06	-8.31134e-06
5	0	-899	1.15141e-05	5.88856e-06	-8.96329e-06
-5	0	-898.5	8.18316e-06	6.70862e-06	-1.01571e-05
-4	0	-898.5	1.15938e-05	7.38238e-06	-8.64129e-06
-3	0	-898.5	1.29693e-05	6.91159e-06	-6.82275e-06
-2	0	-898.5	1.26524e-05	7.18712e-06	-7.05746e-06
-1	0	-898.5	1.3623e-05	6.77984e-06	-6.83389e-06
0	0	-898.5	1.16677e-05	6.88506e-06	-9.14702e-06
1	0	-898.5	1.19795e-05	7.13054e-06	-7.98607e-06
2	0	-898.5	1.15777e-05	5.94481e-06	-7.65705e-06
3	0	-898.5	1.42896e-05	6.57548e-06	-5.55105e-06
4	0	-898.5	1.22167e-05	6.46951e-06	-7.88496e-06
5	0	-898.5	1.18988e-05	6.34566e-06	-9.22831e-06
-5	0	-898	8.38707e-06	6.23305e-06	-1.04876e-05
-4	0	-898	1.11612e-05	7.28606e-06	-8.01982e-06
-3	0	-898	1.19949e-05	6.96979e-06	-7.33773e-06
-2	0	-898	1.28517e-05	6.77366e-06	-7.28616e-06
-1	0	-898	1.3793e-05	6.90299e-06	-7.25227e-06
0	0	-898	1.18565e-05	6.04993e-06	-9.1785e-06
1	0	-898	1.1518e-05	7.12187e-06	-8.35602e-06
2	0	-898	1.1966e-05	6.05316e-06	-7.9648e-06
3	0	-898	1.36724e-05	6.65763e-06	-6.19351e-06
4	0	-898	1.22015e-05	6.12061e-06	-8.0147e-06
5	0	-898	1.24712e-05	5.80379e-06	-9.93489e-06
-5	0	-897.5	8.28318e-06	6.80434e-06	-1.02658e-05
-4	0	-897.5	1.09024e-05	7.07166e-06	-8.44884e-06
-3	0	-897.5	1.21302e-05	7.46245e-06	-6.65169e-06
-2	0	-897.5	1.33333e-05	7.24851e-06	-7.87522e-06
-1	0	-897.5	1.34252e-05	7.10231e-06	-7.37683e-06
0	0	-897.5	1.21866e-05	5.71289e-06	-9.61169e-06
1	0	-897.5	1.15163e-05	7.24782e-06	-8.14265e-06
2	0	-897.5	1.19919e-05	6.56909e-06	-7.75297e-06
3	0	-897.5	1.35538e-05	6.06589e-06	-6.41834e-06
4	0	-897.5	1.30417e-05	6.31138e-06	-7.98557e-06
5	0	-897.5	1.19997e-05	5.74231e-06	-9.61078e-06
-5	0	-897	8.16256e-06	6.6545e-06	-1.05299e-05
-4	0	-897	1.11503e-05	7.58737e-06	-8.56356e-06
-3	0	-897	1.16206e-05	7.93951e-06	-7.40489e-06
-2	0	-897	1.24494e-05	6.82282e-06	-7.93701e-06
-1	0	-897	1.32371e-05	7.31285e-06	-7.9105e-06
0	0	-897	1.19091e-05	5.87983e-06	-9.29329e-06
1	0	-897	1.14363e-05	7.12437e-06	-8.06388e-06
2	0	-897	1.26099e-05	6.34354e-06	-7.07706e-06
3	0	-897	1.36546e-05	6.18021e-06	-6.15715e-06
4	0	-897	1.22036e-05	6.26993e-06	-7.72703e-06
5	0	-897	1.16353e-05	5.98233e-06	-9.34907e-06
-5	0	-896.5	8.06045e-06	6.82184e-06	-1.073e-05
-4	0	-896.5	1.09828e-05	7.37919e-06	-8.73265e-06
-3	0	-896.5	1.16721e-05	7.0925e-06	-7.78523e-06
-2	0	-896.5	1.23919e-05	7.61208e-06	-8.01061e-06
-1	0	-896.5	1.31181e-05	6.91439e-06	-7.49902e-06
0	0	-896.5	1.13015e-05	6.50699e-06	-9.46438e-06
1	0	-896.5	1.17706e-05	7.21919e-06	-8.3749e-06
2	0	-896.5	1.22573e-05	6.1942e-06	-7.69868e-06
3	0	-896.5	1.34522e-05	5.64653e-06	-6.48344e-06
4	0	-896.5	1.19616e-05	6.72998e-06	-7.27183e-06
5	0	-896.5	1.16836e-05	5.90384e-06	-9.07304e-06
