X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-5	0	-900	1.55108e-05	1.01432e-05	-7.40698e-06
-4	0	-900	1.21213e-05	9.8168e-06	-1.00373e-05
-3	0	-900	1.45829e-05	9.85874e-06	-7.4074e-06
-2	0	-900	1.30666e-05	1.02388e-05	-7.65254e-06
-1	0	-900	1.19253e-05	1.028e-05	-8.37466e-06
0	0	-900	1.18506e-05	9.97533e-06	-8.20884e-06
1	0	-900	1.08943e-05	9.72924e-06	-9.82636e-06
2	0	-900	1.14275e-05	9.9979e-06	-9.80923e-06
3	0	-900	1.0313e-05	9.6433e-06	-9.84601e-06
4	0	-900	1.05189e-05	9.82517e-06	-9.68643e-06
5	0	-900	1.24653e-05	8.5756e-06	-8.59004e-06
-5	0	-899.5	1.56564e-05	1.03982e-05	-6.94533e-06
-4	0	-899.5	1.18117e-05	9.81385e-06	-9.98101e-06
-3	0	-899.5	1.48957e-05	9.81834e-06	-7.00925e-06
-2	0	-899.5	1.21634e-05	1.01538e-05	-7.6527e-06
-1	0	-899.5	1.2478e-05	1.06935e-05	-8.44658e-06
0	0	-899.5	1.24001e-05	1.04763e-05	-8.30665e-06
1	0	-899.5	1.16339e-05	9.9019e-06	-8.70851e-06
2	0	-899.5	1.18e-05	1.07809e-05	-9.05768e-06
3	0	-899.5	1.1031e-05	9.69661e-06	-9.64324e-06
4	0	-899.5	1.12522e-05	9.98972e-06	-9.46676e-06
5	0	-899.5	1.29371e-05	9.17635e-06	-8.89483e-06
-5	0	-899	1.56682e-05	1.02396e-05	-6.79901e-06
-4	0	-899	1.13028e-05	9.91646e-06	-9.76257e-06
-3	0	-899	1.5549e-05	9.6456e-06	-6.89922e-06
-2	0	-899	1.25902e-05	1.01449e-05	-8.45365e-06
-1	0	-899	1.22588e-05	9.67042e-06	-8.27207e-06
0	0	-899	1.26766e-05	1.01651e-05	-8.33755e-06
1	0	-899	1.14968e-05	1.0587e-05	-9.57909e-06
2	0	-899	1.08251e-05	9.82763e-06	-9.75193e-06
3	0	-899	1.06576e-05	9.55898e-06	-9.91567e-06
4	0	-899	1.07576e-05	9.79625e-06	-9.9304e-06
5	0	-899	1.27272e-05	9.18761e-06	-9.40109e-06
-5	0	-898.5	1.5981e-05	1.05209e-05	-6.48881e-06
-4	0	-898.5	1.20726e-05	9.84588e-06	-9.82353e-06
-3	0	-898.5	1.47069e-05	9.61566e-06	-6.89014e-06
-2	0	-898.5	1.23315e-05	1.01948e-05	-8.82818e-06
-1	0	-898.5	1.24384e-05	9.80831e-06	-8.18459e-06
0	0	-898.5	1.3153e-05	1.08103e-05	-7.83471e-06
1	0	-898.5	1.18148e-05	1.01856e-05	-9.56015e-06
2	0	-898.5	1.1141e-05	9.98335e-06	-1.02436e-05
3	0	-898.5	1.07863e-05	9.73144e-06	-1.02559e-05
4	0	-898.5	1.00412e-05	9.69878e-06	-1.01404e-05
5	0	-898.5	1.26718e-05	8.72196e-06	-8.74805e-06
-5	0	-898	1.58515e-05	1.04099e-05	-6.87394e-06
-4	0	-898	1.2101e-05	1.01304e-05	-9.25096e-06
-3	0	-898	1.51003e-05	9.23215e-06	-7.0464e-06
-2	0	-898	1.22317e-05	9.80522e-06	-8.6511e-06
-1	0	-898	1.29144e-05	1.03563e-05	-8.0555e-06
0	0	-898	1.33971e-05	1.07489e-05	-7.96137e-06
1	0	-898	1.18401e-05	1.00572e-05	-8.79346e-06
2	0	-898	1.14374e-05	9.86644e-06	-1.01261e-05
3	0	-898	1.02774e-05	9.69042e-06	-9.90444e-06
4	0	-898	1.09673e-05	9.843e-06	-9.75175e-06
5	0	-898	1.24135e-05	8.4904e-06	-9.43658e-06
