X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-5	0	-900	1.52993e-06	1.55491e-06	1.21888e-05
-4	0	-900	2.493e-06	1.37373e-06	1.24714e-05
-3	0	-900	2.30988e-07	1.71495e-06	1.10311e-05
-2	0	-900	2.63872e-06	1.24992e-06	1.05901e-05
-1	0	-900	1.28719e-06	1.52243e-06	1.11705e-05
0	0	-900	-1.44906e-07	2.63383e-06	8.83237e-06
1	0	-900	3.68376e-06	1.92668e-06	1.0935e-05
2	0	-900	9.76956e-07	2.10445e-06	8.7147e-06
3	0	-900	2.78526e-06	1.93234e-06	1.00602e-05
4	0	-900	2.91909e-06	3.718e-06	7.9887e-06
5	0	-900	2.85323e-06	3.07975e-06	8.10174e-06
-5	0	-899.5	1.53444e-06	1.14239e-06	1.2228e-05
-4	0	-899.5	2.58125e-06	1.24765e-06	1.26783e-05
-3	0	-899.5	1.49026e-07	1.34586e-06	1.11899e-05
-2	0	-899.5	2.58008e-06	1.44651e-06	1.10532e-05
-1	0	-899.5	1.40614e-06	1.5666e-06	1.11385e-05
0	0	-899.5	-4.22536e-07	2.22698e-06	9.53254e-06
1	0	-899.5	3.45887e-06	2.14023e-06	1.09137e-05
2	0	-899.5	1.21119e-06	2.50607e-06	9.15452e-06
3	0	-899.5	2.91479e-06	1.88788e-06	9.55627e-06
4	0	-899.5	2.90723e-06	3.92595e-06	8.95583e-06
5	0	-899.5	3.11974e-06	3.19108e-06	8.21961e-06
-5	0	-899	1.06851e-06	8.19894e-07	1.23901e-05
-4	0	-899	2.35394e-06	1.21887e-06	1.28888e-05
-3	0	-899	1.70055e-07	1.53969e-06	1.04593e-05
-2	0	-899	2.5741e-06	1.77185e-06	1.11081e-05
-1	0	-899	1.51598e-06	1.46622e-06	1.07625e-05
0	0	-899	-7.33547e-08	2.61943e-06	8.51566e-06
1	0	-899	3.31729e-06	2.90833e-06	1.05002e-05
2	0	-899	5.02703e-07	2.17117e-06	8.73371e-06
3	0	-899	3.26002e-06	2.16951e-06	9.76226e-06
4	0	-899	3.185e-06	3.94623e-06	8.63072e-06
5	0	-899	3.08655e-06	2.90935e-06	7.99311e-06
-5	0	-898.5	3.99437e-07	1.46432e-06	1.26399e-05
-4	0	-898.5	2.70147e-06	9.79078e-07	1.34421e-05
-3	0	-898.5	7.37101e-08	1.02694e-06	1.08553e-05
-2	0	-898.5	2.32986e-06	1.80965e-06	1.07215e-05
-1	0	-898.5	1.55559e-06	1.75059e-06	1.1019e-05
0	0	-898.5	-4.29126e-07	2.90349e-06	9.07987e-06
1	0	-898.5	3.05256e-06	2.5385e-06	1.08531e-05
2	0	-898.5	3.90662e-07	2.7481e-06	8.50329e-06
3	0	-898.5	2.92135e-06	2.04379e-06	9.811e-06
4	0	-898.5	3.11773e-06	3.4218e-06	8.79096e-06
5	0	-898.5	2.27169e-06	2.89479e-06	8.06489e-06
-5	0	-898	7.17275e-07	1.89195e-06	1.21482e-05
-4	0	-898	2.66324e-06	7.85976e-07	1.34721e-05
-3	0	-898	-4.18076e-07	1.96744e-06	1.05605e-05
-2	0	-898	2.31768e-06	1.62246e-06	1.13501e-05
-1	0	-898	9.48814e-07	2.01438e-06	1.08944e-05
0	0	-898	-4.17333e-07	2.75964e-06	8.74119e-06
1	0	-898	3.4823e-06	2.7024e-06	1.03103e-05
2	0	-898	1.64347e-07	2.82142e-06	8.40275e-06
3	0	-898	3.62065e-06	2.47775e-06	1.03556e-05
4	0	-898	3.30811e-06	3.90829e-06	8.70203e-06
5	0	-898	2.67604e-06	2.50496e-06	7.65454e-06
-5	0	-897.5	1.80183e-06	1.56622e-06	1.18636e-05
-4	0	-897.5	2.22317e-06	3.95756e-07	1.33753e-05
-3	0	-897.5	-5.11235e-07	1.73809e-06	1.1061e-05
-2	0	-897.5	2.49925e-06	1.13842e-06	1.15456e-05
-1	0	-897.5	1.01324e-06	2.18697e-06	1.05751e-05
0	0	-897.5	-6.36684e-07	2.90648e-06	8.77008e-06
1	0	-897.5	3.63249e-06	2.69964e-06	1.04924e-05
2	0	-897.5	7.28724e-07	2.59331e-06	8.47702e-06
3	0	-897.5	3.29678e-06	2.26267e-06	1.00731e-05
4	0	-897.5	3.23883e-06	3.80263e-06	8.60211e-06
5	0	-897.5	2.55087e-06	2.2357e-06	7.76714e-06
-5	0	-897	1.50413e-06	1.93307e-06	1.20153e-05
-4	0	-897	2.56802e-06	1.14573e-06	1.31235e-05
-3	0	-897	-4.21358e-07	1.83314e-06	1.11362e-05
-2	0	-897	2.00325e-06	1.62549e-06	1.16328e-05
-1	0	-897	1.78771e-06	1.92375e-06	1.08127e-05
0	0	-897	-1.07644e-06	2.59302e-06	8.757e-06
1	0	-897	3.0755e-06	2.94306e-06	1.08555e-05
2	0	-897	6.94745e-07	2.17419e-06	8.72743e-06
3	0	-897	3.02729e-06	2.69629e-06	9.73073e-06
4	0	-897	3.05451e-06	3.80908e-06	8.85883e-06
5	0	-897	2.78399e-06	2.62285e-06	7.73343e-06
-5	0	-896.5	1.46055e-06	1.19982e-06	1.09098e-05
-4	0	-896.5	2.29526e-06	1.28594e-06	1.24908e-05
-3	0	-896.5	9.18486e-08	1.12052e-06	1.0773e-05
-2	0	-896.5	2.46884e-06	1.46415e-06	1.1527e-05
-1	0	-896.5	1.63149e-06	1.70638e-06	1.06311e-05
0	0	-896.5	-6.35262e-07	2.65453e-06	8.91576e-06
1	0	-896.5	3.61085e-06	2.94317e-06	1.05007e-05
2	0	-896.5	1.56795e-06	2.10712e-06	8.9143e-06
3	0	-896.5	3.4313e-06	3.01911e-06	9.72833e-06
4	0	-896.5	2.70936e-06	3.80861e-06	8.68039e-06
5	0	-896.5	2.89743e-06	2.63751e-06	7.68902e-06
-5	0	-896	1.45326e-06	2.21392e-06	1.13438e-05
-4	0	-896	2.65912e-06	1.83397e-06	1.21792e-05
-3	0	-896	7.66928e-08	1.81216e-06	1.04751e-05
-2	0	-896	2.0781e-06	1.2534e-06	1.12803e-05
-1	0	-896	1.44433e-06	2.69083e-06	1.0805e-05
0	0	-896	-4.58273e-07	2.49034e-06	8.90747e-06
1	0	-896	3.75526e-06	2.64391e-06	1.04971e-05
2	0	-896	1.33526e-06	2.44749e-06	8.75809e-06
3	0	-896	3.24538e-06	2.50867e-06	1.02407e-05
4	0	-896	2.69187e-06	3.6619e-06	7.95167e-06
5	0	-896	2.49427e-06	2.33509e-06	7.8811e-06
-5	0	-895.5	9.85675e-07	2.78168e-06	1.08892e-05
-4	0	-895.5	1.82829e-06	1.78648e-06	1.22327e-05
-3	0	-895.5	3.60617e-08	1.60709e-06	1.08508e-05
-2	0	-895.5	2.0952e-06	1.19446e-06	9.93062e-06
-1	0	-895.5	1.3748e-06	2.79917e-06	1.06727e-05
0	0	-895.5	-4.34018e-07	1.99272e-06	9.40689e-06
1	0	-895.5	3.02545e-06	2.72304e-06	1.07994e-05
2	0	-895.5	1.17185e-06	2.15674e-06	8.82562e-06
3	0	-895.5	3.05651e-06	3.09188e-06	8.91983e-06
4	0	-895.5	2.89198e-06	3.17863e-06	8.08587e-06
5	0	-895.5	2.90067e-06	2.69308e-06	8.55343e-06
-5	0	-895	1.37093e-06	2.43025e-06	1.08963e-05
-4	0	-895	2.01092e-06	1.39994e-06	1.23951e-05
-3	0	-895	2.08285e-07	1.21189e-06	1.08843e-05
-2	0	-895	1.3755e-06	1.71834e-06	1.01944e-05
-1	0	-895	8.98285e-07	2.47646e-06	9.84953e-06
0	0	-895	-8.54276e-07	2.39739e-06	9.57623e-06
1	0	-895	3.64223e-06	2.46544e-06	1.03222e-05
2	0	-895	8.00745e-07	2.2295e-06	9.0049e-06
3	0	-895	3.02539e-06	2.26837e-06	9.6366e-06
4	0	-895	1.956e-06	3.53671e-06	8.29279e-06
5	0	-895	2.87803e-06	2.5755e-06	8.10757e-06
-5	0	-894.5	1.08797e-06	2.17817e-06	1.13819e-05
-4	0	-894.5	2.11843e-06	1.24749e-06	1.14431e-05
-3	0	-894.5	-8.23472e-08	1.10321e-06	1.07937e-05
-2	0	-894.5	1.29455e-06	1.37002e-06	1.07823e-05
-1	0	-894.5	1.58277e-06	2.58553e-06	1.003e-05
0	0	-894.5	-5.61398e-07	1.90145e-06	9.00655e-06
1	0	-894.5	3.45306e-06	2.1486e-06	1.0247e-05
2	0	-894.5	1.09153e-06	2.89892e-06	9.52571e-06
3	0	-894.5	3.38076e-06	2.8718e-06	8.89322e-06
4	0	-894.5	2.21522e-06	3.43364e-06	8.51167e-06
5	0	-894.5	3.34712e-06	2.53748e-06	8.58301e-06
-5	0	-894	9.29522e-07	2.00471e-06	1.04682e-05
-4	0	-894	2.20676e-06	1.49071e-06	1.21554e-05
-3	0	-894	3.8933e-07	1.61892e-06	9.93661e-06
-2	0	-894	1.17785e-06	1.09228e-06	1.06593e-05
-1	0	-894	8.87014e-07	1.5919e-06	1.0083e-05
0	0	-894	-2.26228e-07	2.16275e-06	9.84675e-06
1	0	-894	2.50476e-06	2.49189e-06	1.00616e-05
2	0	-894	6.60973e-07	2.18266e-06	9.36463e-06
3	0	-894	2.81106e-06	3.01818e-06	8.97368e-06
4	0	-894	2.62565e-06	3.6063e-06	8.42416e-06
5	0	-894	3.4067e-06	2.90439e-06	8.72785e-06
-5	0	-893.5	5.95346e-07	2.59713e-06	1.05392e-05
-4	0	-893.5	1.78108e-06	2.02919e-06	1.17179e-05
-3	0	-893.5	4.49257e-07	1.25824e-06	1.04621e-05
-2	0	-893.5	1.56602e-06	1.35203e-06	1.02401e-05
-1	0	-893.5	7.71661e-07	2.14893e-06	9.9053e-06
0	0	-893.5	-2.33661e-07	2.77212e-06	9.7919e-06
1	0	-893.5	2.52489e-06	2.40964e-06	9.7571e-06
2	0	-893.5	4.49446e-07	2.67268e-06	9.02233e-06
3	0	-893.5	2.3602e-06	2.6871e-06	8.41847e-06
4	0	-893.5	1.95188e-06	3.87309e-06	8.78549e-06
5	0	-893.5	3.00448e-06	2.8276e-06	8.3698e-06
-5	0	-893	6.41997e-07	2.43573e-06	1.08431e-05
-4	0	-893	1.66865e-06	1.8419e-06	1.17369e-05
-3	0	-893	2.03278e-07	1.41085e-06	1.05358e-05
-2	0	-893	1.15295e-06	2.12846e-06	1.03547e-05
-1	0	-893	6.80054e-07	2.18959e-06	1.04861e-05
0	0	-893	-1.49119e-07	2.63405e-06	9.27176e-06
1	0	-893	3.069e-06	2.29775e-06	9.23143e-06
2	0	-893	5.61277e-07	2.58159e-06	9.41128e-06
3	0	-893	2.40478e-06	2.86889e-06	8.38829e-06
4	0	-893	1.53021e-06	3.63825e-06	8.20204e-06
5	0	-893	2.76816e-06	2.63715e-06	8.34707e-06
-5	0	-892.5	7.57576e-07	1.7357e-06	1.07235e-05
-4	0	-892.5	1.39072e-06	1.11849e-06	1.14685e-05
-3	0	-892.5	-7.03951e-08	1.46072e-06	1.03041e-05
-2	0	-892.5	1.72896e-06	1.83829e-06	1.01274e-05
-1	0	-892.5	9.34643e-07	1.97889e-06	1.02776e-05
0	0	-892.5	-2.28357e-07	3.28218e-06	9.46231e-06
1	0	-892.5	2.27739e-06	2.0986e-06	8.99999e-06
2	0	-892.5	1.16814e-06	2.68447e-06	9.82593e-06
