X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-5	0	-900	6.45289e-06	1.61643e-05	-1.93959e-06
-4	0	-900	7.50434e-06	1.55119e-05	-9.315e-07
-3	0	-900	8.49091e-06	1.62142e-05	-8.41819e-07
-2	0	-900	5.18828e-06	1.61791e-05	-2.31134e-06
-1	0	-900	8.41228e-06	1.54559e-05	-1.58617e-06
0	0	-900	6.90698e-06	1.51812e-05	-7.03195e-07
1	0	-900	8.27792e-06	1.62529e-05	-7.26152e-07
2	0	-900	7.12922e-06	1.5869e-05	-1.60178e-06
3	0	-900	7.72242e-06	1.60503e-05	-1.54528e-06
4	0	-900	6.86602e-06	1.57952e-05	-1.62675e-06
5	0	-900	8.83846e-06	1.64252e-05	-1.62178e-06
-5	0	-899.5	6.27661e-06	1.62115e-05	-1.86206e-06
-4	0	-899.5	6.91929e-06	1.56407e-05	-1.09877e-06
-3	0	-899.5	7.90884e-06	1.59096e-05	-2.25676e-06
-2	0	-899.5	5.55604e-06	1.63722e-05	-2.41326e-06
-1	0	-899.5	8.05994e-06	1.54061e-05	-1.37892e-06
0	0	-899.5	6.9976e-06	1.49555e-05	-6.58147e-07
1	0	-899.5	7.83957e-06	1.58779e-05	-1.29293e-06
2	0	-899.5	7.90964e-06	1.59076e-05	-1.26778e-06
3	0	-899.5	8.0024e-06	1.65015e-05	-1.67109e-06
4	0	-899.5	6.81864e-06	1.58278e-05	-2.26219e-06
5	0	-899.5	8.87467e-06	1.61296e-05	-1.68529e-06
-5	0	-899	6.32949e-06	1.63199e-05	-1.48569e-06
-4	0	-899	6.74846e-06	1.53327e-05	-1.34358e-06
-3	0	-899	7.56316e-06	1.54323e-05	-1.87792e-06
-2	0	-899	5.31695e-06	1.62454e-05	-2.31043e-06
-1	0	-899	8.06516e-06	1.56004e-05	-7.06161e-07
0	0	-899	6.69369e-06	1.54213e-05	-6.60966e-07
1	0	-899	8.12861e-06	1.56612e-05	-1.25618e-06
2	0	-899	7.99739e-06	1.51806e-05	-1.43833e-06
3	0	-899	7.49053e-06	1.63663e-05	-1.59846e-06
4	0	-899	6.58557e-06	1.55141e-05	-3.11458e-06
5	0	-899	8.82555e-06	1.59219e-05	-1.40238e-06
-5	0	-898.5	6.0933e-06	1.62847e-05	-1.26309e-06
-4	0	-898.5	6.90039e-06	1.59072e-05	-1.25886e-06
-3	0	-898.5	8.58937e-06	1.56061e-05	-1.55428e-06
-2	0	-898.5	5.08697e-06	1.63777e-05	-1.99607e-06
-1	0	-898.5	7.6143e-06	1.53774e-05	-1.16227e-06
0	0	-898.5	6.58992e-06	1.51401e-05	-6.50192e-07
1	0	-898.5	8.71798e-06	1.5834e-05	-1.45654e-06
2	0	-898.5	7.7426e-06	1.52598e-05	-1.39853e-06
3	0	-898.5	7.32636e-06	1.69498e-05	-1.89448e-06
4	0	-898.5	6.80216e-06	1.58103e-05	-2.69997e-06
5	0	-898.5	8.24202e-06	1.62593e-05	-9.06021e-07
-5	0	-898	6.56623e-06	1.60032e-05	-1.62069e-06
-4	0	-898	6.51973e-06	1.64164e-05	-1.58282e-06
-3	0	-898	8.00681e-06	1.51981e-05	-2.11117e-06
-2	0	-898	5.13165e-06	1.60583e-05	-2.16995e-06
-1	0	-898	7.30498e-06	1.5345e-05	-6.97901e-07
0	0	-898	6.95805e-06	1.52953e-05	-6.42113e-07
1	0	-898	8.2126e-06	1.6168e-05	-1.61625e-06
2	0	-898	8.03191e-06	1.53804e-05	-1.81673e-06
3	0	-898	7.86512e-06	1.7155e-05	-1.787e-06
4	0	-898	6.96362e-06	1.56428e-05	-2.91953e-06
5	0	-898	8.67148e-06	1.60682e-05	-1.60584e-06
-5	0	-897.5	5.94432e-06	1.66273e-05	-2.29708e-06
-4	0	-897.5	6.84636e-06	1.59538e-05	-1.23736e-06
-3	0	-897.5	8.27859e-06	1.61652e-05	-1.77326e-06
-2	0	-897.5	5.55277e-06	1.62959e-05	-2.52748e-06
-1	0	-897.5	7.25234e-06	1.57868e-05	-1.69536e-06
0	0	-897.5	6.81251e-06	1.59833e-05	-1.26147e-06
1	0	-897.5	8.221e-06	1.5872e-05	-1.28375e-06
2	0	-897.5	8.42677e-06	1.50989e-05	-1.94213e-06
3	0	-897.5	8.04705e-06	1.6434e-05	-1.78499e-06
4	0	-897.5	7.26311e-06	1.58597e-05	-2.77363e-06
5	0	-897.5	8.3923e-06	1.65024e-05	-1.31662e-06
-5	0	-897	5.9868e-06	1.63578e-05	-1.66024e-06
-4	0	-897	6.94793e-06	1.58489e-05	-1.35176e-06
-3	0	-897	7.9948e-06	1.61556e-05	-2.15199e-06
-2	0	-897	5.51892e-06	1.64694e-05	-1.81336e-06
-1	0	-897	7.32864e-06	1.58748e-05	-1.91689e-06
0	0	-897	6.96342e-06	1.58543e-05	-1.17327e-06
1	0	-897	7.74177e-06	1.58224e-05	-1.27485e-06
2	0	-897	8.54637e-06	1.52977e-05	-1.8411e-06
3	0	-897	7.6513e-06	1.61908e-05	-1.87174e-06
4	0	-897	7.42758e-06	1.58593e-05	-2.78313e-06
5	0	-897	8.76602e-06	1.62262e-05	-1.95755e-06
-5	0	-896.5	6.28365e-06	1.62056e-05	-1.79067e-06
-4	0	-896.5	6.7281e-06	1.56168e-05	-1.74769e-06
-3	0	-896.5	8.37546e-06	1.56931e-05	-1.65443e-06
-2	0	-896.5	5.56887e-06	1.5672e-05	-1.66888e-06
-1	0	-896.5	7.83234e-06	1.58015e-05	-1.96865e-06
0	0	-896.5	6.79445e-06	1.58483e-05	-1.62012e-06
1	0	-896.5	7.65995e-06	1.58369e-05	-1.73048e-06
2	0	-896.5	8.2914e-06	1.56377e-05	-1.83991e-06
3	0	-896.5	8.06455e-06	1.64076e-05	-1.95191e-06
4	0	-896.5	7.56905e-06	1.62818e-05	-2.42663e-06
5	0	-896.5	8.30264e-06	1.66479e-05	-2.12777e-06
-5	0	-896	5.48146e-06	1.56342e-05	-1.82443e-06
-4	0	-896	6.36261e-06	1.52421e-05	-1.17804e-06
-3	0	-896	8.72457e-06	1.62616e-05	-1.70973e-06
-2	0	-896	5.52817e-06	1.58536e-05	-2.17881e-06
-1	0	-896	7.77513e-06	1.6434e-05	-1.61245e-06
0	0	-896	6.45228e-06	1.60269e-05	-1.54925e-06
1	0	-896	7.20629e-06	1.54472e-05	-1.26782e-06
2	0	-896	8.20647e-06	1.60015e-05	-1.91859e-06
3	0	-896	7.80705e-06	1.59537e-05	-2.148e-06
4	0	-896	7.43152e-06	1.61851e-05	-2.3264e-06
5	0	-896	8.17512e-06	1.7026e-05	-1.60734e-06
-5	0	-895.5	6.16832e-06	1.52827e-05	-2.08484e-06
-4	0	-895.5	6.85472e-06	1.54891e-05	-9.22434e-07
-3	0	-895.5	8.3205e-06	1.71141e-05	-1.71953e-06
-2	0	-895.5	5.50677e-06	1.61939e-05	-2.11133e-06
-1	0	-895.5	7.56665e-06	1.6941e-05	-1.55499e-06
0	0	-895.5	6.61695e-06	1.66482e-05	-1.15089e-06
1	0	-895.5	7.35657e-06	1.5196e-05	-1.32167e-06
2	0	-895.5	8.1592e-06	1.59716e-05	-1.8144e-06
3	0	-895.5	7.93636e-06	1.58134e-05	-2.18264e-06
4	0	-895.5	7.37386e-06	1.60556e-05	-2.43163e-06
5	0	-895.5	8.55244e-06	1.64688e-05	-1.93378e-06
-5	0	-895	6.33678e-06	1.52245e-05	-2.67847e-06
-4	0	-895	6.69421e-06	1.53421e-05	-6.34893e-07
-3	0	-895	8.36562e-06	1.69142e-05	-1.99897e-06
-2	0	-895	5.8653e-06	1.6106e-05	-2.33993e-06
-1	0	-895	8.04155e-06	1.65425e-05	-1.50039e-06
0	0	-895	6.28131e-06	1.62787e-05	-1.42384e-06
1	0	-895	7.25642e-06	1.47562e-05	-1.27407e-06
2	0	-895	8.0988e-06	1.5948e-05	-1.89506e-06
3	0	-895	7.39083e-06	1.5904e-05	-2.19633e-06
4	0	-895	8.04539e-06	1.64752e-05	-3.06116e-06
5	0	-895	8.47285e-06	1.60245e-05	-1.83755e-06
-5	0	-894.5	6.11387e-06	1.49053e-05	-2.4287e-06
-4	0	-894.5	6.5542e-06	1.54501e-05	-1.09856e-06
-3	0	-894.5	7.90038e-06	1.69231e-05	-2.10269e-06
-2	0	-894.5	6.29074e-06	1.57045e-05	-1.74944e-06
-1	0	-894.5	8.17317e-06	1.64664e-05	-1.6926e-06
0	0	-894.5	6.61228e-06	1.64462e-05	-8.85327e-07
1	0	-894.5	7.16991e-06	1.50465e-05	-1.02331e-06
2	0	-894.5	8.15295e-06	1.57724e-05	-1.79984e-06
3	0	-894.5	7.09319e-06	1.59827e-05	-2.31753e-06
4	0	-894.5	7.53559e-06	1.55315e-05	-2.12053e-06
5	0	-894.5	8.63314e-06	1.57079e-05	-2.56207e-06
-5	0	-894	5.9898e-06	1.53763e-05	-3.08677e-06
-4	0	-894	7.23832e-06	1.59924e-05	-1.26453e-06
-3	0	-894	8.03042e-06	1.61266e-05	-2.45596e-06
-2	0	-894	6.03652e-06	1.5766e-05	-1.51042e-06
-1	0	-894	7.96884e-06	1.63669e-05	-1.87234e-06
0	0	-894	6.84124e-06	1.64776e-05	-2.15384e-06
1	0	-894	7.16975e-06	1.53535e-05	-1.65593e-06
2	0	-894	8.08609e-06	1.52832e-05	-1.79458e-06
3	0	-894	7.39139e-06	1.649e-05	-1.71768e-06
4	0	-894	7.74002e-06	1.54241e-05	-2.1197e-06
5	0	-894	8.25627e-06	1.5983e-05	-2.97477e-06
-5	0	-893.5	5.96045e-06	1.54229e-05	-2.9011e-06
-4	0	-893.5	7.09434e-06	1.56696e-05	-1.4974e-06
-3	0	-893.5	8.10928e-06	1.54032e-05	-1.87261e-06
-2	0	-893.5	5.90085e-06	1.68914e-05	-1.79691e-06
-1	0	-893.5	7.6298e-06	1.58867e-05	-1.48623e-06
0	0	-893.5	7.22722e-06	1.63167e-05	-1.63461e-06
1	0	-893.5	7.1467e-06	1.55734e-05	-2.08979e-06
2	0	-893.5	7.80956e-06	1.49851e-05	-1.41358e-06
3	0	-893.5	6.92165e-06	1.60327e-05	-2.61127e-06
4	0	-893.5	8.20017e-06	1.54944e-05	-2.31804e-06
5	0	-893.5	7.9287e-06	1.50803e-05	-3.11978e-06
-5	0	-893	6.21853e-06	1.53406e-05	-2.99392e-06
-4	0	-893	6.81521e-06	1.56497e-05	-9.04681e-07
-3	0	-893	8.17815e-06	1.57022e-05	-1.68441e-06
-2	0	-893	5.96335e-06	1.62046e-05	-1.69841e-06
-1	0	-893	8.06919e-06	1.55767e-05	-5.16335e-07
0	0	-893	7.39587e-06	1.60444e-05	-1.57283e-06
1	0	-893	6.95649e-06	1.53325e-05	-2.56959e-06
2	0	-893	7.92651e-06	1.50462e-05	-1.29972e-06
3	0	-893	6.445e-06	1.59797e-05	-2.67698e-06
4	0	-893	8.50367e-06	1.58898e-05	-1.84183e-06
5	0	-893	8.42031e-06	1.56489e-05	-3.38416e-06
-5	0	-892.5	5.71386e-06	1.61436e-05	-3.51141e-06
-4	0	-892.5	6.9845e-06	1.57989e-05	-1.25774e-06
-3	0	-892.5	8.04649e-06	1.5834e-05	-1.56041e-06
-2	0	-892.5	5.48456e-06	1.68498e-05	-1.82094e-06
-1	0	-892.5	7.84354e-06	1.53128e-05	-7.40179e-07
0	0	-892.5	6.99627e-06	1.64224e-05	-1.58212e-06
1	0	-892.5	7.0212e-06	1.5687e-05	-2.79735e-06
2	0	-892.5	7.59639e-06	1.58196e-05	-1.71877e-06
3	0	-892.5	6.51252e-06	1.62252e-05	-2.93564e-06
4	0	-892.5	7.85503e-06	1.60802e-05	-1.96802e-06
5	0	-892.5	8.36571e-06	1.65511e-05	-3.01219e-06
-5	0	-892	5.49307e-06	1.61524e-05	-2.60276e-06
-4	0	-892	6.48566e-06	1.61502e-05	-1.08908e-06
-3	0	-892	7.46542e-06	1.57959e-05	-1.42118e-06
-2	0	-892	5.66644e-06	1.66477e-05	-1.49276e-06
-1	0	-892	8.2038e-06	1.52458e-05	-7.73987e-07
0	0	-892	6.60459e-06	1.64366e-05	-2.09761e-06
1	0	-892	6.51433e-06	1.57017e-05	-2.84166e-06
2	0	-892	7.50086e-06	1.52307e-05	-1.19348e-06
3	0	-892	7.06787e-06	1.65805e-05	-2.49691e-06
4	0	-892	8.00185e-06	1.57632e-05	-2.25816e-06
5	0	-892	8.09467e-06	1.65972e-05	-3.32401e-06
-5	0	-891.5	5.48332e-06	1.63541e-05	-3.27322e-06
-4	0	-891.5	7.03075e-06	1.60677e-05	-1.56371e-06
-3	0	-891.5	7.59286e-06	1.58781e-05	-1.06923e-06
-2	0	-891.5	5.45973e-06	1.65658e-05	-1.37808e-06
-1	0	-891.5	7.90672e-06	1.54249e-05	-6.70237e-07
0	0	-891.5	6.76964e-06	1.65246e-05	-2.08068e-06
1	0	-891.5	6.59986e-06	1.55401e-05	-2.43208e-06
2	0	-891.5	7.88262e-06	1.49177e-05	-1.04259e-06
3	0	-891.5	6.98942e-06	1.62426e-05	-2.68893e-06
4	0	-891.5	7.93199e-06	1.55061e-05	-1.99027e-06
5	0	-891.5	8.60952e-06	1.70344e-05	-3.1188e-06
-5	0	-891	6.14931e-06	1.64391e-05	-3.1168e-06
-4	0	-891	7.25181e-06	1.63929e-05	-1.49943e-06
-3	0	-891	7.17303e-06	1.59748e-05	-1.04659e-06
-2	0	-891	5.89004e-06	1.6729e-05	-1.7245e-06
-1	0	-891	7.58949e-06	1.50196e-05	-9.07672e-07
0	0	-891	6.64076e-06	1.69494e-05	-2.43873e-06
1	0	-891	7.32815e-06	1.57336e-05	-3.12366e-06
2	0	-891	8.07385e-06	1.50759e-05	-1.17731e-06
3	0	-891	7.50453e-06	1.69288e-05	-2.34926e-06
4	0	-891	7.80975e-06	1.54208e-05	-1.89617e-06
5	0	-891	8.23161e-06	1.65366e-05	-2.72929e-06
-5	0	-890.5	5.9603e-06	1.60348e-05	-3.44724e-06
-4	0	-890.5	7.26495e-06	1.64018e-05	-1.6635e-06
-3	0	-890.5	7.5321e-06	1.60974e-05	-1.1698e-06
-2	0	-890.5	5.71525e-06	1.74207e-05	-1.48835e-06
-1	0	-890.5	7.76623e-06	1.5076e-05	-9.80908e-07
0	0	-890.5	7.29873e-06	1.6035e-05	-2.05776e-06
1	0	-890.5	7.12557e-06	1.54849e-05	-2.91546e-06
2	0	-890.5	7.676e-06	1.46474e-05	-1.25735e-06
3	0	-890.5	7.82398e-06	1.6322e-05	-3.13443e-06
4	0	-890.5	7.75828e-06	1.65924e-05	-1.9877e-06
5	0	-890.5	8.36277e-06	1.6161e-05	-3.208e-06
-5	0	-890	6.03955e-06	1.56458e-05	-2.59458e-06
-4	0	-890	7.37284e-06	1.66835e-05	-1.71379e-06
-3	0	-890	7.65309e-06	1.69264e-05	-1.8978e-06
-2	0	-890	5.50996e-06	1.72214e-05	-2.71858e-06
-1	0	-890	7.58149e-06	1.51254e-05	-1.38563e-06
0	0	-890	6.6044e-06	1.62758e-05	-2.30716e-06
1	0	-890	7.19292e-06	1.50605e-05	-2.95137e-06
2	0	-890	7.96578e-06	1.55448e-05	-1.71632e-06
3	0	-890	7.18388e-06	1.66358e-05	-3.20412e-06
4	0	-890	7.36654e-06	1.68526e-05	-2.33873e-06
5	0	-890	8.92375e-06	1.66951e-05	-2.67086e-06
-5	0	-889.5	5.54867e-06	1.54789e-05	-3.26993e-06
-4	0	-889.5	7.0508e-06	1.62641e-05	-1.60837e-06
-3	0	-889.5	7.42844e-06	1.5874e-05	-1.70562e-06
-2	0	-889.5	5.62941e-06	1.64599e-05	-1.88519e-06
-1	0	-889.5	8.18938e-06	1.52366e-05	-1.41936e-06
0	0	-889.5	7.19626e-06	1.67062e-05	-2.47124e-06
1	0	-889.5	6.80181e-06	1.49642e-05	-2.55914e-06
2	0	-889.5	7.72835e-06	1.52418e-05	-2.06504e-06
3	0	-889.5	6.84295e-06	1.70458e-05	-2.93984e-06
4	0	-889.5	7.0391e-06	1.65093e-05	-2.81615e-06
5	0	-889.5	8.41556e-06	1.62901e-05	-3.28331e-06
-5	0	-889	5.2188e-06	1.50217e-05	-2.88512e-06
-4	0	-889	6.8315e-06	1.6129e-05	-1.73213e-06
-3	0	-889	7.61191e-06	1.5969e-05	-2.08258e-06
-2	0	-889	5.72744e-06	1.59681e-05	-1.64159e-06
-1	0	-889	8.26757e-06	1.50903e-05	-2.18915e-06
0	0	-889	7.3637e-06	1.66859e-05	-2.54047e-06
1	0	-889	6.75241e-06	1.49046e-05	-2.14619e-06
2	0	-889	8.20298e-06	1.53562e-05	-2.60238e-06
3	0	-889	6.78398e-06	1.6864e-05	-2.84376e-06
4	0	-889	7.45194e-06	1.68379e-05	-2.85042e-06
5	0	-889	8.62561e-06	1.63637e-05	-3.3655e-06
-5	0	-888.5	5.68562e-06	1.55994e-05	-2.75872e-06
-4	0	-888.5	6.85099e-06	1.62177e-05	-1.38875e-06
-3	0	-888.5	7.84696e-06	1.59829e-05	-2.07348e-06
-2	0	-888.5	5.7273e-06	1.5971e-05	-2.33522e-06
-1	0	-888.5	8.33024e-06	1.55969e-05	-1.98923e-06
0	0	-888.5	7.07132e-06	1.63315e-05	-2.47064e-06
1	0	-888.5	6.97283e-06	1.55322e-05	-2.11442e-06
2	0	-888.5	7.92626e-06	1.52627e-05	-2.82055e-06
3	0	-888.5	6.88805e-06	1.64453e-05	-2.56677e-06
4	0	-888.5	7.8949e-06	1.641e-05	-3.27588e-06
5	0	-888.5	7.91008e-06	1.5994e-05	-3.34977e-06
-5	0	-888	6.0267e-06	1.4943e-05	-3.17866e-06
-4	0	-888	6.94815e-06	1.57404e-05	-1.27316e-06
-3	0	-888	7.66231e-06	1.66952e-05	-2.04951e-06
-2	0	-888	5.55287e-06	1.63139e-05	-2.5089e-06
-1	0	-888	8.2285e-06	1.58661e-05	-1.70283e-06
0	0	-888	6.7155e-06	1.60265e-05	-2.25107e-06
1	0	-888	6.37668e-06	1.5605e-05	-2.6938e-06
2	0	-888	7.96247e-06	1.58575e-05	-2.35429e-06
3	0	-888	6.8783e-06	1.60848e-05	-2.88982e-06
4	0	-888	7.50889e-06	1.65363e-05	-3.77086e-06
5	0	-888	8.38038e-06	1.62579e-05	-3.33387e-06
-5	0	-887.5	6.861e-06	1.49229e-05	-2.87498e-06
-4	0	-887.5	7.52532e-06	1.54885e-05	-1.79444e-06
-3	0	-887.5	6.82183e-06	1.6044e-05	-1.89034e-06
-2	0	-887.5	5.18575e-06	1.57916e-05	-2.4681e-06
-1	0	-887.5	8.00977e-06	1.61442e-05	-2.22333e-06
0	0	-887.5	7.34444e-06	1.61734e-05	-1.73404e-06
1	0	-887.5	7.33025e-06	1.5599e-05	-2.84602e-06
2	0	-887.5	7.85611e-06	1.63551e-05	-2.32796e-06
3	0	-887.5	7.70185e-06	1.64456e-05	-2.76029e-06
4	0	-887.5	7.69741e-06	1.60411e-05	-3.52972e-06
5	0	-887.5	8.13645e-06	1.63132e-05	-3.58379e-06
-5	0	-887	6.63619e-06	1.58212e-05	-2.99428e-06
-4	0	-887	7.16983e-06	1.50603e-05	-1.84731e-06
-3	0	-887	7.20798e-06	1.60739e-05	-2.1764e-06
-2	0	-887	5.20909e-06	1.61062e-05	-2.36258e-06
-1	0	-887	7.88817e-06	1.59506e-05	-2.1125e-06
0	0	-887	6.14992e-06	1.65102e-05	-1.90898e-06
1	0	-887	7.28532e-06	1.5778e-05	-2.45073e-06
2	0	-887	7.69319e-06	1.62934e-05	-1.89934e-06
3	0	-887	7.71966e-06	1.65215e-05	-2.74817e-06
4	0	-887	7.33334e-06	1.54458e-05	-3.48711e-06
5	0	-887	7.77597e-06	1.64102e-05	-2.91245e-06
-5	0	-886.5	6.38539e-06	1.66269e-05	-3.12388e-06
-4	0	-886.5	6.76552e-06	1.53481e-05	-1.58128e-06
-3	0	-886.5	7.82626e-06	1.54934e-05	-2.14506e-06
-2	0	-886.5	5.08912e-06	1.56103e-05	-2.7412e-06
-1	0	-886.5	7.37887e-06	1.60881e-05	-1.95259e-06
0	0	-886.5	6.18822e-06	1.62407e-05	-1.54009e-06
1	0	-886.5	7.09408e-06	1.61705e-05	-1.97843e-06
2	0	-886.5	8.33965e-06	1.66831e-05	-1.98706e-06
3	0	-886.5	7.33993e-06	1.65393e-05	-2.52098e-06
4	0	-886.5	6.90197e-06	1.61934e-05	-3.75494e-06
5	0	-886.5	7.84689e-06	1.67853e-05	-2.97908e-06
-5	0	-886	6.08092e-06	1.5932e-05	-3.16878e-06
-4	0	-886	6.82477e-06	1.52515e-05	-1.78191e-06
-3	0	-886	7.49719e-06	1.61441e-05	-2.42247e-06
-2	0	-886	5.24719e-06	1.60084e-05	-2.87549e-06
-1	0	-886	7.59894e-06	1.67622e-05	-2.04221e-06
0	0	-886	6.74666e-06	1.59159e-05	-1.5266e-06
1	0	-886	7.37401e-06	1.64693e-05	-2.28774e-06
2	0	-886	7.9389e-06	1.67709e-05	-2.24471e-06
3	0	-886	7.7974e-06	1.66034e-05	-2.85698e-06
4	0	-886	6.43313e-06	1.57242e-05	-3.7571e-06
5	0	-886	8.37383e-06	1.68611e-05	-3.13334e-06
-5	0	-885.5	6.54879e-06	1.66533e-05	-2.57291e-06
-4	0	-885.5	6.86369e-06	1.5166e-05	-1.88484e-06
-3	0	-885.5	6.91931e-06	1.67503e-05	-2.70881e-06
-2	0	-885.5	5.1321e-06	1.66089e-05	-3.37096e-06
-1	0	-885.5	7.29493e-06	1.64342e-05	-2.54963e-06
0	0	-885.5	6.56407e-06	1.57576e-05	-1.59655e-06
1	0	-885.5	7.45158e-06	1.63575e-05	-2.482e-06
2	0	-885.5	8.33892e-06	1.58127e-05	-2.76012e-06
3	0	-885.5	7.51086e-06	1.66037e-05	-2.37095e-06
4	0	-885.5	6.40246e-06	1.571e-05	-3.89979e-06
5	0	-885.5	8.0216e-06	1.67822e-05	-2.50272e-06
-5	0	-885	6.32789e-06	1.70573e-05	-2.93743e-06
-4	0	-885	6.48087e-06	1.5251e-05	-1.67773e-06
-3	0	-885	7.37445e-06	1.65064e-05	-2.91417e-06
-2	0	-885	5.6478e-06	1.64415e-05	-3.373e-06
-1	0	-885	7.72616e-06	1.57804e-05	-2.38805e-06
0	0	-885	6.16727e-06	1.53172e-05	-2.09335e-06
1	0	-885	7.24701e-06	1.6642e-05	-2.49e-06
2	0	-885	7.71387e-06	1.60587e-05	-2.76254e-06
3	0	-885	7.31855e-06	1.67791e-05	-3.14064e-06
4	0	-885	6.72768e-06	1.622e-05	-3.88451e-06
5	0	-885	7.9624e-06	1.69052e-05	-3.31755e-06
-5	0	-884.5	6.08844e-06	1.69521e-05	-2.7208e-06
-4	0	-884.5	6.4603e-06	1.54994e-05	-2.20675e-06
-3	0	-884.5	7.47935e-06	1.64075e-05	-2.95123e-06
-2	0	-884.5	5.21615e-06	1.66174e-05	-3.26341e-06
-1	0	-884.5	7.44191e-06	1.62556e-05	-2.69476e-06
0	0	-884.5	6.32038e-06	1.57811e-05	-1.80447e-06
1	0	-884.5	7.42236e-06	1.62342e-05	-2.44479e-06
2	0	-884.5	8.58331e-06	1.67271e-05	-2.43249e-06
3	0	-884.5	7.70087e-06	1.68494e-05	-2.79381e-06
4	0	-884.5	6.69405e-06	1.59174e-05	-4.40698e-06
5	0	-884.5	8.01665e-06	1.67234e-05	-3.21817e-06
-5	0	-884	6.79941e-06	1.65855e-05	-2.9843e-06
-4	0	-884	6.62662e-06	1.58421e-05	-2.39334e-06
-3	0	-884	7.86334e-06	1.59296e-05	-3.28258e-06
-2	0	-884	5.53342e-06	1.67615e-05	-3.45795e-06
-1	0	-884	7.42785e-06	1.55932e-05	-2.92322e-06
0	0	-884	6.25326e-06	1.57602e-05	-2.14762e-06
1	0	-884	6.76369e-06	1.65069e-05	-2.68843e-06
2	0	-884	8.24107e-06	1.69262e-05	-2.36763e-06
3	0	-884	7.70051e-06	1.68783e-05	-3.60641e-06
4	0	-884	6.52461e-06	1.63076e-05	-3.60657e-06
5	0	-884	8.37231e-06	1.70868e-05	-3.26377e-06
-5	0	-883.5	6.10025e-06	1.69397e-05	-3.75391e-06
-4	0	-883.5	6.43733e-06	1.54647e-05	-1.98757e-06
-3	0	-883.5	7.71802e-06	1.62989e-05	-2.52386e-06
-2	0	-883.5	5.17976e-06	1.58701e-05	-3.88926e-06
-1	0	-883.5	7.49404e-06	1.56576e-05	-2.78271e-06
0	0	-883.5	6.56611e-06	1.62673e-05	-2.15876e-06
1	0	-883.5	7.15207e-06	1.58949e-05	-2.05629e-06
2	0	-883.5	8.05841e-06	1.70159e-05	-3.08663e-06
3	0	-883.5	7.82523e-06	1.68962e-05	-3.05419e-06
4	0	-883.5	6.76362e-06	1.65767e-05	-3.62784e-06
5	0	-883.5	8.53585e-06	1.72215e-05	-3.44987e-06
-5	0	-883	6.29078e-06	1.75319e-05	-2.94828e-06
-4	0	-883	6.59665e-06	1.55703e-05	-1.73577e-06
-3	0	-883	7.09677e-06	1.68439e-05	-3.25511e-06
-2	0	-883	5.65146e-06	1.64422e-05	-3.34575e-06
-1	0	-883	7.45581e-06	1.57284e-05	-1.78772e-06
0	0	-883	7.242e-06	1.55727e-05	-2.21258e-06
1	0	-883	6.91407e-06	1.59306e-05	-2.39225e-06
