X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-5	0	-900	-4.03637e-06	1.70551e-05	4.0941e-06
-4	0	-900	-5.74716e-06	1.82339e-05	2.37541e-06
-3	0	-900	-3.84853e-06	1.7259e-05	2.35134e-06
-2	0	-900	-3.0555e-06	1.72801e-05	2.39867e-06
-1	0	-900	-3.76566e-06	1.69607e-05	1.91527e-06
0	0	-900	-4.37374e-06	1.69113e-05	3.61101e-06
1	0	-900	-3.28205e-06	1.63424e-05	1.16748e-06
2	0	-900	-4.31948e-06	1.70271e-05	4.38326e-07
3	0	-900	-1.75465e-07	1.7263e-05	1.93949e-06
4	0	-900	-1.60556e-06	1.68299e-05	2.97599e-06
5	0	-900	-1.08668e-06	1.76038e-05	4.18822e-07
-5	0	-899.5	-3.99222e-06	1.62495e-05	4.21873e-06
-4	0	-899.5	-5.62553e-06	1.80317e-05	2.71827e-06
-3	0	-899.5	-3.31936e-06	1.69219e-05	2.68604e-06
-2	0	-899.5	-3.01043e-06	1.77691e-05	1.85136e-06
-1	0	-899.5	-3.81893e-06	1.72712e-05	2.37506e-06
0	0	-899.5	-3.60795e-06	1.64397e-05	2.87852e-06
1	0	-899.5	-3.26855e-06	1.66675e-05	1.63273e-06
2	0	-899.5	-3.10033e-06	1.67203e-05	1.77343e-06
3	0	-899.5	2.64793e-08	1.70988e-05	2.20861e-06
4	0	-899.5	-8.14857e-07	1.63256e-05	2.48712e-06
5	0	-899.5	-1.36778e-06	1.74052e-05	3.41803e-07
-5	0	-899	-3.21754e-06	1.65278e-05	3.23976e-06
-4	0	-899	-5.46528e-06	1.84399e-05	2.72647e-06
-3	0	-899	-3.70003e-06	1.75702e-05	2.53644e-06
-2	0	-899	-3.09749e-06	1.81204e-05	2.15414e-06
-1	0	-899	-3.74514e-06	1.77341e-05	2.39894e-06
0	0	-899	-3.68666e-06	1.63252e-05	2.52368e-06
1	0	-899	-4.18038e-06	1.70685e-05	1.01855e-06
2	0	-899	-3.16308e-06	1.66909e-05	1.04884e-06
3	0	-899	6.44893e-07	1.73768e-05	1.85143e-06
4	0	-899	-7.13994e-07	1.67034e-05	2.41162e-06
5	0	-899	-1.76848e-06	1.71942e-05	3.41326e-07
-5	0	-898.5	-3.38886e-06	1.67942e-05	3.35936e-06
-4	0	-898.5	-5.04288e-06	1.78741e-05	3.12138e-06
-3	0	-898.5	-3.67976e-06	1.6837e-05	2.35454e-06
-2	0	-898.5	-2.56643e-06	1.82899e-05	1.46871e-06
-1	0	-898.5	-4.14226e-06	1.72965e-05	1.72015e-06
0	0	-898.5	-4.51241e-06	1.66968e-05	2.42463e-06
1	0	-898.5	-3.47488e-06	1.69481e-05	1.04736e-06
2	0	-898.5	-4.27469e-06	1.6673e-05	1.18082e-06
3	0	-898.5	-4.79431e-08	1.80043e-05	2.15485e-06
4	0	-898.5	-9.84215e-07	1.66828e-05	2.29584e-06
5	0	-898.5	-1.33538e-06	1.74845e-05	9.64374e-07
-5	0	-898	-3.74065e-06	1.67999e-05	2.96327e-06
-4	0	-898	-5.39542e-06	1.84654e-05	2.21169e-06
-3	0	-898	-4.01994e-06	1.71565e-05	2.29629e-06
-2	0	-898	-3.14513e-06	1.79435e-05	4.43456e-07
-1	0	-898	-3.95994e-06	1.76289e-05	2.53478e-06
0	0	-898	-4.45321e-06	1.68636e-05	2.32243e-06
1	0	-898	-3.36795e-06	1.67807e-05	8.77821e-07
2	0	-898	-3.89757e-06	1.68399e-05	1.07206e-06
3	0	-898	1.7099e-07	1.76748e-05	1.91837e-06
4	0	-898	-1.36714e-06	1.63778e-05	2.21154e-06
5	0	-898	-1.32866e-06	1.7927e-05	8.54103e-07
-5	0	-897.5	-4.04552e-06	1.65303e-05	2.92147e-06
-4	0	-897.5	-5.56812e-06	1.84182e-05	2.32471e-06
-3	0	-897.5	-3.65932e-06	1.75729e-05	2.05417e-06
-2	0	-897.5	-2.79591e-06	1.78768e-05	8.68243e-07
-1	0	-897.5	-3.74019e-06	1.69896e-05	2.37415e-06
0	0	-897.5	-3.9387e-06	1.68397e-05	1.97964e-06
1	0	-897.5	-3.12853e-06	1.73471e-05	1.2423e-06
2	0	-897.5	-3.55277e-06	1.71622e-05	1.30842e-06
3	0	-897.5	2.18893e-07	1.82205e-05	1.56785e-06
4	0	-897.5	-1.60681e-06	1.68267e-05	2.6337e-06
5	0	-897.5	-7.39181e-07	1.7698e-05	3.32979e-07
-5	0	-897	-4.54193e-06	1.66388e-05	3.26013e-06
-4	0	-897	-5.66784e-06	1.81077e-05	2.70394e-06
-3	0	-897	-3.63315e-06	1.75873e-05	2.57531e-06
-2	0	-897	-2.45495e-06	1.79561e-05	1.6251e-06
-1	0	-897	-3.68126e-06	1.70693e-05	2.15548e-06
0	0	-897	-4.85694e-06	1.74205e-05	2.12981e-06
1	0	-897	-3.33122e-06	1.72682e-05	1.34834e-06
2	0	-897	-3.85148e-06	1.74699e-05	9.64274e-07
3	0	-897	-2.40743e-07	1.73678e-05	2.07245e-06
4	0	-897	-1.51163e-06	1.6829e-05	2.34177e-06
5	0	-897	-1.08889e-06	1.76159e-05	-1.76908e-07
-5	0	-896.5	-4.25467e-06	1.66676e-05	3.14932e-06
-4	0	-896.5	-5.78487e-06	1.85743e-05	3.05259e-06
-3	0	-896.5	-3.93608e-06	1.78336e-05	2.72127e-06
-2	0	-896.5	-2.26041e-06	1.80437e-05	2.18552e-06
-1	0	-896.5	-3.82199e-06	1.64299e-05	1.66474e-06
0	0	-896.5	-4.89583e-06	1.66817e-05	2.23972e-06
1	0	-896.5	-4.25537e-06	1.68108e-05	1.53337e-06
2	0	-896.5	-3.81458e-06	1.78182e-05	1.48076e-06
3	0	-896.5	-6.52637e-07	1.77316e-05	1.99361e-06
4	0	-896.5	-1.23437e-06	1.74763e-05	2.43108e-06
5	0	-896.5	-1.2996e-06	1.78885e-05	5.35559e-07
-5	0	-896	-4.12595e-06	1.67647e-05	3.18329e-06
-4	0	-896	-6.03687e-06	1.75481e-05	2.27171e-06
-3	0	-896	-3.45844e-06	1.711e-05	2.53045e-06
-2	0	-896	-3.46719e-06	1.80647e-05	1.8283e-06
-1	0	-896	-4.69034e-06	1.68866e-05	1.48023e-06
0	0	-896	-4.66898e-06	1.71714e-05	2.39537e-06
1	0	-896	-3.6661e-06	1.63979e-05	1.67369e-06
2	0	-896	-3.45443e-06	1.78708e-05	1.77621e-06
3	0	-896	-3.46153e-07	1.72507e-05	1.87157e-06
4	0	-896	-5.17695e-07	1.78807e-05	2.09661e-06
5	0	-896	-8.28349e-07	1.74026e-05	4.0354e-07
-5	0	-895.5	-4.37148e-06	1.62552e-05	2.91833e-06
-4	0	-895.5	-5.51495e-06	1.72349e-05	1.99701e-06
-3	0	-895.5	-3.46877e-06	1.71511e-05	3.1349e-06
-2	0	-895.5	-3.09508e-06	1.71945e-05	1.92228e-06
-1	0	-895.5	-4.55251e-06	1.73673e-05	1.71925e-06
0	0	-895.5	-4.76332e-06	1.75084e-05	2.27055e-06
1	0	-895.5	-3.44632e-06	1.6817e-05	1.6735e-06
2	0	-895.5	-2.86798e-06	1.7546e-05	1.23275e-06
3	0	-895.5	-2.64215e-08	1.68845e-05	1.45632e-06
4	0	-895.5	-9.57696e-07	1.75376e-05	2.09219e-06
5	0	-895.5	-1.20709e-06	1.70569e-05	2.42243e-10
-5	0	-895	-4.37226e-06	1.5798e-05	3.10863e-06
-4	0	-895	-5.67015e-06	1.79918e-05	2.78409e-06
-3	0	-895	-3.41424e-06	1.75084e-05	3.27059e-06
-2	0	-895	-3.23819e-06	1.70863e-05	1.3665e-06
-1	0	-895	-4.33245e-06	1.64802e-05	1.40424e-06
0	0	-895	-4.33508e-06	1.7227e-05	2.9162e-06
1	0	-895	-3.56318e-06	1.68313e-05	7.68307e-07
2	0	-895	-3.42695e-06	1.72941e-05	1.44993e-06
3	0	-895	-5.01389e-07	1.72451e-05	1.21963e-06
4	0	-895	-8.01138e-07	1.75495e-05	2.06015e-06
5	0	-895	-1.22185e-06	1.76896e-05	2.47028e-07
-5	0	-894.5	-4.69354e-06	1.5707e-05	2.92634e-06
-4	0	-894.5	-6.19452e-06	1.74694e-05	2.4967e-06
-3	0	-894.5	-3.87586e-06	1.72236e-05	2.37149e-06
-2	0	-894.5	-3.13445e-06	1.70128e-05	1.0532e-06
