X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-5	0	-900	8.32619e-06	1.41038e-05	1.87506e-06
-4	0	-900	9.00942e-06	1.42912e-05	2.81689e-06
-3	0	-900	8.65469e-06	1.45869e-05	1.85904e-07
-2	0	-900	8.11373e-06	1.54732e-05	4.46625e-07
-1	0	-900	8.68309e-06	1.48347e-05	7.26146e-08
0	0	-900	1.0026e-05	1.41796e-05	1.44354e-06
1	0	-900	7.93619e-06	1.528e-05	8.57732e-07
2	0	-900	9.63958e-06	1.43086e-05	7.11336e-07
3	0	-900	7.72507e-06	1.54583e-05	-1.78158e-07
4	0	-900	1.01025e-05	1.48876e-05	4.54016e-09
5	0	-900	9.89037e-06	1.52449e-05	1.1517e-06
-5	0	-899.5	8.23544e-06	1.45951e-05	1.19354e-06
-4	0	-899.5	8.68005e-06	1.38988e-05	2.65145e-06
-3	0	-899.5	8.37427e-06	1.50018e-05	1.81996e-07
-2	0	-899.5	7.92833e-06	1.50865e-05	1.61712e-07
-1	0	-899.5	8.54406e-06	1.45683e-05	2.38875e-07
0	0	-899.5	9.99044e-06	1.36584e-05	1.89294e-06
1	0	-899.5	7.88536e-06	1.52241e-05	5.05464e-08
2	0	-899.5	1.01251e-05	1.401e-05	1.34405e-06
3	0	-899.5	7.69901e-06	1.48783e-05	3.71437e-07
4	0	-899.5	9.82568e-06	1.52218e-05	6.75617e-07
5	0	-899.5	9.77917e-06	1.50581e-05	9.88305e-07
-5	0	-899	8.75374e-06	1.51634e-05	1.40652e-06
-4	0	-899	9.1101e-06	1.35796e-05	2.77248e-06
-3	0	-899	8.85921e-06	1.49257e-05	6.3034e-07
-2	0	-899	7.55073e-06	1.46531e-05	6.03204e-07
-1	0	-899	7.75346e-06	1.55791e-05	2.12907e-07
0	0	-899	9.50689e-06	1.40274e-05	1.20455e-06
1	0	-899	7.82837e-06	1.55119e-05	2.54151e-07
2	0	-899	1.02651e-05	1.39601e-05	1.88804e-06
3	0	-899	7.70407e-06	1.5157e-05	-5.45532e-07
4	0	-899	9.40251e-06	1.48321e-05	2.29992e-07
5	0	-899	1.02488e-05	1.44284e-05	1.02482e-06
-5	0	-898.5	8.75414e-06	1.49439e-05	1.4542e-06
-4	0	-898.5	8.56049e-06	1.41074e-05	2.91619e-06
-3	0	-898.5	8.15737e-06	1.43159e-05	5.95103e-08
-2	0	-898.5	7.39106e-06	1.46978e-05	4.84432e-07
-1	0	-898.5	7.40611e-06	1.53848e-05	3.05918e-07
0	0	-898.5	9.88632e-06	1.41674e-05	9.10882e-07
1	0	-898.5	8.02691e-06	1.45124e-05	5.56286e-07
2	0	-898.5	9.89324e-06	1.42148e-05	1.28387e-06
3	0	-898.5	7.65619e-06	1.52038e-05	-3.35866e-07
4	0	-898.5	9.43466e-06	1.51691e-05	9.7041e-08
5	0	-898.5	9.92675e-06	1.49938e-05	4.90698e-07
-5	0	-898	8.48377e-06	1.4868e-05	2.06947e-06
-4	0	-898	9.02773e-06	1.36731e-05	2.3245e-06
-3	0	-898	8.3395e-06	1.48616e-05	3.0153e-07
-2	0	-898	7.62856e-06	1.41169e-05	3.84393e-07
-1	0	-898	8.45675e-06	1.54792e-05	-3.23299e-08
0	0	-898	9.84347e-06	1.45843e-05	1.85144e-06
1	0	-898	8.67452e-06	1.47093e-05	7.01868e-07
2	0	-898	1.0254e-05	1.46573e-05	1.11095e-06
3	0	-898	7.94219e-06	1.50334e-05	-9.39215e-07
4	0	-898	8.7356e-06	1.53537e-05	9.3933e-07
5	0	-898	1.00983e-05	1.5052e-05	5.44968e-07
-5	0	-897.5	7.92355e-06	1.46446e-05	1.19424e-06
-4	0	-897.5	8.78059e-06	1.39952e-05	1.54861e-06
-3	0	-897.5	9.12228e-06	1.47066e-05	1.10108e-06
-2	0	-897.5	8.28203e-06	1.47476e-05	7.76649e-07
-1	0	-897.5	8.4124e-06	1.53994e-05	-3.8994e-08
0	0	-897.5	1.01543e-05	1.40068e-05	1.2182e-06
1	0	-897.5	7.96167e-06	1.54824e-05	-8.30724e-08
2	0	-897.5	1.01175e-05	1.4672e-05	1.49215e-06
3	0	-897.5	8.12542e-06	1.49045e-05	-1.16117e-06
4	0	-897.5	9.26299e-06	1.50198e-05	5.53874e-07
5	0	-897.5	9.85946e-06	1.50846e-05	7.03328e-07
-5	0	-897	8.0628e-06	1.48649e-05	8.17079e-07
-4	0	-897	9.10496e-06	1.42356e-05	1.96588e-06
-3	0	-897	8.78741e-06	1.50781e-05	1.25753e-07
-2	0	-897	8.16096e-06	1.46529e-05	1.18338e-06
-1	0	-897	7.15274e-06	1.57571e-05	1.35427e-08
0	0	-897	1.00053e-05	1.43883e-05	1.67328e-06
1	0	-897	8.33783e-06	1.53589e-05	7.04137e-08
2	0	-897	9.47672e-06	1.39829e-05	1.06076e-06
3	0	-897	6.92986e-06	1.49481e-05	-8.80735e-07
4	0	-897	9.18272e-06	1.49814e-05	-3.6068e-08
5	0	-897	9.83523e-06	1.47295e-05	5.6209e-07
-5	0	-896.5	8.94763e-06	1.41729e-05	3.87845e-07
-4	0	-896.5	9.07068e-06	1.46278e-05	1.83054e-06
-3	0	-896.5	8.80289e-06	1.48e-05	6.75992e-07
-2	0	-896.5	8.06848e-06	1.51455e-05	7.27849e-07
-1	0	-896.5	7.65888e-06	1.56404e-05	-3.75602e-07
0	0	-896.5	1.01563e-05	1.42676e-05	1.70393e-06
1	0	-896.5	7.93922e-06	1.53621e-05	7.92708e-08
2	0	-896.5	1.0144e-05	1.41005e-05	6.69327e-07
3	0	-896.5	7.22836e-06	1.58248e-05	-6.64089e-07
4	0	-896.5	9.63566e-06	1.49316e-05	1.66862e-08
5	0	-896.5	1.0449e-05	1.49169e-05	4.95182e-07
-5	0	-896	8.29503e-06	1.47005e-05	4.96231e-07
-4	0	-896	8.75589e-06	1.44665e-05	2.45699e-06
-3	0	-896	7.87017e-06	1.46801e-05	1.2283e-06
-2	0	-896	7.77306e-06	1.53066e-05	5.78512e-07
-1	0	-896	7.5864e-06	1.5344e-05	4.13028e-07
0	0	-896	9.92807e-06	1.42707e-05	1.77598e-06
1	0	-896	7.48955e-06	1.47847e-05	3.84723e-07
2	0	-896	1.01571e-05	1.46604e-05	8.58584e-07
3	0	-896	6.97808e-06	1.54872e-05	-4.54355e-07
4	0	-896	9.31959e-06	1.47294e-05	4.76324e-07
5	0	-896	1.05702e-05	1.54423e-05	1.20218e-06
-5	0	-895.5	8.61355e-06	1.48441e-05	5.80994e-07
-4	0	-895.5	8.73703e-06	1.46456e-05	2.38466e-06
-3	0	-895.5	7.55031e-06	1.48467e-05	8.07259e-07
-2	0	-895.5	7.45791e-06	1.54729e-05	5.09317e-07
-1	0	-895.5	7.86029e-06	1.55459e-05	-8.20915e-08
0	0	-895.5	9.55455e-06	1.39893e-05	1.17681e-06
1	0	-895.5	7.71394e-06	1.54354e-05	4.42734e-08
2	0	-895.5	1.00764e-05	1.44486e-05	6.79903e-07
