X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-5	0	-900	9.70376e-06	1.1631e-05	-1.05117e-05
-4	0	-900	1.52309e-05	1.15272e-05	-8.52917e-06
-3	0	-900	1.009e-05	1.19964e-05	-1.17148e-05
-2	0	-900	1.06766e-05	1.1891e-05	-1.12313e-05
-1	0	-900	1.19854e-05	1.29921e-05	-1.08003e-05
0	0	-900	1.08065e-05	1.17183e-05	-1.12269e-05
1	0	-900	1.16864e-05	1.19971e-05	-1.12594e-05
2	0	-900	1.17079e-05	1.23805e-05	-1.06977e-05
3	0	-900	1.2379e-05	1.25942e-05	-1.01278e-05
4	0	-900	1.14368e-05	1.24154e-05	-1.02751e-05
5	0	-900	1.35048e-05	1.16956e-05	-1.0208e-05
-5	0	-899.5	9.70429e-06	1.13929e-05	-1.08804e-05
-4	0	-899.5	1.50625e-05	1.14888e-05	-8.84842e-06
-3	0	-899.5	1.01239e-05	1.19668e-05	-1.16348e-05
-2	0	-899.5	1.03423e-05	1.17387e-05	-1.09055e-05
-1	0	-899.5	1.18685e-05	1.26584e-05	-1.05513e-05
0	0	-899.5	1.10924e-05	1.16131e-05	-1.13505e-05
1	0	-899.5	1.12915e-05	1.23217e-05	-1.09456e-05
2	0	-899.5	1.12324e-05	1.20702e-05	-1.04971e-05
3	0	-899.5	1.0962e-05	1.17417e-05	-1.10344e-05
4	0	-899.5	1.11419e-05	1.21457e-05	-1.10052e-05
5	0	-899.5	1.36207e-05	1.16139e-05	-9.6283e-06
-5	0	-899	9.24592e-06	1.17944e-05	-1.09822e-05
-4	0	-899	1.50587e-05	1.15854e-05	-8.38232e-06
-3	0	-899	1.01271e-05	1.24857e-05	-1.13301e-05
-2	0	-899	1.05099e-05	1.19702e-05	-1.1022e-05
-1	0	-899	1.19189e-05	1.24946e-05	-1.10213e-05
0	0	-899	1.13172e-05	1.12112e-05	-1.15911e-05
1	0	-899	1.17858e-05	1.23776e-05	-1.09989e-05
2	0	-899	1.13357e-05	1.19907e-05	-1.031e-05
3	0	-899	1.21083e-05	1.16226e-05	-9.97836e-06
4	0	-899	1.08483e-05	1.24715e-05	-1.07861e-05
5	0	-899	1.33769e-05	1.18015e-05	-9.56331e-06
-5	0	-898.5	9.58693e-06	1.18974e-05	-1.06385e-05
-4	0	-898.5	1.43772e-05	1.14412e-05	-8.65502e-06
-3	0	-898.5	1.03219e-05	1.20783e-05	-1.1639e-05
-2	0	-898.5	1.04564e-05	1.24592e-05	-1.0658e-05
-1	0	-898.5	1.18553e-05	1.22222e-05	-1.09798e-05
0	0	-898.5	1.1107e-05	1.20114e-05	-1.19974e-05
1	0	-898.5	1.12647e-05	1.1815e-05	-1.1143e-05
2	0	-898.5	1.14272e-05	1.21371e-05	-1.11721e-05
3	0	-898.5	1.17846e-05	1.17807e-05	-1.01584e-05
4	0	-898.5	1.11649e-05	1.21722e-05	-1.12097e-05
5	0	-898.5	1.32065e-05	1.17457e-05	-9.77278e-06
-5	0	-898	9.74337e-06	1.14543e-05	-1.13888e-05
-4	0	-898	1.49454e-05	1.1875e-05	-9.20633e-06
-3	0	-898	1.02937e-05	1.17532e-05	-1.18186e-05
-2	0	-898	9.99708e-06	1.27874e-05	-1.0776e-05
-1	0	-898	1.16532e-05	1.21544e-05	-1.15045e-05
0	0	-898	1.01711e-05	1.19203e-05	-1.15758e-05
1	0	-898	1.06149e-05	1.156e-05	-1.05299e-05
2	0	-898	1.13703e-05	1.15872e-05	-1.04253e-05
3	0	-898	1.11733e-05	1.17596e-05	-1.07065e-05
4	0	-898	1.15133e-05	1.20903e-05	-1.13743e-05
5	0	-898	1.27914e-05	1.10745e-05	-9.73343e-06
-5	0	-897.5	9.64366e-06	1.12088e-05	-1.07332e-05
-4	0	-897.5	1.54209e-05	1.2048e-05	-8.61437e-06
-3	0	-897.5	1.09073e-05	1.19379e-05	-1.21113e-05
-2	0	-897.5	9.86666e-06	1.19294e-05	-1.0784e-05
-1	0	-897.5	1.14113e-05	1.26295e-05	-1.14747e-05
0	0	-897.5	1.04128e-05	1.19587e-05	-1.09563e-05
1	0	-897.5	1.14275e-05	1.18975e-05	-1.0636e-05
2	0	-897.5	1.03417e-05	1.16104e-05	-1.09013e-05
3	0	-897.5	1.18151e-05	1.19587e-05	-1.03792e-05
4	0	-897.5	1.11765e-05	1.18795e-05	-1.12755e-05
5	0	-897.5	1.32205e-05	1.12897e-05	-9.51094e-06
-5	0	-897	9.81591e-06	1.11886e-05	-1.0788e-05
-4	0	-897	1.54122e-05	1.16933e-05	-8.62526e-06
