X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-5	0	-900	2.98689e-06	1.60333e-05	1.0188e-06
-4	0	-900	4.37815e-06	1.58927e-05	1.17717e-06
-3	0	-900	4.58928e-06	1.51202e-05	1.88135e-06
-2	0	-900	5.68248e-06	1.60802e-05	1.77432e-06
-1	0	-900	5.26322e-06	1.52461e-05	1.07999e-06
0	0	-900	6.21172e-06	1.66771e-05	4.02029e-07
1	0	-900	5.44471e-06	1.58463e-05	-4.0001e-07
2	0	-900	5.04977e-06	1.57317e-05	3.65964e-07
3	0	-900	5.34694e-06	1.5606e-05	-2.71724e-07
4	0	-900	4.47569e-06	1.63222e-05	-3.84874e-07
5	0	-900	5.38419e-06	1.58463e-05	1.6208e-07
-5	0	-899.5	2.86725e-06	1.57991e-05	8.22988e-07
-4	0	-899.5	3.84267e-06	1.53976e-05	9.38685e-07
-3	0	-899.5	4.4794e-06	1.58933e-05	1.84387e-06
-2	0	-899.5	6.01113e-06	1.56327e-05	1.92956e-06
-1	0	-899.5	5.86722e-06	1.56204e-05	2.15303e-07
0	0	-899.5	6.52906e-06	1.62348e-05	-1.424e-07
1	0	-899.5	5.85161e-06	1.6265e-05	-2.21892e-07
2	0	-899.5	5.86061e-06	1.58227e-05	2.79986e-08
3	0	-899.5	5.28957e-06	1.59539e-05	-9.81841e-07
4	0	-899.5	4.65314e-06	1.6179e-05	-2.90939e-07
5	0	-899.5	6.42728e-06	1.61213e-05	-2.41769e-07
-5	0	-899	3.14828e-06	1.54937e-05	-3.60141e-07
-4	0	-899	3.47489e-06	1.5551e-05	1.28983e-06
-3	0	-899	4.82722e-06	1.64356e-05	1.45827e-06
-2	0	-899	4.99908e-06	1.50491e-05	1.75859e-06
-1	0	-899	5.33822e-06	1.66898e-05	6.55417e-07
0	0	-899	6.05676e-06	1.60508e-05	1.11339e-07
1	0	-899	6.0845e-06	1.68444e-05	-1.13623e-10
2	0	-899	5.21086e-06	1.57874e-05	3.88467e-07
3	0	-899	5.1065e-06	1.61201e-05	-9.43606e-07
4	0	-899	5.0173e-06	1.63815e-05	-8.12234e-07
5	0	-899	6.27435e-06	1.59773e-05	-2.28501e-07
-5	0	-898.5	4.0811e-06	1.58281e-05	6.45815e-08
-4	0	-898.5	3.89139e-06	1.48822e-05	7.57345e-07
-3	0	-898.5	5.19864e-06	1.57787e-05	1.05717e-06
-2	0	-898.5	5.18525e-06	1.60957e-05	1.606e-06
-1	0	-898.5	4.80734e-06	1.62352e-05	1.94229e-07
0	0	-898.5	6.42087e-06	1.59839e-05	4.49551e-07
1	0	-898.5	6.05144e-06	1.69033e-05	9.25063e-08
2	0	-898.5	5.73042e-06	1.59927e-05	-7.40585e-08
3	0	-898.5	4.96959e-06	1.61674e-05	-6.27464e-07
4	0	-898.5	4.32752e-06	1.629e-05	-8.72625e-07
5	0	-898.5	5.84852e-06	1.60095e-05	-4.75153e-07
-5	0	-898	3.29805e-06	1.59131e-05	-1.04359e-07
-4	0	-898	3.22596e-06	1.5257e-05	3.72864e-07
-3	0	-898	4.72498e-06	1.56353e-05	9.09148e-07
-2	0	-898	5.59898e-06	1.60687e-05	9.4183e-07
-1	0	-898	5.66172e-06	1.63587e-05	1.86498e-07
0	0	-898	6.40105e-06	1.64557e-05	3.66544e-07
1	0	-898	5.90836e-06	1.66362e-05	-7.17063e-08
2	0	-898	5.72578e-06	1.5632e-05	2.1944e-07
3	0	-898	4.86426e-06	1.59247e-05	-1.42433e-07
4	0	-898	4.59849e-06	1.67353e-05	-1.04006e-06
5	0	-898	5.60317e-06	1.64694e-05	-7.81858e-07
-5	0	-897.5	3.09967e-06	1.57109e-05	4.10842e-07
-4	0	-897.5	3.93186e-06	1.59628e-05	3.36767e-07
-3	0	-897.5	4.19157e-06	1.51109e-05	1.15575e-06
-2	0	-897.5	5.41574e-06	1.62182e-05	9.58251e-07
-1	0	-897.5	5.49834e-06	1.63751e-05	-1.70393e-07
0	0	-897.5	6.42483e-06	1.57608e-05	4.3496e-07
1	0	-897.5	5.127e-06	1.74389e-05	-9.03309e-08
2	0	-897.5	5.8308e-06	1.60974e-05	-3.04839e-07
3	0	-897.5	4.52548e-06	1.60011e-05	-2.51803e-07
4	0	-897.5	4.46671e-06	1.70576e-05	-7.11338e-07
5	0	-897.5	5.38664e-06	1.64955e-05	-2.27792e-07
-5	0	-897	3.30446e-06	1.56843e-05	7.23007e-07
-4	0	-897	3.68431e-06	1.57721e-05	7.80512e-07
-3	0	-897	4.28375e-06	1.50846e-05	8.3982e-07
-2	0	-897	5.2135e-06	1.62241e-05	1.40538e-06
-1	0	-897	5.16202e-06	1.65192e-05	-6.05897e-08
0	0	-897	5.97144e-06	1.62825e-05	-7.31081e-08
1	0	-897	5.59537e-06	1.65515e-05	-5.07272e-07
2	0	-897	5.28302e-06	1.66189e-05	1.55512e-07
3	0	-897	4.60791e-06	1.59184e-05	-7.29395e-07
4	0	-897	5.15212e-06	1.67592e-05	-3.99591e-07
5	0	-897	5.39068e-06	1.63144e-05	-1.1104e-07
-5	0	-896.5	3.24411e-06	1.60999e-05	2.3295e-08
-4	0	-896.5	4.15126e-06	1.60452e-05	5.27782e-07
-3	0	-896.5	3.92821e-06	1.5744e-05	1.08398e-06
-2	0	-896.5	5.59963e-06	1.5913e-05	9.84192e-07
-1	0	-896.5	5.77326e-06	1.64872e-05	-1.77526e-07
0	0	-896.5	6.04564e-06	1.61882e-05	-3.03062e-07
1	0	-896.5	5.90016e-06	1.59657e-05	-2.55824e-07
2	0	-896.5	5.00839e-06	1.63753e-05	-5.30041e-07
3	0	-896.5	4.87582e-06	1.61326e-05	-7.38508e-08
4	0	-896.5	5.08943e-06	1.66363e-05	-2.4652e-07
5	0	-896.5	5.73747e-06	1.60768e-05	-4.92257e-07
-5	0	-896	3.22289e-06	1.60296e-05	-1.19976e-07
-4	0	-896	3.8372e-06	1.61617e-05	8.57415e-07
-3	0	-896	4.70172e-06	1.56376e-05	9.57233e-07
-2	0	-896	5.56206e-06	1.63032e-05	8.43408e-07
-1	0	-896	5.60078e-06	1.63407e-05	2.57071e-09
0	0	-896	6.22093e-06	1.64436e-05	-8.41934e-09
1	0	-896	5.63584e-06	1.58895e-05	3.6565e-07
2	0	-896	5.02004e-06	1.62583e-05	-5.94063e-07
3	0	-896	5.09381e-06	1.62559e-05	-1.05234e-06
4	0	-896	5.11515e-06	1.65274e-05	-6.52757e-07
5	0	-896	5.53691e-06	1.59627e-05	-5.08225e-07
-5	0	-895.5	3.0817e-06	1.6212e-05	3.93013e-08
-4	0	-895.5	3.80252e-06	1.61412e-05	4.31375e-07
-3	0	-895.5	4.30727e-06	1.58427e-05	6.97922e-07
-2	0	-895.5	5.13626e-06	1.62092e-05	8.45804e-07
-1	0	-895.5	4.91232e-06	1.60533e-05	4.01767e-08
0	0	-895.5	5.80304e-06	1.65665e-05	-1.73116e-07
1	0	-895.5	5.59948e-06	1.5954e-05	1.78677e-07
2	0	-895.5	5.78433e-06	1.67011e-05	-5.91086e-07
3	0	-895.5	5.16886e-06	1.59562e-05	-1.25863e-06
4	0	-895.5	5.657e-06	1.64929e-05	-8.67349e-07
5	0	-895.5	5.58255e-06	1.54739e-05	-6.0133e-07
-5	0	-895	3.87648e-06	1.59506e-05	6.43666e-07
-4	0	-895	4.1279e-06	1.64638e-05	2.53884e-07
-3	0	-895	4.55787e-06	1.6048e-05	4.39071e-07
-2	0	-895	4.78108e-06	1.58395e-05	6.70687e-08
