X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-5	0	-900	1.48647e-05	1.02736e-05	-6.72085e-06
-4	0	-900	1.2365e-05	1.18219e-05	-6.93355e-06
-3	0	-900	1.46771e-05	1.11901e-05	-6.5128e-06
-2	0	-900	1.51751e-05	1.17638e-05	-6.8715e-06
-1	0	-900	1.62613e-05	1.06983e-05	-6.08877e-06
0	0	-900	1.27657e-05	1.09319e-05	-6.37682e-06
1	0	-900	1.29429e-05	1.05161e-05	-7.08075e-06
2	0	-900	1.36327e-05	1.31747e-05	-7.33806e-06
3	0	-900	1.16691e-05	1.11241e-05	-7.75987e-06
4	0	-900	1.09977e-05	1.09759e-05	-8.16973e-06
5	0	-900	1.51202e-05	1.1486e-05	-7.17831e-06
-5	0	-899.5	1.50833e-05	1.06688e-05	-6.75195e-06
-4	0	-899.5	1.23654e-05	1.16608e-05	-7.04566e-06
-3	0	-899.5	1.42013e-05	1.15003e-05	-6.76518e-06
-2	0	-899.5	1.58117e-05	1.22153e-05	-6.66885e-06
-1	0	-899.5	1.62392e-05	1.09769e-05	-6.15937e-06
0	0	-899.5	1.37231e-05	1.11752e-05	-6.59412e-06
1	0	-899.5	1.26611e-05	1.15089e-05	-7.21378e-06
2	0	-899.5	1.29876e-05	1.24394e-05	-7.72551e-06
3	0	-899.5	1.25535e-05	1.11895e-05	-8.45292e-06
4	0	-899.5	1.0614e-05	1.11775e-05	-8.63731e-06
5	0	-899.5	1.50024e-05	1.14035e-05	-7.02766e-06
-5	0	-899	1.53449e-05	1.08447e-05	-6.5122e-06
-4	0	-899	1.27261e-05	1.12624e-05	-6.55589e-06
-3	0	-899	1.50674e-05	1.16794e-05	-6.60768e-06
-2	0	-899	1.44207e-05	1.16109e-05	-7.398e-06
-1	0	-899	1.62414e-05	1.07544e-05	-5.9893e-06
0	0	-899	1.38566e-05	1.12279e-05	-5.98517e-06
1	0	-899	1.32562e-05	1.12336e-05	-6.78873e-06
