X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-5	0	-900	-2.41007e-06	1.68135e-05	5.7337e-06
-4	0	-900	-4.9383e-06	1.7584e-05	2.76252e-06
-3	0	-900	-4.15614e-06	1.81319e-05	2.64748e-06
-2	0	-900	-1.56316e-06	1.70524e-05	3.88882e-06
-1	0	-900	-3.39126e-06	1.70657e-05	2.82485e-06
0	0	-900	-2.60998e-06	1.66534e-05	2.52687e-06
1	0	-900	-3.47652e-06	1.72534e-05	2.52631e-06
2	0	-900	-1.57521e-06	1.76378e-05	3.60783e-06
3	0	-900	-2.92464e-06	1.7045e-05	1.03052e-06
4	0	-900	-2.53564e-06	1.76982e-05	5.0601e-07
5	0	-900	-2.85015e-07	1.76745e-05	-5.74907e-07
-5	0	-899.5	-3.06456e-06	1.71908e-05	5.53945e-06
-4	0	-899.5	-5.05816e-06	1.73729e-05	2.58132e-06
-3	0	-899.5	-4.51442e-06	1.76927e-05	3.37441e-06
-2	0	-899.5	-1.47503e-06	1.75975e-05	3.7764e-06
-1	0	-899.5	-3.78018e-06	1.69602e-05	2.95442e-06
0	0	-899.5	-1.752e-06	1.7143e-05	3.07198e-06
1	0	-899.5	-3.59882e-06	1.77249e-05	2.29452e-06
2	0	-899.5	-1.46292e-06	1.77053e-05	3.20682e-06
3	0	-899.5	-3.9629e-06	1.72734e-05	7.92221e-07
4	0	-899.5	-2.71734e-06	1.74814e-05	7.17649e-07
5	0	-899.5	-5.50472e-07	1.77216e-05	-5.67468e-07
-5	0	-899	-3.07453e-06	1.68646e-05	4.847e-06
-4	0	-899	-5.48286e-06	1.7479e-05	3.10429e-06
-3	0	-899	-4.73069e-06	1.74498e-05	3.80309e-06
-2	0	-899	-2.3504e-06	1.72803e-05	3.73133e-06
-1	0	-899	-2.96606e-06	1.71046e-05	2.65806e-06
0	0	-899	-1.93034e-06	1.65857e-05	3.10037e-06
1	0	-899	-3.50228e-06	1.80004e-05	1.91723e-06
2	0	-899	-4.52634e-07	1.70312e-05	2.81421e-06
3	0	-899	-3.39936e-06	1.7508e-05	8.57875e-07
4	0	-899	-2.71399e-06	1.72115e-05	6.81071e-07
5	0	-899	-1.40709e-06	1.77066e-05	-1.13023e-06
-5	0	-898.5	-2.81083e-06	1.67655e-05	5.65597e-06
-4	0	-898.5	-4.90086e-06	1.72265e-05	2.85047e-06
-3	0	-898.5	-4.19968e-06	1.73792e-05	3.02735e-06
-2	0	-898.5	-1.52752e-06	1.71929e-05	3.83123e-06
-1	0	-898.5	-3.38492e-06	1.65213e-05	2.66874e-06
0	0	-898.5	-2.3018e-06	1.71613e-05	3.52787e-06
1	0	-898.5	-3.29428e-06	1.74141e-05	1.80563e-06
2	0	-898.5	-2.59212e-07	1.74215e-05	2.86762e-06
3	0	-898.5	-3.35994e-06	1.75164e-05	1.07852e-06
4	0	-898.5	-2.52221e-06	1.72502e-05	1.46163e-06
5	0	-898.5	-1.2388e-06	1.74251e-05	-1.11655e-06
-5	0	-898	-2.82621e-06	1.68156e-05	5.74254e-06
-4	0	-898	-4.97131e-06	1.76193e-05	2.7723e-06
-3	0	-898	-4.60057e-06	1.76777e-05	2.86527e-06
-2	0	-898	-1.58088e-06	1.67126e-05	4.6224e-06
-1	0	-898	-3.42615e-06	1.68903e-05	3.08144e-06
0	0	-898	-1.8465e-06	1.68819e-05	3.28275e-06
1	0	-898	-3.20466e-06	1.73966e-05	1.61172e-06
2	0	-898	-7.99668e-07	1.70808e-05	2.37538e-06
3	0	-898	-3.69113e-06	1.77506e-05	9.08396e-07
4	0	-898	-2.60676e-06	1.73618e-05	1.36191e-06
5	0	-898	-1.0188e-06	1.74605e-05	-7.96875e-07
-5	0	-897.5	-3.16609e-06	1.68127e-05	5.31396e-06
-4	0	-897.5	-4.86631e-06	1.74085e-05	2.76053e-06
-3	0	-897.5	-4.902e-06	1.76395e-05	2.99852e-06
-2	0	-897.5	-1.58024e-06	1.71844e-05	4.22967e-06
-1	0	-897.5	-3.35761e-06	1.70693e-05	3.03583e-06
0	0	-897.5	-1.75951e-06	1.75121e-05	3.05855e-06
1	0	-897.5	-3.5215e-06	1.78304e-05	1.43339e-06
2	0	-897.5	-7.86225e-07	1.74738e-05	2.18086e-06
3	0	-897.5	-3.22341e-06	1.76983e-05	8.63622e-07
4	0	-897.5	-2.81046e-06	1.71799e-05	4.00443e-07
5	0	-897.5	-9.70101e-07	1.76157e-05	-1.21523e-06
-5	0	-897	-3.23316e-06	1.70025e-05	5.06097e-06
-4	0	-897	-5.18841e-06	1.70541e-05	2.95856e-06
-3	0	-897	-5.4406e-06	1.79158e-05	3.36257e-06
-2	0	-897	-1.67263e-06	1.71575e-05	3.59536e-06
-1	0	-897	-3.20777e-06	1.69056e-05	2.84616e-06
0	0	-897	-2.4598e-06	1.70544e-05	2.99985e-06
1	0	-897	-3.4155e-06	1.73669e-05	1.37312e-06
2	0	-897	-1.05258e-06	1.69465e-05	1.87841e-06
3	0	-897	-3.3287e-06	1.72028e-05	4.19108e-07
4	0	-897	-3.11414e-06	1.70864e-05	9.68865e-07
5	0	-897	-5.22482e-07	1.73702e-05	-4.52707e-07
-5	0	-896.5	-3.64142e-06	1.72451e-05	4.31739e-06
-4	0	-896.5	-4.91332e-06	1.74531e-05	2.81473e-06
-3	0	-896.5	-5.20777e-06	1.77012e-05	2.87182e-06
-2	0	-896.5	-2.15373e-06	1.75651e-05	4.2414e-06
-1	0	-896.5	-3.50862e-06	1.69111e-05	2.67004e-06
0	0	-896.5	-2.47944e-06	1.73798e-05	2.62322e-06
1	0	-896.5	-3.6552e-06	1.75492e-05	2.44445e-06
2	0	-896.5	-6.43331e-07	1.61e-05	2.39478e-06
3	0	-896.5	-3.65473e-06	1.72848e-05	6.34775e-07
4	0	-896.5	-2.37026e-06	1.66961e-05	6.14808e-07
5	0	-896.5	-8.30398e-07	1.7203e-05	-1.07476e-06
-5	0	-896	-3.20611e-06	1.74735e-05	3.71288e-06
-4	0	-896	-5.07648e-06	1.72501e-05	2.53233e-06
-3	0	-896	-5.34506e-06	1.84309e-05	2.72923e-06
-2	0	-896	-2.80159e-06	1.67758e-05	3.41828e-06
-1	0	-896	-3.86042e-06	1.69667e-05	3.10274e-06
0	0	-896	-2.27139e-06	1.69377e-05	2.59306e-06
1	0	-896	-3.34272e-06	1.73853e-05	2.32558e-06
2	0	-896	-8.67081e-07	1.62846e-05	2.85911e-06
3	0	-896	-3.55318e-06	1.71297e-05	5.16482e-07
4	0	-896	-3.40578e-06	1.71211e-05	7.45711e-07
5	0	-896	-7.33468e-07	1.75279e-05	-6.14669e-07
-5	0	-895.5	-2.92904e-06	1.7122e-05	3.99409e-06
-4	0	-895.5	-5.25886e-06	1.66171e-05	2.13743e-06
-3	0	-895.5	-5.36241e-06	1.79267e-05	3.46344e-06
-2	0	-895.5	-2.23102e-06	1.69732e-05	3.07073e-06
-1	0	-895.5	-3.44669e-06	1.69489e-05	3.12058e-06
0	0	-895.5	-2.60583e-06	1.66618e-05	2.71507e-06
1	0	-895.5	-4.19651e-06	1.68782e-05	2.09849e-06
2	0	-895.5	-1.31197e-06	1.62732e-05	2.59659e-06
3	0	-895.5	-2.82552e-06	1.66582e-05	7.37096e-07
4	0	-895.5	-3.48601e-06	1.7229e-05	9.31683e-07
5	0	-895.5	-6.61978e-07	1.81718e-05	-1.00887e-06
-5	0	-895	-3.00021e-06	1.73306e-05	4.28289e-06
-4	0	-895	-5.8227e-06	1.66413e-05	2.00429e-06
-3	0	-895	-4.96008e-06	1.8065e-05	3.73882e-06
-2	0	-895	-2.09823e-06	1.71101e-05	2.61607e-06
-1	0	-895	-3.48892e-06	1.7564e-05	2.78325e-06
0	0	-895	-2.43698e-06	1.73179e-05	2.59279e-06
1	0	-895	-3.71987e-06	1.73212e-05	2.38493e-06
2	0	-895	-1.52366e-06	1.58686e-05	2.41283e-06
3	0	-895	-3.47767e-06	1.65091e-05	9.96744e-07
4	0	-895	-2.29479e-06	1.78451e-05	9.17973e-07
5	0	-895	-8.50579e-07	1.84184e-05	-7.54975e-07
-5	0	-894.5	-3.56521e-06	1.73328e-05	3.8928e-06
-4	0	-894.5	-5.64019e-06	1.63831e-05	2.42395e-06
-3	0	-894.5	-4.83648e-06	1.78304e-05	3.78396e-06
-2	0	-894.5	-2.65439e-06	1.7277e-05	3.15091e-06
-1	0	-894.5	-3.79736e-06	1.7631e-05	2.88541e-06
0	0	-894.5	-2.19644e-06	1.73359e-05	2.34569e-06
1	0	-894.5	-4.2384e-06	1.71037e-05	2.3257e-06
2	0	-894.5	-1.67316e-06	1.64461e-05	2.04259e-06
3	0	-894.5	-3.39964e-06	1.70218e-05	1.33924e-06
4	0	-894.5	-2.4314e-06	1.76195e-05	1.23477e-06
5	0	-894.5	-6.86415e-07	1.76242e-05	-8.66788e-07
-5	0	-894	-3.49723e-06	1.70694e-05	4.10704e-06
-4	0	-894	-5.80074e-06	1.69665e-05	2.35659e-06
-3	0	-894	-4.86297e-06	1.78621e-05	3.16832e-06
-2	0	-894	-2.18269e-06	1.69411e-05	3.20993e-06
-1	0	-894	-4.1013e-06	1.80152e-05	2.77705e-06
0	0	-894	-1.73713e-06	1.70076e-05	2.20796e-06
1	0	-894	-4.63525e-06	1.67841e-05	1.60717e-06
2	0	-894	-1.61099e-06	1.57248e-05	2.24203e-06
3	0	-894	-3.00979e-06	1.74551e-05	9.84746e-07
