X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-5	0	-900	-2.8867e-06	1.63843e-05	3.53797e-06
-4	0	-900	-2.11861e-06	1.66334e-05	4.19295e-06
-3	0	-900	-2.14559e-06	1.7133e-05	2.09902e-06
-2	0	-900	-8.65752e-07	1.52781e-05	4.23484e-06
-1	0	-900	-2.13878e-06	1.57253e-05	2.93119e-06
0	0	-900	-1.06761e-06	1.49415e-05	3.64503e-06
1	0	-900	-1.40969e-06	1.50347e-05	3.59803e-06
2	0	-900	-2.34155e-06	1.57119e-05	4.67219e-06
3	0	-900	-4.4524e-07	1.47738e-05	3.36612e-06
4	0	-900	-9.87503e-07	1.52364e-05	1.99461e-06
5	0	-900	-8.41187e-07	1.52166e-05	2.77335e-06
-5	0	-899.5	-3.62171e-06	1.60614e-05	3.05813e-06
-4	0	-899.5	-1.93029e-06	1.67561e-05	3.27811e-06
-3	0	-899.5	-2.93639e-06	1.68258e-05	1.91085e-06
-2	0	-899.5	-1.39106e-06	1.59746e-05	3.58899e-06
-1	0	-899.5	-1.408e-06	1.54441e-05	2.59182e-06
0	0	-899.5	4.79229e-08	1.54691e-05	3.51999e-06
1	0	-899.5	-1.40819e-06	1.56876e-05	3.57048e-06
2	0	-899.5	-2.06407e-06	1.56325e-05	5.10543e-06
3	0	-899.5	-5.19267e-07	1.58435e-05	3.57883e-06
4	0	-899.5	-1.81104e-06	1.58195e-05	1.68339e-06
5	0	-899.5	-1.45881e-06	1.49929e-05	1.73798e-06
-5	0	-899	-3.20473e-06	1.6683e-05	2.77789e-06
-4	0	-899	-2.59277e-06	1.67737e-05	3.29962e-06
-3	0	-899	-2.28993e-06	1.64072e-05	2.08996e-06
-2	0	-899	-1.2911e-06	1.59539e-05	3.7531e-06
-1	0	-899	-1.15357e-06	1.59248e-05	1.95209e-06
0	0	-899	3.31282e-07	1.52191e-05	3.78749e-06
1	0	-899	-1.60956e-06	1.62557e-05	3.77216e-06
2	0	-899	-2.411e-06	1.5963e-05	4.82106e-06
3	0	-899	-8.87687e-08	1.62676e-05	3.49145e-06
4	0	-899	-1.8284e-06	1.50891e-05	2.11173e-06
5	0	-899	-7.06247e-07	1.55408e-05	1.95397e-06
-5	0	-898.5	-2.79603e-06	1.64484e-05	3.01304e-06
-4	0	-898.5	-1.92285e-06	1.70319e-05	3.72226e-06
-3	0	-898.5	-2.30142e-06	1.64805e-05	2.36154e-06
-2	0	-898.5	-1.06486e-06	1.63992e-05	2.99354e-06
-1	0	-898.5	-2.01486e-06	1.56462e-05	2.46113e-06
0	0	-898.5	1.32106e-07	1.56388e-05	3.66496e-06
1	0	-898.5	-1.19702e-06	1.63349e-05	2.85868e-06
2	0	-898.5	-2.30372e-06	1.61915e-05	4.00581e-06
3	0	-898.5	-7.23001e-08	1.63967e-05	3.41079e-06
4	0	-898.5	-1.74785e-06	1.57459e-05	1.67968e-06
5	0	-898.5	-1.13418e-06	1.57518e-05	1.53635e-06
-5	0	-898	-2.50354e-06	1.66509e-05	2.84514e-06
-4	0	-898	-1.64488e-06	1.69257e-05	3.63392e-06
-3	0	-898	-2.3041e-06	1.6627e-05	2.49416e-06
-2	0	-898	-1.4164e-06	1.702e-05	3.23148e-06
-1	0	-898	-1.9566e-06	1.52033e-05	2.29419e-06
0	0	-898	1.80134e-07	1.47218e-05	3.97151e-06
1	0	-898	-6.62182e-07	1.5582e-05	2.70953e-06
2	0	-898	-1.39572e-06	1.62502e-05	4.00973e-06
3	0	-898	-6.04605e-08	1.56347e-05	2.67455e-06
4	0	-898	-1.85242e-06	1.53678e-05	1.49892e-06
5	0	-898	-1.39214e-06	1.51335e-05	1.8296e-06
-5	0	-897.5	-2.84887e-06	1.64574e-05	3.37001e-06
-4	0	-897.5	-1.82282e-06	1.73334e-05	3.67866e-06
-3	0	-897.5	-1.96212e-06	1.68236e-05	2.89865e-06
-2	0	-897.5	-1.10198e-06	1.64133e-05	3.43736e-06
-1	0	-897.5	-1.90711e-06	1.62267e-05	2.64703e-06
0	0	-897.5	7.25582e-07	1.50478e-05	4.18721e-06
1	0	-897.5	-7.58101e-07	1.63232e-05	2.4276e-06
2	0	-897.5	-1.87292e-06	1.63264e-05	4.06406e-06
3	0	-897.5	-3.49536e-07	1.5974e-05	2.46168e-06
4	0	-897.5	-1.54639e-06	1.57752e-05	1.76059e-06
5	0	-897.5	-1.24076e-06	1.5345e-05	1.52251e-06
-5	0	-897	-2.6423e-06	1.62579e-05	3.07024e-06
-4	0	-897	-2.3634e-06	1.67411e-05	2.96827e-06
-3	0	-897	-1.54464e-06	1.66797e-05	2.06329e-06
-2	0	-897	-1.00128e-06	1.63113e-05	3.78137e-06
-1	0	-897	-1.65913e-06	1.58449e-05	2.37396e-06
0	0	-897	3.71396e-07	1.46514e-05	3.87561e-06
1	0	-897	-8.47371e-07	1.65632e-05	1.94785e-06
2	0	-897	-1.68726e-06	1.56259e-05	4.05181e-06
3	0	-897	2.01097e-07	1.62555e-05	2.53019e-06
4	0	-897	-2.01008e-06	1.57745e-05	1.31711e-06
5	0	-897	-1.12293e-06	1.52155e-05	1.77424e-06
-5	0	-896.5	-3.04564e-06	1.65976e-05	2.07385e-06
-4	0	-896.5	-1.80361e-06	1.70347e-05	3.50548e-06
-3	0	-896.5	-2.34962e-06	1.66152e-05	1.61629e-06
-2	0	-896.5	-1.56008e-06	1.63467e-05	3.44236e-06
-1	0	-896.5	-9.35708e-07	1.63697e-05	2.20169e-06
0	0	-896.5	4.59202e-07	1.50821e-05	3.47286e-06
1	0	-896.5	-1.07014e-06	1.58519e-05	2.80333e-06
2	0	-896.5	-1.90136e-06	1.61218e-05	4.23689e-06
3	0	-896.5	1.00869e-07	1.63851e-05	3.1871e-06
4	0	-896.5	-1.51085e-06	1.54964e-05	1.52762e-06
5	0	-896.5	-9.11519e-07	1.54613e-05	1.64897e-06
-5	0	-896	-2.96215e-06	1.67327e-05	2.89504e-06
-4	0	-896	-2.42042e-06	1.70898e-05	3.208e-06
-3	0	-896	-2.1311e-06	1.7301e-05	1.94654e-06
-2	0	-896	-1.28623e-06	1.61537e-05	3.71688e-06
-1	0	-896	-1.59966e-06	1.65539e-05	2.66002e-06
0	0	-896	2.92147e-08	1.52461e-05	3.29403e-06
1	0	-896	-3.9692e-07	1.55819e-05	2.21252e-06
2	0	-896	-1.47883e-06	1.54712e-05	4.50886e-06
3	0	-896	5.04164e-08	1.61796e-05	3.08928e-06
4	0	-896	-1.29315e-06	1.59776e-05	1.60223e-06
5	0	-896	-8.17215e-07	1.61909e-05	1.66755e-06
-5	0	-895.5	-2.38567e-06	1.66501e-05	2.34843e-06
-4	0	-895.5	-1.62844e-06	1.69411e-05	3.14986e-06
-3	0	-895.5	-2.17491e-06	1.68082e-05	2.04157e-06
-2	0	-895.5	-1.0892e-06	1.63524e-05	3.66276e-06
-1	0	-895.5	-1.72925e-06	1.68329e-05	2.58301e-06
0	0	-895.5	1.74038e-07	1.46594e-05	2.9595e-06
1	0	-895.5	-1.06547e-06	1.58338e-05	2.51376e-06
2	0	-895.5	-1.31843e-06	1.61657e-05	3.69558e-06
3	0	-895.5	2.44454e-07	1.62943e-05	2.95365e-06
4	0	-895.5	-1.41223e-06	1.59064e-05	1.83359e-06
5	0	-895.5	-9.35402e-07	1.58833e-05	1.15689e-06
-5	0	-895	-2.57918e-06	1.67651e-05	2.6776e-06
-4	0	-895	-1.91036e-06	1.62494e-05	2.55137e-06
-3	0	-895	-1.77746e-06	1.59944e-05	1.89983e-06
-2	0	-895	-1.21716e-06	1.65222e-05	3.19785e-06
-1	0	-895	-1.60204e-06	1.57601e-05	3.11985e-06
0	0	-895	1.49593e-07	1.49123e-05	3.10267e-06
1	0	-895	-7.80783e-07	1.61737e-05	2.583e-06
2	0	-895	-2.23581e-06	1.59684e-05	3.69031e-06
3	0	-895	1.55672e-07	1.56173e-05	2.8913e-06
4	0	-895	-2.06935e-06	1.59677e-05	1.58692e-06
5	0	-895	-9.85413e-07	1.516e-05	1.77379e-06
-5	0	-894.5	-3.01089e-06	1.59531e-05	2.92632e-06
-4	0	-894.5	-2.65346e-06	1.63722e-05	2.82711e-06
-3	0	-894.5	-2.21355e-06	1.61677e-05	2.38769e-06
-2	0	-894.5	-9.75528e-07	1.61912e-05	2.66094e-06
-1	0	-894.5	-1.22944e-06	1.61916e-05	2.74388e-06
0	0	-894.5	3.21169e-07	1.48419e-05	3.27423e-06
1	0	-894.5	-1.18383e-06	1.62497e-05	3.09937e-06
2	0	-894.5	-2.50783e-06	1.51218e-05	3.91485e-06
3	0	-894.5	1.84002e-08	1.57315e-05	3.0598e-06
4	0	-894.5	-2.527e-06	1.58305e-05	1.60387e-06
5	0	-894.5	-1.13497e-06	1.53468e-05	1.08517e-06
-5	0	-894	-2.44307e-06	1.66391e-05	2.97714e-06
-4	0	-894	-1.81045e-06	1.67592e-05	3.20434e-06
-3	0	-894	-2.29633e-06	1.62309e-05	1.90255e-06
-2	0	-894	-8.93648e-07	1.60977e-05	2.85888e-06
-1	0	-894	-1.48364e-06	1.57958e-05	2.65649e-06
0	0	-894	4.77464e-07	1.52136e-05	2.81463e-06
1	0	-894	-1.31747e-06	1.6074e-05	2.42095e-06
2	0	-894	-2.54837e-06	1.54392e-05	3.60613e-06
3	0	-894	-4.34598e-07	1.58398e-05	3.03432e-06
4	0	-894	-2.51502e-06	1.54465e-05	5.24049e-07
