X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-5	0	-900	6.47504e-06	1.5465e-05	-5.92356e-07
-4	0	-900	8.86831e-06	1.54275e-05	-6.37566e-07
-3	0	-900	8.48604e-06	1.4883e-05	-6.39105e-07
-2	0	-900	6.45836e-06	1.49584e-05	-2.19631e-06
-1	0	-900	7.58194e-06	1.47419e-05	-7.47364e-07
0	0	-900	7.17283e-06	1.44869e-05	-2.22102e-06
1	0	-900	6.46332e-06	1.53448e-05	-1.29928e-06
2	0	-900	7.64738e-06	1.39776e-05	-7.36648e-07
3	0	-900	6.51787e-06	1.54642e-05	-4.79494e-07
4	0	-900	6.18689e-06	1.47469e-05	-1.28261e-06
5	0	-900	7.90383e-06	1.34508e-05	-3.71621e-07
-5	0	-899.5	5.90241e-06	1.4979e-05	-1.81712e-07
-4	0	-899.5	8.54956e-06	1.4836e-05	-7.49782e-07
-3	0	-899.5	7.9259e-06	1.48304e-05	1.00889e-07
-2	0	-899.5	6.73381e-06	1.45655e-05	-1.88643e-06
-1	0	-899.5	7.49544e-06	1.45454e-05	-6.90554e-07
0	0	-899.5	7.22801e-06	1.39131e-05	-2.21356e-06
1	0	-899.5	6.33198e-06	1.45337e-05	-1.8721e-06
2	0	-899.5	6.90237e-06	1.45051e-05	-6.49131e-07
3	0	-899.5	6.71618e-06	1.55086e-05	-1.12789e-06
4	0	-899.5	6.18534e-06	1.44693e-05	-1.11384e-06
5	0	-899.5	8.18674e-06	1.39435e-05	2.32327e-07
-5	0	-899	6.60994e-06	1.48388e-05	-4.06943e-07
-4	0	-899	7.40672e-06	1.48012e-05	-1.36722e-07
-3	0	-899	8.14489e-06	1.45137e-05	4.68849e-07
-2	0	-899	6.20038e-06	1.50786e-05	-1.54925e-06
-1	0	-899	7.92312e-06	1.51698e-05	-6.85457e-07
0	0	-899	7.07669e-06	1.3752e-05	-1.97114e-06
1	0	-899	6.95416e-06	1.44722e-05	-1.54507e-06
2	0	-899	7.4312e-06	1.40916e-05	-6.21829e-07
3	0	-899	6.79355e-06	1.51463e-05	-5.72682e-07
4	0	-899	6.45681e-06	1.43325e-05	-8.89464e-07
5	0	-899	8.05591e-06	1.40342e-05	5.54883e-07
-5	0	-898.5	6.45622e-06	1.42617e-05	-9.27228e-08
-4	0	-898.5	8.10352e-06	1.5375e-05	-2.10508e-07
-3	0	-898.5	7.93444e-06	1.53549e-05	2.14829e-07
-2	0	-898.5	6.50202e-06	1.49936e-05	-1.82978e-06
-1	0	-898.5	7.6324e-06	1.48414e-05	-1.61521e-06
0	0	-898.5	7.02593e-06	1.3673e-05	-1.2459e-06
1	0	-898.5	7.08278e-06	1.53655e-05	-1.63523e-06
2	0	-898.5	7.39104e-06	1.47074e-05	-6.4739e-07
3	0	-898.5	7.36717e-06	1.47914e-05	-5.09074e-07
4	0	-898.5	6.06803e-06	1.39005e-05	-8.38678e-07
5	0	-898.5	8.19874e-06	1.4171e-05	3.57889e-07
-5	0	-898	6.6183e-06	1.48886e-05	-4.92729e-07
-4	0	-898	8.17444e-06	1.56616e-05	-3.04669e-07
-3	0	-898	8.02668e-06	1.51763e-05	7.72907e-07
-2	0	-898	6.64367e-06	1.46533e-05	-2.51854e-06
-1	0	-898	7.47409e-06	1.45396e-05	-1.65457e-06
0	0	-898	7.34428e-06	1.36991e-05	-1.0583e-06
1	0	-898	6.60986e-06	1.47822e-05	-1.06796e-06
2	0	-898	7.27333e-06	1.43701e-05	-1.96243e-07
3	0	-898	7.31061e-06	1.50025e-05	-9.40651e-07
4	0	-898	6.56658e-06	1.53167e-05	-4.57061e-07
5	0	-898	8.06448e-06	1.43174e-05	-8.62653e-10
-5	0	-897.5	6.53889e-06	1.49494e-05	-6.58358e-07
-4	0	-897.5	7.68371e-06	1.5334e-05	-2.60692e-07
-3	0	-897.5	7.75191e-06	1.49737e-05	7.89235e-08
-2	0	-897.5	6.83099e-06	1.46442e-05	-2.35241e-06
-1	0	-897.5	7.46936e-06	1.45158e-05	-1.41366e-06
0	0	-897.5	6.81933e-06	1.44928e-05	-1.35783e-06
1	0	-897.5	6.27529e-06	1.4944e-05	-8.19455e-07
2	0	-897.5	7.28584e-06	1.38778e-05	-4.55172e-07
3	0	-897.5	7.59954e-06	1.4748e-05	-8.63131e-07
4	0	-897.5	6.79102e-06	1.4894e-05	-6.71684e-07
5	0	-897.5	8.55721e-06	1.43942e-05	2.23839e-07
-5	0	-897	7.36015e-06	1.53107e-05	-5.94576e-07
-4	0	-897	8.24723e-06	1.5e-05	-5.75686e-07
-3	0	-897	7.50602e-06	1.52048e-05	-6.20103e-07
-2	0	-897	5.88372e-06	1.51189e-05	-1.90566e-06
-1	0	-897	7.72729e-06	1.48033e-05	-1.79993e-06
0	0	-897	6.82225e-06	1.46984e-05	-1.28392e-06
1	0	-897	6.32295e-06	1.50285e-05	-7.40548e-07
2	0	-897	6.56777e-06	1.37959e-05	-1.02107e-06
3	0	-897	7.26707e-06	1.48913e-05	-1.56463e-06
4	0	-897	6.64653e-06	1.48003e-05	-4.48896e-08
5	0	-897	8.1173e-06	1.42768e-05	-3.6706e-07
-5	0	-896.5	6.103e-06	1.50162e-05	-1.00884e-06
-4	0	-896.5	7.76361e-06	1.50267e-05	1.51646e-07
-3	0	-896.5	7.71455e-06	1.5167e-05	-1.46582e-07
-2	0	-896.5	6.40573e-06	1.50104e-05	-2.04395e-06
-1	0	-896.5	8.33478e-06	1.47361e-05	-1.45541e-06
0	0	-896.5	7.23143e-06	1.38688e-05	-1.31516e-06
1	0	-896.5	6.66957e-06	1.48762e-05	-1.14451e-06
2	0	-896.5	6.41302e-06	1.43027e-05	-1.28613e-06
3	0	-896.5	6.89678e-06	1.49143e-05	-1.20007e-06
4	0	-896.5	6.76176e-06	1.51145e-05	-3.94164e-07
5	0	-896.5	8.25897e-06	1.39602e-05	-4.33897e-07
-5	0	-896	6.18296e-06	1.61182e-05	-1.49455e-06
-4	0	-896	8.35802e-06	1.44228e-05	-2.06964e-07
-3	0	-896	8.31227e-06	1.49998e-05	-2.15808e-08
-2	0	-896	6.11525e-06	1.5234e-05	-1.6958e-06
-1	0	-896	7.47006e-06	1.44897e-05	-1.95626e-06
0	0	-896	7.91454e-06	1.39603e-05	-1.32531e-06
1	0	-896	6.46863e-06	1.49734e-05	-1.07154e-06
2	0	-896	6.11151e-06	1.43878e-05	-7.90625e-07
3	0	-896	6.96744e-06	1.51898e-05	-1.39323e-06
4	0	-896	6.59938e-06	1.4443e-05	-1.03721e-06
5	0	-896	8.16086e-06	1.4192e-05	-1.53827e-07
-5	0	-895.5	6.27351e-06	1.59128e-05	-1.39547e-06
-4	0	-895.5	7.83935e-06	1.51814e-05	-1.24209e-06
-3	0	-895.5	7.93965e-06	1.54304e-05	-6.34187e-07
-2	0	-895.5	6.28773e-06	1.44719e-05	-1.85772e-06
-1	0	-895.5	7.63191e-06	1.51231e-05	-1.54596e-06
0	0	-895.5	7.06685e-06	1.41239e-05	-1.98151e-06
1	0	-895.5	6.96585e-06	1.46981e-05	-1.48615e-06
2	0	-895.5	6.88772e-06	1.42439e-05	-1.06058e-06
3	0	-895.5	6.73288e-06	1.46213e-05	-1.12982e-06
4	0	-895.5	6.34037e-06	1.47042e-05	-4.08778e-07
5	0	-895.5	8.07894e-06	1.43941e-05	-2.07713e-07
-5	0	-895	6.38382e-06	1.58541e-05	-1.45615e-06
-4	0	-895	7.77845e-06	1.54307e-05	-6.22446e-07
-3	0	-895	7.75904e-06	1.52105e-05	-1.13749e-06
-2	0	-895	6.66087e-06	1.48962e-05	-1.95347e-06
-1	0	-895	7.45337e-06	1.51196e-05	-1.20908e-06
0	0	-895	6.49111e-06	1.43549e-05	-1.88022e-06
1	0	-895	6.31753e-06	1.39914e-05	-1.34304e-06
2	0	-895	6.58799e-06	1.42091e-05	-9.804e-07
3	0	-895	6.7571e-06	1.46483e-05	-1.11213e-06
4	0	-895	6.27703e-06	1.42554e-05	-7.89043e-07
5	0	-895	8.56948e-06	1.40836e-05	-6.25954e-07
-5	0	-894.5	6.80954e-06	1.61618e-05	-1.3448e-06
-4	0	-894.5	7.60664e-06	1.46422e-05	-5.52955e-07
-3	0	-894.5	7.34919e-06	1.44161e-05	-5.70073e-07
-2	0	-894.5	6.68096e-06	1.56139e-05	-1.53014e-06
-1	0	-894.5	7.33175e-06	1.50168e-05	-1.94921e-06
0	0	-894.5	7.18667e-06	1.45838e-05	-1.74948e-06
1	0	-894.5	6.61176e-06	1.46012e-05	-2.38934e-06
2	0	-894.5	6.648e-06	1.39158e-05	-1.13863e-06
3	0	-894.5	6.85808e-06	1.44577e-05	-7.95065e-07
4	0	-894.5	6.13442e-06	1.45813e-05	-1.08854e-06
5	0	-894.5	8.14307e-06	1.42534e-05	-6.97688e-07
-5	0	-894	6.52396e-06	1.62235e-05	-1.56111e-06
-4	0	-894	7.66756e-06	1.49005e-05	-8.17014e-07
-3	0	-894	7.20758e-06	1.52751e-05	-1.29756e-06
-2	0	-894	6.90535e-06	1.55152e-05	-1.65936e-06
-1	0	-894	7.04038e-06	1.46037e-05	-2.18618e-06
0	0	-894	6.72391e-06	1.41209e-05	-1.4786e-06
1	0	-894	6.88055e-06	1.3901e-05	-1.44209e-06
2	0	-894	7.08605e-06	1.46774e-05	-1.36135e-06
3	0	-894	6.78133e-06	1.48764e-05	-1.64149e-06
4	0	-894	6.03703e-06	1.46858e-05	-1.4211e-06
5	0	-894	8.26703e-06	1.41798e-05	-7.13262e-07
-5	0	-893.5	6.06913e-06	1.56871e-05	-1.71986e-06
-4	0	-893.5	8.33483e-06	1.51373e-05	-1.0725e-06
-3	0	-893.5	6.41884e-06	1.5181e-05	-7.08823e-07
-2	0	-893.5	7.28815e-06	1.47296e-05	-1.82472e-06
-1	0	-893.5	7.47257e-06	1.45158e-05	-2.20503e-06
0	0	-893.5	6.50374e-06	1.38139e-05	-1.3484e-06
1	0	-893.5	6.684e-06	1.38284e-05	-1.30409e-06
2	0	-893.5	6.73608e-06	1.45661e-05	-1.09187e-06
3	0	-893.5	7.23772e-06	1.48328e-05	-1.27943e-06
4	0	-893.5	6.26367e-06	1.53835e-05	-1.19079e-06
5	0	-893.5	8.23077e-06	1.42623e-05	-4.47197e-07
-5	0	-893	5.86724e-06	1.55697e-05	-2.12059e-06
-4	0	-893	7.94582e-06	1.52596e-05	-1.67238e-06
-3	0	-893	6.78918e-06	1.53397e-05	-8.28821e-07
-2	0	-893	6.83577e-06	1.53679e-05	-1.93303e-06
-1	0	-893	7.41924e-06	1.48762e-05	-1.72471e-06
0	0	-893	6.56557e-06	1.36231e-05	-1.13054e-06
1	0	-893	5.94539e-06	1.39135e-05	-8.61763e-07
2	0	-893	7.39497e-06	1.40278e-05	-9.41187e-07
3	0	-893	7.95049e-06	1.42561e-05	-4.13992e-07
4	0	-893	6.83353e-06	1.5122e-05	-1.34985e-06
5	0	-893	8.61795e-06	1.42039e-05	-5.14277e-07
-5	0	-892.5	6.18759e-06	1.57135e-05	-2.07617e-06
-4	0	-892.5	7.30742e-06	1.53857e-05	-1.53341e-06
-3	0	-892.5	7.02299e-06	1.49869e-05	-1.8663e-06
-2	0	-892.5	7.35716e-06	1.65933e-05	-1.88977e-06
-1	0	-892.5	7.57746e-06	1.47566e-05	-1.08588e-06
0	0	-892.5	6.55932e-06	1.36876e-05	-1.0617e-06
1	0	-892.5	5.66977e-06	1.34265e-05	-1.24052e-06
2	0	-892.5	7.11451e-06	1.37227e-05	-7.04361e-07
3	0	-892.5	7.09926e-06	1.41735e-05	-1.32088e-06
4	0	-892.5	6.12008e-06	1.5283e-05	-1.0377e-06
5	0	-892.5	8.0435e-06	1.39223e-05	3.81443e-07
-5	0	-892	6.20087e-06	1.57483e-05	-2.49622e-06
-4	0	-892	7.37796e-06	1.55474e-05	-1.08495e-06
